Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
Salivary secretion	1/93	0.7544119927713022	0.8475395057168741	0	0	0.7152392763349869	0.2015663372990158	VAMP2
IL-17 signaling pathway	1/94	0.7581006634050432	0.8475395057168741	0	0	0.7075124485819442	0.1959378613371404	MAPK13
TGF-beta signaling pathway	1/94	0.7581006634050432	0.8475395057168741	0	0	0.7075124485819442	0.1959378613371404	TGFBR2
Circadian entrainment	1/97	0.7688386338453568	0.8491157562106714	0	0	0.6852978187919463	0.18014709562509146	GNG2
Aldosterone synthesis and secretion	1/98	0.7723113159504097	0.8491157562106714	0	0	0.6781982979312253	0.17522443349250755	PRKD2
mRNA surveillance pathway	1/98	0.7723113159504097	0.8491157562106714	0	0	0.6781982979312253	0.17522443349250755	PPP2R5C
Viral protein interaction with cytokine and cytokine receptor	1/100	0.7791014626792189	0.8518746762261787	0	0	0.6644295302013423	0.16585090893193427	TNFRSF14
Serotonergic synapse	1/113	0.8185760901719303	0.8882578757109943	0	0	0.5869187440076702	0.11749463157125868	GNG2
Glutamatergic synapse	1/114	0.8213037644764972	0.8882578757109943	0	0	0.5816950763200095	0.11451379844838158	GNG2
Lysosome	1/128	0.8554650559796121	0.9175823082910417	0	0	0.517201289436136	0.0807403102563572	ARSG
Purine metabolism	1/129	0.8576397454378581	0.9175823082910417	0	0	0.5131344379194631	0.07880264305697712	PRUNE1
Calcium signaling pathway	2/240	0.8765827816481357	0.9328340831442729	0	0	0.5506889624536684	0.07253902634642233	ITPKB;STIM2
Neuroactive ligand-receptor interaction	3/341	0.8872904203494512	0.939206349199685	0	0	0.580611306572845	0.06943120216273982	GABBR1;P2RY10;S1PR4
Spliceosome	1/150	0.8964748599471712	0.9419066569447087	0	0	0.4403405252015675	0.048122626967951616	ISY1-RAB43
Oxytocin signaling pathway	1/154	0.9025732593565127	0.9419066569447087	0	0	0.428740623766285	0.04394823696734004	PIK3R5
Cushing syndrome	1/155	0.9040410626956751	0.9419066569447087	0	0	0.42593480345158197	0.04296851435752437	CDKN1B
Alzheimer disease	3/369	0.9162204392204552	0.9457431818606685	0	0	0.5354175897208684	0.04684812304914668	AKT3;PIK3CD;CDK5R1
Prion disease	2/273	0.9172283120558241	0.9457431818606685	0	0	0.48281088871494776	0.04171431064862852	PIK3CD;MAPK13
Tight junction	1/169	0.9224195807035539	0.9461932812371505	0	0	0.39016059443911794	0.031507450897195935	PRKCZ
Alcoholism	1/186	0.94008361610676	0.9544726510471696	0	0	0.3539996372211137	0.021872382431852452	GNG2
RNA transport	1/186	0.94008361610676	0.9544726510471696	0	0	0.3539996372211137	0.021872382431852452	CYFIP2
Thermogenesis	1/232	0.9702526654714692	0.9794840240626913	0	0	0.2828379674017258	0.008541356330949709	MAPK13
Pathways of neurodegeneration	3/475	0.9745619937910196	0.9794840240626913	0	0	0.4128993930371049	0.01063923896803453	ATXN1;MAPK13;CDK5R1
Amyotrophic lateral sclerosis	1/364	0.9960458807434712	0.9960458807434712	0	0	0.17876754118364857	7.082693925069616E-4	MAPK13
