Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
PDZ domain binding (GO:0030165)	2/63	0.24264888697590217	0.45281650780280663	0	0	2.1681293812441353	3.0703742868522146	KIF14;CIT
sterol transfer activity (GO:0120015)	1/19	0.24898067800637708	0.45281650780280663	0	0	3.6694630872483223	5.101948028156397	PLTP
leak channel activity (GO:0022840)	1/19	0.24898067800637708	0.45281650780280663	0	0	3.6694630872483223	5.101948028156397	KCNK5
anion:anion antiporter activity (GO:0015301)	1/19	0.24898067800637708	0.45281650780280663	0	0	3.6694630872483223	5.101948028156397	SLC4A1
ankyrin binding (GO:0030506)	1/19	0.24898067800637708	0.45281650780280663	0	0	3.6694630872483223	5.101948028156397	SLC4A1
NAD-retinol dehydrogenase activity (GO:0004745)	1/19	0.24898067800637708	0.45281650780280663	0	0	3.6694630872483223	5.101948028156397	AKR1C3
phosphatidic acid binding (GO:0070300)	1/19	0.24898067800637708	0.45281650780280663	0	0	3.6694630872483223	5.101948028156397	PLTP
glutamate receptor activity (GO:0008066)	1/19	0.24898067800637708	0.45281650780280663	0	0	3.6694630872483223	5.101948028156397	GRIK5
transcription coactivator binding (GO:0001223)	1/20	0.26021907684949475	0.4581516725382062	0	0	3.4761568350406216	4.679711480884057	CIT
ATPase activator activity (GO:0001671)	1/20	0.26021907684949475	0.4581516725382062	0	0	3.4761568350406216	4.679711480884057	ATP1B1
microtubule plus-end binding (GO:0051010)	1/20	0.26021907684949475	0.4581516725382062	0	0	3.4761568350406216	4.679711480884057	KIF2C
zinc ion transmembrane transporter activity (GO:0005385)	1/20	0.26021907684949475	0.4581516725382062	0	0	3.4761568350406216	4.679711480884057	SLC39A11
oxidoreductase activity, acting on the aldehyde or oxo group of donors, NAD or NADP as acceptor (GO:0016620)	1/20	0.26021907684949475	0.4581516725382062	0	0	3.4761568350406216	4.679711480884057	AKR1C3
endodeoxyribonuclease activity (GO:0004520)	1/20	0.26021907684949475	0.4581516725382062	0	0	3.4761568350406216	4.679711480884057	EXO1
steroid dehydrogenase activity, acting on the CH-OH group of donors, NAD or NADP as acceptor (GO:0033764)	1/21	0.2712898560149245	0.4676924080257292	0	0	3.302181208053691	4.307918119032611	AKR1C3
neurotransmitter receptor activity involved in regulation of postsynaptic membrane potential (GO:0099529)	1/21	0.2712898560149245	0.4676924080257292	0	0	3.302181208053691	4.307918119032611	GRIK5
cysteine-type endopeptidase inhibitor activity involved in apoptotic process (GO:0043027)	1/21	0.2712898560149245	0.4676924080257292	0	0	3.302181208053691	4.307918119032611	BIRC5
histone acetyltransferase binding (GO:0035035)	1/21	0.2712898560149245	0.4676924080257292	0	0	3.302181208053691	4.307918119032611	PCNA
low-density lipoprotein particle receptor binding (GO:0050750)	1/23	0.292938485298911	0.5023970913675624	0	0	3.001677852348993	3.685437974142186	CLU
methyl-CpG binding (GO:0008327)	1/24	0.303521208748248	0.5050262690400408	0	0	2.8710242194339073	3.423133059074421	UHRF1
cell adhesion mediator activity (GO:0098631)	1/24	0.303521208748248	0.5050262690400408	0	0	2.8710242194339073	3.423133059074421	BSG
nuclear localization sequence binding (GO:0008139)	1/24	0.303521208748248	0.5050262690400408	0	0	2.8710242194339073	3.423133059074421	KPNA2
phosphatidylinositol-3,5-bisphosphate binding (GO:0080025)	1/24	0.303521208748248	0.5050262690400408	0	0	2.8710242194339073	3.423133059074421	PLEKHA5
phosphotransferase activity, phosphate group as acceptor (GO:0016776)	1/24	0.303521208748248	0.5050262690400408	0	0	2.8710242194339073	3.423133059074421	NME4
ubiquitin binding (GO:0043130)	2/74	0.30362606507241124	0.5050262690400408	0	0	1.8358585858585859	2.1882670329058436	TOP2A;TOM1L1
protein heterodimerization activity (GO:0046982)	4/188	0.3098789366210629	0.5128496401078592	0	0	1.4382461311717023	1.6850111757320811	TOP2A;TPM4;RCC1;ATP1B1
mRNA 5'-UTR binding (GO:0048027)	1/25	0.31394606013035076	0.5169957507619208	0	0	2.751258389261745	3.1874266367095516	IGF2BP2
phosphatidylinositol-4-phosphate binding (GO:0070273)	1/26	0.32421538684459583	0.5286467637712375	0	0	2.641073825503356	2.9747661343440015	PLEKHA5
epidermal growth factor receptor binding (GO:0005154)	1/26	0.32421538684459583	0.5286467637712375	0	0	2.641073825503356	2.9747661343440015	CCDC88A
acetylgalactosaminyltransferase activity (GO:0008376)	1/27	0.33433150140290097	0.5398230583627328	0	0	2.5393649974186885	2.78218481504102	B3GALNT1
metal ion transmembrane transporter activity (GO:0046873)	1/27	0.33433150140290097	0.5398230583627328	0	0	2.5393649974186885	2.78218481504102	AQP1
lipoprotein particle receptor binding (GO:0070325)	1/28	0.34429668201189245	0.5478952007016172	0	0	2.4451901565995526	2.6071877837456996	CLU
endoribonuclease activity, producing 5'-phosphomonoesters (GO:0016891)	1/28	0.34429668201189245	0.5478952007016172	0	0	2.4451901565995526	2.6071877837456996	EXO1
protein serine/threonine/tyrosine kinase activity (GO:0004712)	1/28	0.34429668201189245	0.5478952007016172	0	0	2.4451901565995526	2.6071877837456996	TTK
cadherin binding (GO:0045296)	6/322	0.35088023046336336	0.5528842469553854	0	0	1.2562103080312783	1.3156420416720058	ANLN;CCNB2;DIAPH3;HSPA5;BSG;FSCN1
inorganic anion transmembrane transporter activity (GO:0015103)	1/29	0.35411317327656106	0.5528842469553854	0	0	2.3577420901246406	2.447663351806148	SLC4A1
kinesin binding (GO:0019894)	1/29	0.35411317327656106	0.5528842469553854	0	0	2.3577420901246406	2.447663351806148	PRC1
metallocarboxypeptidase activity (GO:0004181)	1/29	0.35411317327656106	0.5528842469553854	0	0	2.3577420901246406	2.447663351806148	CPXM1
mRNA binding (GO:0003729)	5/263	0.3576345625005165	0.5557607520547933	0	0	1.281640563202025	1.3178386925986698	DHFR;NOCT;IGF2BP2;TYMS;HNRNPAB
ligand-gated channel activity (GO:0022834)	1/30	0.36378318638402557	0.5574640495051503	0	0	2.2763249247859294	2.3018134599179123	GRIK5
transition metal ion transmembrane transporter activity (GO:0046915)	1/30	0.36378318638402557	0.5574640495051503	0	0	2.2763249247859294	2.3018134599179123	SLC39A11
transmitter-gated ion channel activity involved in regulation of postsynaptic membrane potential (GO:1904315)	1/30	0.36378318638402557	0.5574640495051503	0	0	2.2763249247859294	2.3018134599179123	GRIK5
kinase activator activity (GO:0019209)	1/31	0.3733088998141916	0.5580229258082479	0	0	2.2003355704697984	2.168098569388509	TPX2
alpha-tubulin binding (GO:0043014)	1/31	0.3733088998141916	0.5580229258082479	0	0	2.2003355704697984	2.168098569388509	RACGAP1
ligand-gated ion channel activity (GO:0015276)	1/31	0.3733088998141916	0.5580229258082479	0	0	2.2003355704697984	2.168098569388509	GRIK5
monocarboxylic acid binding (GO:0033293)	1/31	0.3733088998141916	0.5580229258082479	0	0	2.2003355704697984	2.168098569388509	AKR1C3
histone acetyltransferase activity (GO:0004402)	1/31	0.3733088998141916	0.5580229258082479	0	0	2.2003355704697984	2.168098569388509	BRCA2
oxidoreductase activity, acting on the CH-OH group of donors, NAD or NADP as acceptor (GO:0016616)	2/87	0.3744282252823356	0.5580229258082479	0	0	1.5540503069914835	1.5266293211575472	AKR1C3;PTGR1
histone methyltransferase activity (GO:0042054)	1/32	0.3826924596932697	0.5580229258082479	0	0	2.1292487551418056	2.045193657573464	EZH2
acetyltransferase activity (GO:0016407)	1/32	0.3826924596932697	0.5580229258082479	0	0	2.1292487551418056	2.045193657573464	ESCO2
SH2 domain binding (GO:0042169)	1/32	0.3826924596932697	0.5580229258082479	0	0	2.1292487551418056	2.045193657573464	CCDC88A
beta-tubulin binding (GO:0048487)	1/32	0.3826924596932697	0.5580229258082479	0	0	2.1292487551418056	2.045193657573464	RACGAP1
neutral amino acid transmembrane transporter activity (GO:0015175)	1/32	0.3826924596932697	0.5580229258082479	0	0	2.1292487551418056	2.045193657573464	SLC7A5
guanyl-nucleotide exchange factor activity (GO:0005085)	3/149	0.38533202615921613	0.5594074590293883	0	0	1.3574833395038874	1.294563865554419	CCDC88A;WDR41;RCC1
GTPase activator activity (GO:0005096)	6/336	0.38814465692717487	0.5610300499689732	0	0	1.202047781569966	1.137590591802624	ARHGAP11A;CCDC88A;RACGAP1;WDR41;RCC1;IQGAP3
nucleosomal DNA binding (GO:0031492)	1/33	0.3919359804658728	0.5640469979747995	0	0	2.062604865771812	1.9319528065483063	RCC1
phosphatidylinositol binding (GO:0035091)	2/92	0.4009164590041969	0.5697199631376072	0	0	1.4673400673400674	1.3411520570923336	SCARB1;CCDC88A
transmitter-gated ion channel activity (GO:0022824)	1/34	0.40104154504852707	0.5697199631376072	0	0	2.0	1.827380506859529	GRIK5
endoribonuclease activity (GO:0004521)	1/34	0.40104154504852707	0.5697199631376072	0	0	2.0	1.827380506859529	PIWIL4
Hsp90 protein binding (GO:0051879)	1/35	0.41001120564834376	0.5750580892779736	0	0	1.9410777733912357	1.7306082415594122	STIP1
phosphatidylinositol-3,4,5-trisphosphate binding (GO:0005547)	1/35	0.41001120564834376	0.5750580892779736	0	0	1.9410777733912357	1.7306082415594122	RACGAP1
protein-lysine N-methyltransferase activity (GO:0016279)	1/35	0.41001120564834376	0.5750580892779736	0	0	1.9410777733912357	1.7306082415594122	EZH2
ubiquitin-like protein ligase binding (GO:0044389)	5/282	0.4138527572168036	0.5776597986359362	0	0	1.1925636680665046	1.052133365908279	CCNB1;HSPA5;TCP1;PSMD1;CLU
G protein-coupled receptor activity (GO:0004930)	5/283	0.41679935335015056	0.5776597986359362	0	0	1.1882126951500025	1.039864744161579	NPR3;P2RY1;PTH2R;LPAR4;RXFP1
NADP binding (GO:0050661)	1/36	0.4188469839052105	0.5776597986359362	0	0	1.8855225311601151	1.6408752649294156	DHFR
oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen, NAD(P)H as one donor, and incorporation of one atom of oxygen (GO:0016709)	1/36	0.4188469839052105	0.5776597986359362	0	0	1.8855225311601151	1.6408752649294156	AKR1C3
hydrolase activity, hydrolyzing O-glycosyl compounds (GO:0004553)	1/37	0.42755087162354377	0.5844425872987592	0	0	1.8330536912751678	1.5575127260246866	GUSB
protein serine/threonine kinase activator activity (GO:0043539)	1/37	0.42755087162354377	0.5844425872987592	0	0	1.8330536912751678	1.5575127260246866	CCNB1
cation channel activity (GO:0005261)	2/98	0.43198795920534033	0.5844425872987592	0	0	1.3752104377104377	1.1542932820713132	KCNK5;AQP1
cysteine-type peptidase activity (GO:0008234)	2/98	0.43198795920534033	0.5844425872987592	0	0	1.3752104377104377	1.1542932820713132	ESPL1;GGH
sodium channel activity (GO:0005272)	1/38	0.4361248310054185	0.5844425872987592	0	0	1.783421004897515	1.479930486634131	GRIK5
ATPase regulator activity (GO:0060590)	1/38	0.4361248310054185	0.5844425872987592	0	0	1.783421004897515	1.479930486634131	ATP1B1
carboxypeptidase activity (GO:0004180)	1/38	0.4361248310054185	0.5844425872987592	0	0	1.783421004897515	1.479930486634131	CPXM1
phosphatidylinositol-3-phosphate binding (GO:0032266)	1/39	0.4445707950893649	0.5933586015104024	0	0	1.7364005651713175	1.4076061164120515	PLEKHA5
phosphatidylinositol phosphate binding (GO:1901981)	2/102	0.4522205586728445	0.5948682984917756	0	0	1.31993265993266	1.0474790984939346	RACGAP1;PLEKHA5
tau protein binding (GO:0048156)	1/40	0.4528906683381494	0.5948682984917756	0	0	1.6917914300464636	1.3400756604200188	CLU
peptidase inhibitor activity (GO:0030414)	1/40	0.4528906683381494	0.5948682984917756	0	0	1.6917914300464636	1.3400756604200188	TFPI
regulatory RNA binding (GO:0061980)	1/40	0.4528906683381494	0.5948682984917756	0	0	1.6917914300464636	1.3400756604200188	PIWIL4
carboxylic acid binding (GO:0031406)	1/41	0.46108632700868885	0.6009519176877054	0	0	1.6494127516778523	1.2769258587405046	EPDR1
GTPase regulator activity (GO:0030695)	4/233	0.46115343532530867	0.6009519176877054	0	0	1.1529568499740952	0.8924168030354147	ARHGAP11A;CCDC88A;RACGAP1;IQGAP3
cysteine-type endopeptidase activity (GO:0004197)	2/105	0.46712375477907786	0.6042483814662439	0	0	1.2812918832336309	0.9752694840298655	CAPN11;ESPL1
signal sequence binding (GO:0005048)	1/42	0.4691596194466003	0.6042483814662439	0	0	1.609101325912588	1.2177875602930124	KPNA2
cell-cell adhesion mediator activity (GO:0098632)	1/42	0.4691596194466003	0.6042483814662439	0	0	1.609101325912588	1.2177875602930124	BSG
S-adenosylmethionine-dependent methyltransferase activity (GO:0008757)	1/43	0.4771123665485661	0.6097459201836888	0	0	1.5707094918504314	1.1623301233588548	DNMT3B
protein kinase inhibitor activity (GO:0004860)	1/43	0.4771123665485661	0.6097459201836888	0	0	1.5707094918504314	1.1623301233588548	CIT
histone-lysine N-methyltransferase activity (GO:0018024)	1/45	0.49266337419257916	0.6271983725297834	0	0	1.4991610738255035	1.061299823401245	EZH2
actin binding (GO:0003779)	3/177	0.4950029647474577	0.6277623805801092	0	0	1.1374068033550793	0.7998148269198773	ANLN;CCDC88A;FSCN1
channel activity (GO:0015267)	1/46	0.5002651431675317	0.629611263834422	0	0	1.465771812080537	1.015218526142923	AQP1
endopeptidase regulator activity (GO:0061135)	1/46	0.5002651431675317	0.629611263834422	0	0	1.465771812080537	1.015218526142923	TFPI
endopeptidase activity (GO:0004175)	5/315	0.5091117949261993	0.638318197426409	0	0	1.0638029405310512	0.718160227346734	ESPL1;PLAU;CTSG;PRTN3;ELANE
endopeptidase inhibitor activity (GO:0004866)	2/115	0.5150080789017265	0.6410073680642064	0	0	1.1673072912010964	0.7745932407422905	PTTG1;TFPI
acetylglucosaminyltransferase activity (GO:0008375)	1/48	0.5151297882328668	0.6410073680642064	0	0	1.40325574753677	0.9308306075472099	B3GALNT1
amino acid transmembrane transporter activity (GO:0015171)	1/49	0.5223960190467076	0.6451980683002247	0	0	1.3739513422818792	0.8921468929359279	SLC7A5
exonuclease activity (GO:0004527)	1/49	0.5223960190467076	0.6451980683002247	0	0	1.3739513422818792	0.8921468929359279	EXO1
protease binding (GO:0002020)	2/118	0.5288108065483411	0.6491936308294491	0	0	1.1369441541855334	0.7243750379195139	BRCA2;ELANE
methyltransferase activity (GO:0008168)	1/50	0.5295537169907893	0.6491936308294491	0	0	1.3458430352006574	0.8555802368160503	DNMT3B
hexosyltransferase activity (GO:0016758)	2/119	0.5333523127303805	0.6506083839136977	0	0	1.127169127169127	0.708508162828766	B3GALNT1;B4GALT6
inorganic cation transmembrane transporter activity (GO:0022890)	1/51	0.5366044979106933	0.6506083839136977	0	0	1.3188590604026846	0.8209817975887707	AQP1
endonuclease activity (GO:0004519)	1/51	0.5366044979106933	0.6506083839136977	0	0	1.3188590604026846	0.8209817975887707	PIWIL4
exopeptidase activity (GO:0008238)	1/53	0.5503916518470008	0.664889185260428	0	0	1.2680046463603512	0.7571574772209602	GGH
DNA-binding transcription activator activity, RNA polymerase II-specific (GO:0001228)	5/333	0.5584349017224383	0.6721525544368256	0	0	1.0044902107184337	0.5852333005173522	MEIS1;WT1;MYB;ERG;SOX4
ubiquitin protein ligase binding (GO:0031625)	4/265	0.5617051339646664	0.6736391280518281	0	0	1.0099357101110462	0.5825089408234616	HSPA5;TCP1;PSMD1;CLU
metalloexopeptidase activity (GO:0008235)	1/55	0.5637699338623814	0.6736745419077554	0	0	1.220917225950783	0.6997186863292785	CPXM1
receptor tyrosine kinase binding (GO:0030971)	1/56	0.5703095387460762	0.6790376162768028	0	0	1.1986577181208053	0.673137424835538	PCNA
carboxylic acid transmembrane transporter activity (GO:0046943)	1/57	0.5767514298702974	0.6842463200253349	0	0	1.177193192713327	0.6478610959635737	SLC7A5
serine-type endopeptidase inhibitor activity (GO:0004867)	1/60	0.5955052646956256	0.7014670555667334	0	0	1.1171652826754634	0.5790770936667229	TFPI
nuclease activity (GO:0004518)	1/60	0.5955052646956256	0.7014670555667334	0	0	1.1171652826754634	0.5790770936667229	EXO1
nucleoside-triphosphatase activity (GO:0017111)	4/278	0.5995580754497599	0.703736606290321	0	0	0.9613757268340962	0.49180370879068536	GNA15;KIF14;CLU;KIF15
methylation-dependent protein binding (GO:0140034)	1/63	0.6134307834106423	0.7125715502707421	0	0	1.0629465252219095	0.5194490453500268	UHRF1
protein kinase activator activity (GO:0030295)	1/63	0.6134307834106423	0.7125715502707421	0	0	1.0629465252219095	0.5194490453500268	TPX2
protein homodimerization activity (GO:0042803)	9/636	0.6135794793848038	0.7125715502707421	0	0	0.9441016333938294	0.4611421683852666	TOP2A;CCDC88A;CENPF;MTHFD1L;TFRC;TPM4;KIT;NPR3;SLC4A1
sequence-specific DNA binding (GO:0043565)	10/707	0.6156962639801579	0.7125715502707421	0	0	0.9434402506044194	0.45756995086060986	ZNF660;NFIX;WT1;UHRF1;MAFG;ERG;GATA2;E2F7;SOX4;E2F8
ribonuclease activity (GO:0004540)	1/66	0.6305644536007277	0.7272363558949159	0	0	1.0137325761486835	0.4674725414591183	PIWIL4
methylated histone binding (GO:0035064)	1/68	0.6415642666860747	0.7373533759482317	0	0	0.9833717319443053	0.43646552914790443	UHRF1
magnesium ion binding (GO:0000287)	2/146	0.6444425108097388	0.7380985158409119	0	0	0.9145622895622896	0.401830922447927	TOP2A;PLK1
protein tyrosine kinase binding (GO:1990782)	1/72	0.6625941867787223	0.7562712959439899	0	0	0.9277814538236128	0.38186794602310986	PCNA
ATPase binding (GO:0051117)	1/73	0.6676566082820111	0.7568299224018687	0	0	0.9148489932885906	0.36958188293869715	ATP1B1
double-stranded RNA binding (GO:0003725)	1/73	0.6676566082820111	0.7568299224018687	0	0	0.9148489932885906	0.36958188293869715	TFRC
protein tyrosine phosphatase activity (GO:0004725)	1/74	0.6726433231284035	0.7598803411450564	0	0	0.9022708467408292	0.3577865450137751	CDC25A
acyltransferase activity, transferring groups other than amino-acyl groups (GO:0016747)	1/76	0.682394130397914	0.7682736638153386	0	0	0.8781208053691275	0.3355720078890498	ESCO2
phosphatase activity (GO:0016791)	1/79	0.6964802132250969	0.781289065225286	0	0	0.8442178626742385	0.3053670197987367	NOCT
ligand-gated cation channel activity (GO:0099094)	1/80	0.7010358077701206	0.781289065225286	0	0	0.8334890833404128	0.29605224871786345	GRIK5
amyloid-beta binding (GO:0001540)	1/80	0.7010358077701206	0.781289065225286	0	0	0.8334890833404128	0.29605224871786345	CLU
transcription cis-regulatory region binding (GO:0000976)	7/549	0.7167874619226822	0.7928407267546159	0	0	0.8474005459232674	0.2821639672453148	WT1;UHRF1;FOXM1;ZBTB8B;E2F7;SOX4;E2F8
ion channel activity (GO:0005216)	1/84	0.7185867614090174	0.7928407267546159	0	0	0.7931592140373575	0.2621143952667081	GRIK5
UDP-glycosyltransferase activity (GO:0008194)	1/84	0.7185867614090174	0.7928407267546159	0	0	0.7931592140373575	0.2621143952667081	B3GALNT1
mRNA 3'-UTR binding (GO:0003730)	1/85	0.7228116122569045	0.7948526367343368	0	0	0.7836768935762224	0.2543867348177409	IGF2BP2
growth factor activity (GO:0008083)	1/87	0.7310725995875454	0.8012749353095282	0	0	0.7653738098954269	0.2397476123221963	CLEC11A
cytokine receptor activity (GO:0004896)	1/88	0.7351106078285639	0.8030416210932496	0	0	0.7565378384633187	0.23281264535810084	FLT3
small GTPase binding (GO:0031267)	2/175	0.7394107026977793	0.8050820480031743	0	0	0.7601253381600203	0.2294831756954263	RCC1;BIRC5
zinc ion binding (GO:0008270)	4/336	0.7427068204563826	0.8060195330198775	0	0	0.7910557484173985	0.23530261829329283	WT1;UHRF1;MSRB3;TK1
heme binding (GO:0020037)	1/91	0.7468656308133778	0.8078840647033595	0	0	0.7312080536912752	0.2134176861917063	HBD
phosphatidylinositol bisphosphate binding (GO:1902936)	1/94	0.7581006634050432	0.8173658618471313	0	0	0.7075124485819442	0.1959378613371404	PLEKHA5
carboxylic ester hydrolase activity (GO:0052689)	1/96	0.7653131660639768	0.8214955433213158	0	0	0.692546803249735	0.18523560532514827	CA1
calcium ion binding (GO:0005509)	4/348	0.7668946310763944	0.8214955433213158	0	0	0.7629877808435159	0.20250143199657522	RCN1;MELK;TPM4;HSPA5
metal ion binding (GO:0046872)	6/517	0.788347286865993	0.8417514579117538	0	0	0.7690201238286702	0.1828857256793666	TOP2A;RCN1;MELK;TPM4;HSPA5;PLK1
cytokine receptor binding (GO:0005126)	1/105	0.7952068088399883	0.8436328645065261	0	0	0.6323244708311823	0.14489908819545164	IL18
growth factor receptor binding (GO:0070851)	1/105	0.7952068088399883	0.8436328645065261	0	0	0.6323244708311823	0.14489908819545164	CCDC88A
GTPase binding (GO:0051020)	2/201	0.8053278902519224	0.8516406762727998	0	0	0.6599326599326599	0.14287922697864924	RCC1;BIRC5
omega peptidase activity (GO:0008242)	1/113	0.8185760901719303	0.8628939039710477	0	0	0.5869187440076702	0.11749463157125868	GGH
transcription regulatory region nucleic acid binding (GO:0001067)	2/212	0.8284613442614546	0.8705419204779095	0	0	0.625012025012025	0.1176179508679536	WT1;SOX4
metallopeptidase activity (GO:0008237)	1/121	0.8392865324081363	0.8791260829971301	0	0	0.5475671140939598	0.09593546364543955	BMP1
cis-regulatory region sequence-specific DNA binding (GO:0000987)	13/1149	0.8827347036427436	0.9210472645205059	0	0	0.7428377080665813	0.09265457252573879	ZNF660;NFIX;UHRF1;GATA2;RFX8;MEIS1;WT1;MAFG;MYB;ERG;E2F7;SOX4;E2F8
G protein-coupled receptor binding (GO:0001664)	1/143	0.8848732027719663	0.9210472645205059	0	0	0.4622128745628131	0.056533680972784724	GNA15
RNA binding (GO:0003723)	16/1406	0.8998938882031962	0.9335585870946228	0	0	0.7447848081958461	0.0785587282384299	TOP2A;TFRC;HMGB3;MKI67;HNRNPAB;DHFR;RAD51AP1;STIP1;NOCT;RAVER2;TCP1;NUSAP1;FSCN1;HDGF;IGF2BP2;KPNA2
transition metal ion binding (GO:0046914)	4/445	0.9025339814812063	0.9335585870946228	0	0	0.5921826357661709	0.060727699732583074	WT1;UHRF1;MSRB3;TK1
ubiquitin protein ligase activity (GO:0061630)	2/263	0.9064662338325025	0.9347050573163811	0	0	0.5015673981191222	0.04925467005628959	UHRF1;RNF220
ubiquitin-like protein ligase activity (GO:0061659)	2/270	0.9141279150853715	0.9396780742026645	0	0	0.4882908688878838	0.04384108162810145	UHRF1;RNF220
cytokine activity (GO:0005125)	1/173	0.9269938883150494	0.9489705617593172	0	0	0.38100905259872014	0.028883651004355165	IL18
RNA polymerase II cis-regulatory region sequence-specific DNA binding (GO:0000978)	12/1149	0.9289016979154644	0.9489705617593172	0	0	0.6826694124461034	0.050348480754302274	ZNF660;RFX8;MEIS1;NFIX;WT1;MAFG;MYB;ERG;GATA2;E2F7;SOX4;E2F8
ubiquitin-protein transferase activity (GO:0004842)	3/392	0.934749084992818	0.9520059911773008	0	0	0.5031612589453206	0.03395188472730491	UHRF1;DTL;RNF220
GTP binding (GO:0005525)	1/189	0.9427554049300316	0.9572148436559522	0	0	0.3482971583607026	0.020531563590852033	RAB13
receptor ligand activity (GO:0048018)	2/307	0.945745656619476	0.9573144108288886	0	0	0.4282386708616217	0.023887841670392356	CLEC11A;IL18
RNA polymerase II transcription regulatory region sequence-specific DNA binding (GO:0000977)	14/1359	0.949291922851457	0.9579744709263178	0	0	0.6704076175569034	0.03488728613937911	ZNF660;NFIX;GATA2;FOXM1;RFX8;MEIS1;WT1;MAFG;MYB;ERG;ZBTB8B;E2F7;SOX4;E2F8
guanyl ribonucleotide binding (GO:0032561)	1/214	0.9608685451455461	0.9649575361337824	0	0	0.30702334814254656	0.012255656392332651	RAB13
GTPase activity (GO:0003924)	1/216	0.9620422565684237	0.9649575361337824	0	0	0.3041361011393788	0.011769125367099524	GNA15
DNA-binding transcription repressor activity, RNA polymerase II-specific (GO:0001227)	1/256	0.979369389999668	0.979369389999668	0	0	0.2559020923805764	0.005334635851262299	E2F8
