Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
FRS-mediated FGFR3 signaling Homo sapiens R-HSA-5654706	7/236	0.0648720884243362	0.33645523826859114	0	0	2.038404019860023	5.5757236044616425	RASA3;RASA2;PPP2R5C;JAK3;RASGRP1;JAK1;PSMB9
FRS-mediated FGFR1 signaling Homo sapiens R-HSA-5654693	7/236	0.0648720884243362	0.33645523826859114	0	0	2.038404019860023	5.5757236044616425	RASA3;RASA2;PPP2R5C;JAK3;RASGRP1;JAK1;PSMB9
Insulin receptor signalling cascade Homo sapiens R-HSA-74751	8/287	0.06744845382244853	0.33995327372745326	0	0	1.9137567897128922	5.160237770318988	RASA3;RASA2;PPP2R5C;LAMTOR4;JAK3;RASGRP1;JAK1;PSMB9
p53-Dependent G1/S DNA damage checkpoint Homo sapiens R-HSA-69580	3/63	0.0682456392268827	0.33995327372745326	0	0	3.3177364864864867	8.906933857492522	CDKN1B;ATM;PSMB9
p53-Dependent G1 DNA Damage Response Homo sapiens R-HSA-69563	3/63	0.0682456392268827	0.33995327372745326	0	0	3.3177364864864867	8.906933857492522	CDKN1B;ATM;PSMB9
ARMS-mediated activation Homo sapiens R-HSA-170984	7/239	0.06840518100097093	0.33995327372745326	0	0	2.01173535663675	5.396091249057619	RASA3;RASA2;PPP2R5C;JAK3;RASGRP1;JAK1;PSMB9
Signalling to p38 via RIT and RIN Homo sapiens R-HSA-187706	7/239	0.06840518100097093	0.33995327372745326	0	0	2.01173535663675	5.396091249057619	RASA3;RASA2;PPP2R5C;JAK3;RASGRP1;JAK1;PSMB9
Activation of BH3-only proteins Homo sapiens R-HSA-114452	2/29	0.06943490067962689	0.33995327372745326	0	0	4.906846240179574	13.088353092435552	PPP1R13B;AKT3
YAP1- and WWTR1 (TAZ)-stimulated gene expression Homo sapiens R-HSA-2032785	2/29	0.06943490067962689	0.33995327372745326	0	0	4.906846240179574	13.088353092435552	KAT2B;TBL1X
MAPK1/MAPK3 signaling Homo sapiens R-HSA-5684996	7/241	0.07082361732481623	0.3407067278188534	0	0	1.994336143308746	5.28013009571587	RASA3;RASA2;PPP2R5C;JAK3;RASGRP1;JAK1;PSMB9
Toxicity of botulinum toxin type D (BoNT/D) Homo sapiens R-HSA-5250955	1/5	0.0725549020892867	0.3407067278188534	0	0	16.524328859060404	43.35011821721803	VAMP2
Toxicity of botulinum toxin type F (BoNT/F) Homo sapiens R-HSA-5250981	1/5	0.0725549020892867	0.3407067278188534	0	0	16.524328859060404	43.35011821721803	VAMP2
APOBEC3G mediated resistance to HIV-1 infection Homo sapiens R-HSA-180689	1/5	0.0725549020892867	0.3407067278188534	0	0	16.524328859060404	43.35011821721803	PSIP1
Activation of RAS in B cells Homo sapiens R-HSA-1169092	1/5	0.0725549020892867	0.3407067278188534	0	0	16.524328859060404	43.35011821721803	RASGRP1
Signaling by Leptin Homo sapiens R-HSA-2586552	7/243	0.07329250389335677	0.3407067278188534	0	0	1.9772318319015556	5.1670938988255735	RASA3;RASA2;PPP2R5C;JAK3;RASGRP1;JAK1;PSMB9
G1/S DNA Damage Checkpoints Homo sapiens R-HSA-69615	3/65	0.07348576482367426	0.3407067278188534	0	0	3.210385789014821	8.381237216645399	CDKN1B;ATM;PSMB9
Regulation of TP53 Activity Homo sapiens R-HSA-5633007	5/151	0.0766174962938805	0.3525556972319915	0	0	2.2778632000745502	5.851670694106198	PPP1R13B;AKT3;ATM;PPP2R5C;CDK5R1
Inwardly rectifying K+ channels Homo sapiens R-HSA-1296065	2/31	0.07801174145842542	0.3550476489208184	0	0	4.567978636944154	11.652438122914264	GABBR1;GNG2
Regulation of RAS by GAPs Homo sapiens R-HSA-5658442	3/67	0.07889947753795964	0.3550476489208184	0	0	3.109744510135135	7.8974470558381284	RASA3;RASA2;PSMB9
Signaling by PTK6 Homo sapiens R-HSA-8848021	3/67	0.07889947753795964	0.3550476489208184	0	0	3.109744510135135	7.8974470558381284	CDKN1B;RASA3;RASA2
Regulation of beta-cell development Homo sapiens R-HSA-186712	2/32	0.08241849239213007	0.3655080966955334	0	0	4.415488215488216	11.020817698947672	AKT3;FOXO1
TRAF6 mediated IRF7 activation Homo sapiens R-HSA-933541	2/32	0.08241849239213007	0.3655080966955334	0	0	4.415488215488216	11.020817698947672	DDX58;IRF2
SMAD2/3 Phosphorylation Motif Mutants in Cancer Homo sapiens R-HSA-3304356	1/6	0.08642364783811024	0.3693238840887676	0	0	13.218791946308725	32.366131958684925	TGFBR2
CLEC7A/inflammasome pathway Homo sapiens R-HSA-5660668	1/6	0.08642364783811024	0.3693238840887676	0	0	13.218791946308725	32.366131958684925	MALT1
IRF3 mediated activation of type 1 IFN Homo sapiens R-HSA-1606341	1/6	0.08642364783811024	0.3693238840887676	0	0	13.218791946308725	32.366131958684925	ZBP1
Sensing of DNA Double Strand Breaks Homo sapiens R-HSA-5693548	1/6	0.08642364783811024	0.3693238840887676	0	0	13.218791946308725	32.366131958684925	ATM
PTK6 Regulates Cell Cycle Homo sapiens R-HSA-8849470	1/6	0.08642364783811024	0.3693238840887676	0	0	13.218791946308725	32.366131958684925	CDKN1B
Sphingolipid de novo biosynthesis Homo sapiens R-HSA-1660661	2/33	0.0868997374326512	0.3693238840887676	0	0	4.272835885739111	10.438539214851616	CERS4;SGPP1
Class I MHC mediated antigen processing & presentation Homo sapiens R-HSA-983169	8/305	0.08842687804392386	0.37322240939918216	0	0	1.7961053837342498	4.356596048891065	HLA-H;TRIM4;TAP2;HLA-C;TAP1;HLA-F;RNF111;PSMB9
Synthesis of PIPs at the plasma membrane Homo sapiens R-HSA-1660499	2/34	0.0914522821924764	0.3775795382361191	0	0	4.139099326599327	9.900468753250648	PIK3CD;PIK3R5
Negative regulators of RIG-I/MDA5 signaling Homo sapiens R-HSA-936440	2/34	0.0914522821924764	0.3775795382361191	0	0	4.139099326599327	9.900468753250648	DDX58;NLRC5
Costimulation by the CD28 family Homo sapiens R-HSA-388841	3/72	0.09316096449943462	0.3775795382361191	0	0	2.883666274970623	6.844169899006446	AKT3;TNFRSF14;PPP2R5C
ISG15 antiviral mechanism Homo sapiens R-HSA-1169408	3/72	0.09316096449943462	0.3775795382361191	0	0	2.883666274970623	6.844169899006446	DDX58;MX1;JAK1
Antiviral mechanism by IFN-stimulated genes Homo sapiens R-HSA-1169410	3/72	0.09316096449943462	0.3775795382361191	0	0	2.883666274970623	6.844169899006446	DDX58;MX1;JAK1
Signaling by NOTCH1 Homo sapiens R-HSA-1980143	3/72	0.09316096449943462	0.3775795382361191	0	0	2.883666274970623	6.844169899006446	KAT2B;MAML2;TBL1X
Signaling by TGF-beta Receptor Complex Homo sapiens R-HSA-170834	3/73	0.09613282642071934	0.37810149362771706	0	0	2.8423262548262547	6.656797541810992	PRKCZ;RNF111;TGFBR2
Signaling by Insulin receptor Homo sapiens R-HSA-74752	8/311	0.096177192687602	0.37810149362771706	0	0	1.7599945561566466	4.121138188633993	RASA3;RASA2;PPP2R5C;LAMTOR4;JAK3;RASGRP1;PSMB9;JAK1
2-LTR circle formation Homo sapiens R-HSA-164843	1/7	0.10008568948968981	0.37810149362771706	0	0	11.015100671140939	25.353771861357927	PSIP1
Glycerophospholipid catabolism Homo sapiens R-HSA-6814848	1/7	0.10008568948968981	0.37810149362771706	0	0	11.015100671140939	25.353771861357927	GDPD3
Loss of Function of TGFBR1 in Cancer Homo sapiens R-HSA-3656534	1/7	0.10008568948968981	0.37810149362771706	0	0	11.015100671140939	25.353771861357927	TGFBR2
TGFBR1 KD Mutants in Cancer Homo sapiens R-HSA-3656532	1/7	0.10008568948968981	0.37810149362771706	0	0	11.015100671140939	25.353771861357927	TGFBR2
Loss of Function of SMAD2/3 in Cancer Homo sapiens R-HSA-3304349	1/7	0.10008568948968981	0.37810149362771706	0	0	11.015100671140939	25.353771861357927	TGFBR2
SMAD2/3 MH2 Domain Mutants in Cancer Homo sapiens R-HSA-3315487	1/7	0.10008568948968981	0.37810149362771706	0	0	11.015100671140939	25.353771861357927	TGFBR2
Interleukin-1 processing Homo sapiens R-HSA-448706	1/7	0.10008568948968981	0.37810149362771706	0	0	11.015100671140939	25.353771861357927	NFKB2
IkBA variant leads to EDA-ID Homo sapiens R-HSA-5603029	1/7	0.10008568948968981	0.37810149362771706	0	0	11.015100671140939	25.353771861357927	NFKB2
Post-transcriptional silencing by small RNAs Homo sapiens R-HSA-426496	1/7	0.10008568948968981	0.37810149362771706	0	0	11.015100671140939	25.353771861357927	TNRC6C
RHO GTPases Activate WASPs and WAVEs Homo sapiens R-HSA-5663213	2/36	0.10075888324392489	0.37830942665817197	0	0	3.895226777579719	8.939642488098034	CYFIP2;WIPF1
NCAM signaling for neurite out-growth Homo sapiens R-HSA-375165	7/266	0.10528482344134846	0.39289214601283695	0	0	1.7995186967789707	4.05087133982487	RASA3;RASA2;PPP2R5C;JAK3;RASGRP1;JAK1;PSMB9
G1 Phase Homo sapiens R-HSA-69236	2/38	0.11031427749737964	0.40279423315847407	0	0	3.6784511784511786	8.108858404622246	RBL2;CDKN1B
Cyclin D associated events in G1 Homo sapiens R-HSA-69231	2/38	0.11031427749737964	0.40279423315847407	0	0	3.6784511784511786	8.108858404622246	RBL2;CDKN1B
Signaling by NOTCH Homo sapiens R-HSA-157118	4/122	0.11053109232125947	0.40279423315847407	0	0	2.2502729100833094	4.956132516155156	TNRC6C;KAT2B;MAML2;TBL1X
C-type lectin receptors (CLRs) Homo sapiens R-HSA-5621481	4/123	0.11298410323312426	0.40279423315847407	0	0	2.231249109813417	4.865256867555053	ICAM3;MALT1;NFKB2;PSMB9
Activation of PUMA and translocation to mitochondria Homo sapiens R-HSA-139915	1/8	0.11354409711364633	0.40279423315847407	0	0	9.441035474592521	20.53957686999917	PPP1R13B
Signaling by TGF-beta Receptor Complex in Cancer Homo sapiens R-HSA-3304351	1/8	0.11354409711364633	0.40279423315847407	0	0	9.441035474592521	20.53957686999917	TGFBR2
NR1D1 (REV-ERBA) represses gene expression Homo sapiens R-HSA-1368071	1/8	0.11354409711364633	0.40279423315847407	0	0	9.441035474592521	20.53957686999917	ARNTL
IKBKG deficiency causes anhidrotic ectodermal dysplasia with immunodeficiency (EDA-ID) (via TLR) Homo sapiens R-HSA-5603027	1/8	0.11354409711364633	0.40279423315847407	0	0	9.441035474592521	20.53957686999917	NFKB2
Gastrin-CREB signalling pathway via PKC and MAPK Homo sapiens R-HSA-881907	10/432	0.11509966335998957	0.40279423315847407	0	0	1.5807901080699913	3.4176000626553953	P2RY10;GNG2;RASA3;GRK5;RASA2;PPP2R5C;JAK3;RASGRP1;PSMB9;JAK1
GABA B receptor activation Homo sapiens R-HSA-977444	2/39	0.11517808954694927	0.40279423315847407	0	0	3.578851578851579	7.734885107726779	GABBR1;GNG2
Activation of GABAB receptors Homo sapiens R-HSA-991365	2/39	0.11517808954694927	0.40279423315847407	0	0	3.578851578851579	7.734885107726779	GABBR1;GNG2
Glycosphingolipid metabolism Homo sapiens R-HSA-1660662	2/41	0.12506420077620503	0.43353497200538305	0	0	3.394975394975395	7.057909636477599	CERK;ARSG
Integration of provirus Homo sapiens R-HSA-162592	1/9	0.1268018954068032	0.43353497200538305	0	0	8.260486577181208	17.058972772651494	PSIP1
MAPK1 (ERK2) activation Homo sapiens R-HSA-112411	1/9	0.1268018954068032	0.43353497200538305	0	0	8.260486577181208	17.058972772651494	JAK1
SHC-related events triggered by IGF1R Homo sapiens R-HSA-2428933	1/9	0.1268018954068032	0.43353497200538305	0	0	8.260486577181208	17.058972772651494	IGF1R
Signaling by Retinoic Acid Homo sapiens R-HSA-5362517	2/42	0.13008120917399152	0.43741593414550994	0	0	3.30993265993266	6.750926530927179	PDK3;PPARD
Intrinsic Pathway for Apoptosis Homo sapiens R-HSA-109606	2/42	0.13008120917399152	0.43741593414550994	0	0	3.30993265993266	6.750926530927179	PPP1R13B;AKT3
BMAL1:CLOCK,NPAS2 activates circadian gene expression Homo sapiens R-HSA-1368108	2/42	0.13008120917399152	0.43741593414550994	0	0	3.30993265993266	6.750926530927179	TBL1X;ARNTL
TP53 Regulates Metabolic Genes Homo sapiens R-HSA-5628897	3/84	0.13120352897024215	0.43877901491687543	0	0	2.454954954954955	4.986027028518871	TNRC6C;AKT3;LAMTOR4
Meiosis Homo sapiens R-HSA-1500620	3/85	0.1345902519658099	0.44707130453097593	0	0	2.4248928806855634	4.8631718651419265	ATM;SYNE2;SYNE1
TP53 Regulates Transcription of Cell Death Genes Homo sapiens R-HSA-5633008	2/43	0.13514410349384076	0.44707130453097593	0	0	3.2290383509895704	6.462641388638697	PPP1R13B;ATM
Neurotoxicity of clostridium toxins Homo sapiens R-HSA-168799	1/10	0.13986206452524058	0.4528866851293505	0	0	7.342281879194631	14.442992371926008	VAMP2
Nef mediated downregulation of MHC class I complex cell surface expression Homo sapiens R-HSA-164940	1/10	0.13986206452524058	0.4528866851293505	0	0	7.342281879194631	14.442992371926008	PACS1
Removal of the Flap Intermediate from the C-strand Homo sapiens R-HSA-174437	1/10	0.13986206452524058	0.4528866851293505	0	0	7.342281879194631	14.442992371926008	POLD4
MAPK3 (ERK1) activation Homo sapiens R-HSA-110056	1/10	0.13986206452524058	0.4528866851293505	0	0	7.342281879194631	14.442992371926008	JAK1
FCERI mediated MAPK activation Homo sapiens R-HSA-2871796	7/289	0.14365684640204607	0.4627262631476431	0	0	1.6507942290877295	3.203081991554083	RASA3;RASA2;PPP2R5C;JAK3;RASGRP1;JAK1;PSMB9
Negative regulation of the PI3K/AKT network Homo sapiens R-HSA-199418	3/90	0.15196070381738816	0.47688395299881065	0	0	2.2849487418452936	4.305148056893887	AKT3;PIK3CD;PPP2R5C
Import of palmitoyl-CoA into the mitochondrial matrix Homo sapiens R-HSA-200425	1/11	0.15272754050288706	0.47688395299881065	0	0	6.6077181208053695	12.416561310898693	PPARD
Processive synthesis on the C-strand of the telomere Homo sapiens R-HSA-174414	1/11	0.15272754050288706	0.47688395299881065	0	0	6.6077181208053695	12.416561310898693	POLD4
Interleukin-6 signaling Homo sapiens R-HSA-1059683	1/11	0.15272754050288706	0.47688395299881065	0	0	6.6077181208053695	12.416561310898693	JAK1
DSCAM interactions Homo sapiens R-HSA-376172	1/11	0.15272754050288706	0.47688395299881065	0	0	6.6077181208053695	12.416561310898693	MAPK13
TRAF6 mediated IRF7 activation in TLR7/8 or 9 signaling Homo sapiens R-HSA-975110	1/11	0.15272754050288706	0.47688395299881065	0	0	6.6077181208053695	12.416561310898693	IRAK4
Nucleotide-binding domain, leucine rich repeat containing receptor (NLR) signaling pathways Homo sapiens R-HSA-168643	2/47	0.15580587255332862	0.480962511484024	0	0	2.9414141414141413	5.468513786041833	AIM2;MAPK13
MAPK6/MAPK4 signaling Homo sapiens R-HSA-5687128	3/92	0.1590996665913778	0.480962511484024	0	0	2.2333738232614637	4.10544234386064	TNRC6C;FOXO1;PSMB9
MyD88:Mal cascade initiated on plasma membrane Homo sapiens R-HSA-166058	3/92	0.1590996665913778	0.480962511484024	0	0	2.2333738232614637	4.10544234386064	IRAK4;TIRAP;NFKB2
Toll Like Receptor TLR1:TLR2 Cascade Homo sapiens R-HSA-168179	3/92	0.1590996665913778	0.480962511484024	0	0	2.2333738232614637	4.10544234386064	IRAK4;TIRAP;NFKB2
Toll Like Receptor TLR6:TLR2 Cascade Homo sapiens R-HSA-168188	3/92	0.1590996665913778	0.480962511484024	0	0	2.2333738232614637	4.10544234386064	IRAK4;TIRAP;NFKB2
Toll Like Receptor 2 (TLR2) Cascade Homo sapiens R-HSA-181438	3/92	0.1590996665913778	0.480962511484024	0	0	2.2333738232614637	4.10544234386064	IRAK4;TIRAP;NFKB2
Pyruvate metabolism and Citric Acid (TCA) cycle Homo sapiens R-HSA-71406	2/48	0.16106223726044563	0.480962511484024	0	0	2.877323964280486	5.253891188942254	PDK3;PPARD
P2Y receptors Homo sapiens R-HSA-417957	1/12	0.16540121597909763	0.480962511484024	0	0	6.006711409395973	10.80836325155149	P2RY10
TP53 Regulates Transcription of Caspase Activators and Caspases Homo sapiens R-HSA-6803207	1/12	0.16540121597909763	0.480962511484024	0	0	6.006711409395973	10.80836325155149	ATM
TP53 Regulates Transcription of Death Receptors and Ligands Homo sapiens R-HSA-6803211	1/12	0.16540121597909763	0.480962511484024	0	0	6.006711409395973	10.80836325155149	PPP1R13B
Physiological factors Homo sapiens R-HSA-5578768	1/12	0.16540121597909763	0.480962511484024	0	0	6.006711409395973	10.80836325155149	KAT2B
NOTCH2 intracellular domain regulates transcription Homo sapiens R-HSA-2197563	1/12	0.16540121597909763	0.480962511484024	0	0	6.006711409395973	10.80836325155149	MAML2
NF-kB activation through FADD/RIP-1 pathway mediated by caspase-8 and -10 Homo sapiens R-HSA-933543	1/12	0.16540121597909763	0.480962511484024	0	0	6.006711409395973	10.80836325155149	DDX58
TNFR2 non-canonical NF-kB pathway Homo sapiens R-HSA-5668541	3/95	0.1699950876791118	0.480962511484024	0	0	2.1602159224441833	3.827871806337614	TNFRSF14;PSMB9;NFKB2
Nuclear Receptor transcription pathway Homo sapiens R-HSA-383280	2/51	0.17701447866484646	0.480962511484024	0	0	2.7007489864632723	4.676411011195136	NR3C2;PPARD
Autodegradation of the E3 ubiquitin ligase COP1 Homo sapiens R-HSA-349425	2/51	0.17701447866484646	0.480962511484024	0	0	2.7007489864632723	4.676411011195136	ATM;PSMB9
Synthesis of DNA Homo sapiens R-HSA-69239	3/97	0.17737528628163096	0.480962511484024	0	0	2.1140382403680276	3.656202773628758	POLD4;CDKN1B;PSMB9
The activation of arylsulfatases Homo sapiens R-HSA-1663150	1/13	0.17788594076837258	0.480962511484024	0	0	5.505872483221476	9.50650944374009	ARSG
TP53 Regulates Transcription of Genes Involved in G1 Cell Cycle Arrest Homo sapiens R-HSA-6804116	1/13	0.17788594076837258	0.480962511484024	0	0	5.505872483221476	9.50650944374009	CDKN1B
IRF3-mediated induction of type I IFN Homo sapiens R-HSA-3270619	1/13	0.17788594076837258	0.480962511484024	0	0	5.505872483221476	9.50650944374009	ZBP1
Downregulation of ERBB2:ERBB3 signaling Homo sapiens R-HSA-1358803	1/13	0.17788594076837258	0.480962511484024	0	0	5.505872483221476	9.50650944374009	AKT3
p38MAPK events Homo sapiens R-HSA-171007	1/13	0.17788594076837258	0.480962511484024	0	0	5.505872483221476	9.50650944374009	MAPK13
DEx/H-box helicases activate type I IFN and inflammatory cytokines production Homo sapiens R-HSA-3134963	1/13	0.17788594076837258	0.480962511484024	0	0	5.505872483221476	9.50650944374009	NFKB2
p53-Independent DNA Damage Response Homo sapiens R-HSA-69610	2/52	0.18238606209816097	0.480962511484024	0	0	2.6465993265993264	4.5035318016419685	ATM;PSMB9
p53-Independent G1/S DNA damage checkpoint Homo sapiens R-HSA-69613	2/52	0.18238606209816097	0.480962511484024	0	0	2.6465993265993264	4.5035318016419685	ATM;PSMB9
Ubiquitin Mediated Degradation of Phosphorylated Cdc25A Homo sapiens R-HSA-69601	2/52	0.18238606209816097	0.480962511484024	0	0	2.6465993265993264	4.5035318016419685	ATM;PSMB9
CLEC7A (Dectin-1) signaling Homo sapiens R-HSA-5607764	3/99	0.18484235656850448	0.480962511484024	0	0	2.0697846283783785	3.4943179221627214	MALT1;NFKB2;PSMB9
Metabolism of lipids and lipoproteins Homo sapiens R-HSA-556833	13/659	0.1897751881355548	0.480962511484024	0	0	1.3407683647621729	2.2282432281649	CERS4;PECR;CERK;SLC44A2;PIK3CD;GDPD3;SGPP1;ARNTL;PIK3R5;MED11;TBL1X;ARSG;PPARD
Activation of Rac Homo sapiens R-HSA-428540	1/14	0.19018452251492454	0.480962511484024	0	0	5.082085699535364	8.435045137136205	NCK2
Early Phase of HIV Life Cycle Homo sapiens R-HSA-162594	1/14	0.19018452251492454	0.480962511484024	0	0	5.082085699535364	8.435045137136205	PSIP1
Lysosphingolipid and LPA receptors Homo sapiens R-HSA-419408	1/14	0.19018452251492454	0.480962511484024	0	0	5.082085699535364	8.435045137136205	S1PR4
TP53 regulates transcription of several additional cell death genes whose specific roles in p53-dependent apoptosis remain uncertain Homo sapiens R-HSA-6803205	1/14	0.19018452251492454	0.480962511484024	0	0	5.082085699535364	8.435045137136205	PPP1R13B
Polymerase switching on the C-strand of the telomere Homo sapiens R-HSA-174411	1/14	0.19018452251492454	0.480962511484024	0	0	5.082085699535364	8.435045137136205	POLD4
Polymerase switching Homo sapiens R-HSA-69091	1/14	0.19018452251492454	0.480962511484024	0	0	5.082085699535364	8.435045137136205	POLD4
Leading Strand Synthesis Homo sapiens R-HSA-69109	1/14	0.19018452251492454	0.480962511484024	0	0	5.082085699535364	8.435045137136205	POLD4
Mismatch repair (MMR) directed by MSH2:MSH3 (MutSbeta) Homo sapiens R-HSA-5358606	1/14	0.19018452251492454	0.480962511484024	0	0	5.082085699535364	8.435045137136205	POLD4
Mismatch repair (MMR) directed by MSH2:MSH6 (MutSalpha) Homo sapiens R-HSA-5358565	1/14	0.19018452251492454	0.480962511484024	0	0	5.082085699535364	8.435045137136205	POLD4
Removal of the Flap Intermediate Homo sapiens R-HSA-69166	1/14	0.19018452251492454	0.480962511484024	0	0	5.082085699535364	8.435045137136205	POLD4
Regulation of IFNG signaling Homo sapiens R-HSA-877312	1/14	0.19018452251492454	0.480962511484024	0	0	5.082085699535364	8.435045137136205	JAK1
AMER1 mutants destabilize the destruction complex Homo sapiens R-HSA-4839748	1/14	0.19018452251492454	0.480962511484024	0	0	5.082085699535364	8.435045137136205	PPP2R5C
Truncations of AMER1 destabilize the destruction complex Homo sapiens R-HSA-5467348	1/14	0.19018452251492454	0.480962511484024	0	0	5.082085699535364	8.435045137136205	PPP2R5C
truncated APC mutants destabilize the destruction complex Homo sapiens R-HSA-4839744	1/14	0.19018452251492454	0.480962511484024	0	0	5.082085699535364	8.435045137136205	PPP2R5C
AXIN missense mutants destabilize the destruction complex Homo sapiens R-HSA-5467340	1/14	0.19018452251492454	0.480962511484024	0	0	5.082085699535364	8.435045137136205	PPP2R5C
AXIN mutants destabilize the destruction complex, activating WNT signaling Homo sapiens R-HSA-4839735	1/14	0.19018452251492454	0.480962511484024	0	0	5.082085699535364	8.435045137136205	PPP2R5C
APC truncation mutants have impaired AXIN binding Homo sapiens R-HSA-5467337	1/14	0.19018452251492454	0.480962511484024	0	0	5.082085699535364	8.435045137136205	PPP2R5C
TRAF3-dependent IRF activation pathway Homo sapiens R-HSA-918233	1/14	0.19018452251492454	0.480962511484024	0	0	5.082085699535364	8.435045137136205	DDX58
Stabilization of p53 Homo sapiens R-HSA-69541	2/54	0.1931986695143777	0.48551934554372755	0	0	2.5445480445480446	4.183329209324796	ATM;PSMB9
GABA receptor activation Homo sapiens R-HSA-977443	2/55	0.19863593873561836	0.48551934554372755	0	0	2.4964106473540437	4.0349025537760355	GABBR1;GNG2
Activation of BAD and translocation to mitochondria Homo sapiens R-HSA-111447	1/15	0.2022997273098865	0.48551934554372755	0	0	4.7188398849472675	7.540729177101283	AKT3
Regulation of innate immune responses to cytosolic DNA Homo sapiens R-HSA-3134975	1/15	0.2022997273098865	0.48551934554372755	0	0	4.7188398849472675	7.540729177101283	ZBP1
Mismatch Repair Homo sapiens R-HSA-5358508	1/15	0.2022997273098865	0.48551934554372755	0	0	4.7188398849472675	7.540729177101283	POLD4
Processive synthesis on the lagging strand Homo sapiens R-HSA-69183	1/15	0.2022997273098865	0.48551934554372755	0	0	4.7188398849472675	7.540729177101283	POLD4
Glycogen breakdown (glycogenolysis) Homo sapiens R-HSA-70221	1/15	0.2022997273098865	0.48551934554372755	0	0	4.7188398849472675	7.540729177101283	PYGM
S33 mutants of beta-catenin aren't phosphorylated Homo sapiens R-HSA-5358747	1/15	0.2022997273098865	0.48551934554372755	0	0	4.7188398849472675	7.540729177101283	PPP2R5C
S45 mutants of beta-catenin aren't phosphorylated Homo sapiens R-HSA-5358751	1/15	0.2022997273098865	0.48551934554372755	0	0	4.7188398849472675	7.540729177101283	PPP2R5C
phosphorylation site mutants of CTNNB1 are not targeted to the proteasome by the destruction complex Homo sapiens R-HSA-4839743	1/15	0.2022997273098865	0.48551934554372755	0	0	4.7188398849472675	7.540729177101283	PPP2R5C
T41 mutants of beta-catenin aren't phosphorylated Homo sapiens R-HSA-5358752	1/15	0.2022997273098865	0.48551934554372755	0	0	4.7188398849472675	7.540729177101283	PPP2R5C
S37 mutants of beta-catenin aren't phosphorylated Homo sapiens R-HSA-5358749	1/15	0.2022997273098865	0.48551934554372755	0	0	4.7188398849472675	7.540729177101283	PPP2R5C
Misspliced GSK3beta mutants stabilize beta-catenin Homo sapiens R-HSA-5339716	1/15	0.2022997273098865	0.48551934554372755	0	0	4.7188398849472675	7.540729177101283	PPP2R5C
DNA Replication Homo sapiens R-HSA-69306	3/105	0.2077108757736419	0.4965588123963626	0	0	1.9474364069952306	3.0606070000664904	POLD4;CDKN1B;PSMB9
Meiotic synapsis Homo sapiens R-HSA-1221632	2/57	0.2095633989706045	0.49903813295723715	0	0	2.405387205387205	3.7589682579362984	SYNE2;SYNE1
Rap1 signalling Homo sapiens R-HSA-392517	1/16	0.21423428030406122	0.4995029002257426	0	0	4.404026845637584	6.78521851907806	RASGRP1
CRMPs in Sema3A signaling Homo sapiens R-HSA-399956	1/16	0.21423428030406122	0.4995029002257426	0	0	4.404026845637584	6.78521851907806	CDK5R1
RHO GTPases activate CIT Homo sapiens R-HSA-5625900	1/16	0.21423428030406122	0.4995029002257426	0	0	4.404026845637584	6.78521851907806	CDKN1B
Nucleotide-like (purinergic) receptors Homo sapiens R-HSA-418038	1/16	0.21423428030406122	0.4995029002257426	0	0	4.404026845637584	6.78521851907806	P2RY10
STING mediated induction of host immune responses Homo sapiens R-HSA-1834941	1/16	0.21423428030406122	0.4995029002257426	0	0	4.404026845637584	6.78521851907806	ZBP1
NIK-->noncanonical NF-kB signaling Homo sapiens R-HSA-5676590	2/58	0.2150501328159347	0.4995029002257426	0	0	2.362313612313612	3.630602235051844	PSMB9;NFKB2
HATs acetylate histones Homo sapiens R-HSA-3214847	3/107	0.21547183931306543	0.4995029002257426	0	0	1.9097908004158004	2.931385747492547	TADA2B;KAT2B;MSL3
DNA Damage/Telomere Stress Induced Senescence Homo sapiens R-HSA-2559586	2/59	0.22054997667582923	0.5030891895794817	0	0	2.320751373382952	3.508119622257803	CDKN1B;ATM
SCF(Skp2)-mediated degradation of p27/p21 Homo sapiens R-HSA-187577	2/59	0.22054997667582923	0.5030891895794817	0	0	2.320751373382952	3.508119622257803	CDKN1B;PSMB9
Phospholipid metabolism Homo sapiens R-HSA-1483257	4/161	0.22126764314428074	0.5030891895794817	0	0	1.6879196804490986	2.546028094273981	SLC44A2;PIK3CD;GDPD3;PIK3R5
Cellular Senescence Homo sapiens R-HSA-2559583	4/161	0.22126764314428074	0.5030891895794817	0	0	1.6879196804490986	2.546028094273981	TNRC6C;CDKN1B;MINK1;ATM
Acetylcholine Neurotransmitter Release Cycle Homo sapiens R-HSA-264642	1/17	0.22599086627348913	0.5030891895794817	0	0	4.128565436241611	6.140253101071745	VAMP2
ABC transporters in lipid homeostasis Homo sapiens R-HSA-1369062	1/17	0.22599086627348913	0.5030891895794817	0	0	4.128565436241611	6.140253101071745	ABCA7
Butyrate Response Factor 1 (BRF1) binds and destabilizes mRNA Homo sapiens R-HSA-450385	1/17	0.22599086627348913	0.5030891895794817	0	0	4.128565436241611	6.140253101071745	ZFP36L1
Inflammasomes Homo sapiens R-HSA-622312	1/17	0.22599086627348913	0.5030891895794817	0	0	4.128565436241611	6.140253101071745	AIM2
Platelet sensitization by LDL Homo sapiens R-HSA-432142	1/17	0.22599086627348913	0.5030891895794817	0	0	4.128565436241611	6.140253101071745	PPP2R5C
