Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
adherens junction (GO:0005912)	1/132	0.8639700763071856	0.9088504569214589	0	0	0.5013064193862391	0.0732995932531972	CDCA3
asymmetric synapse (GO:0032279)	1/133	0.8660172083447032	0.9088504569214589	0	0	0.4974832214765101	0.07156320992681209	P2RY1
mitochondrial inner membrane (GO:0005743)	3/328	0.8710511938451067	0.9088504569214589	0	0	0.6042411642411643	0.0834182286763071	NME4;TYMS;CLU
lysosomal membrane (GO:0005765)	3/330	0.8736768272123697	0.9088504569214589	0	0	0.6004835110339698	0.08109213639167276	SCARB1;WDR41;AZU1
trans-Golgi network (GO:0005802)	2/239	0.8751025015807533	0.9088504569214589	0	0	0.5530409581042492	0.07378354731136011	ATP8B4;RAB13
postsynaptic density (GO:0014069)	1/138	0.8758013493970422	0.9088504569214589	0	0	0.47920442855043355	0.06355016676069004	P2RY1
organelle outer membrane (GO:0031968)	1/142	0.8831132781843866	0.9107105681276486	0	0	0.4655147793802656	0.057864324417870365	CPT1A
organelle inner membrane (GO:0019866)	3/346	0.8930350240684443	0.9152222296353622	0	0	0.5719998424080057	0.06471004369832487	NME4;TYMS;CLU
early endosome (GO:0005769)	2/266	0.9098248284127743	0.9207535884280307	0	0	0.4957912457912458	0.046853856408817014	MLC1;ATP13A3
lytic vacuole membrane (GO:0098852)	2/267	0.9109191021730767	0.9207535884280307	0	0	0.4938949240836033	0.046080982567782335	SCARB1;WDR41
cell-cell junction (GO:0005911)	2/271	0.915173263649679	0.9207535884280307	0	0	0.48645062771456826	0.04311989449647154	CDCA3;FSCN1
mitochondrial membrane (GO:0031966)	4/469	0.9228069786318757	0.9228069786318757	0	0	0.5609185347184253	0.04506149720576795	CPT1A;NME4;TYMS;CLU
