Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
abnormal hypersensitivity reaction MP:0002148	1/7	0.10008568948968981	0.4352549433153267	0	0	11.015100671140939	25.353771861357927	SELL
abnormal juxtaglomerular apparatus morphology MP:0002829	1/7	0.10008568948968981	0.4352549433153267	0	0	11.015100671140939	25.353771861357927	NR3C2
abnormal kidney epithelium morphology MP:0004967	1/7	0.10008568948968981	0.4352549433153267	0	0	11.015100671140939	25.353771861357927	ARSG
abnormal knee joint morphology MP:0030837	1/7	0.10008568948968981	0.4352549433153267	0	0	11.015100671140939	25.353771861357927	ARNTL
distended stomach MP:0009511	1/7	0.10008568948968981	0.4352549433153267	0	0	11.015100671140939	25.353771861357927	ITPKB
enlarged cervical lymph nodes MP:0008542	1/7	0.10008568948968981	0.4352549433153267	0	0	11.015100671140939	25.353771861357927	IKZF1
enlarged pituitary gland MP:0000636	1/7	0.10008568948968981	0.4352549433153267	0	0	11.015100671140939	25.353771861357927	CDKN1B
enlarged prostate gland MP:0004958	1/7	0.10008568948968981	0.4352549433153267	0	0	11.015100671140939	25.353771861357927	CDKN1B
abnormal NK cell morphology MP:0005068	1/7	0.10008568948968981	0.4352549433153267	0	0	11.015100671140939	25.353771861357927	IKZF1
abnormal Peyer's patch T cell area morphology MP:0002392	1/7	0.10008568948968981	0.4352549433153267	0	0	11.015100671140939	25.353771861357927	NFKB2
increased aorta wall thickness MP:0010996	1/7	0.10008568948968981	0.4352549433153267	0	0	11.015100671140939	25.353771861357927	TGFBR2
abnormal plasma cell morphology MP:0002439	1/7	0.10008568948968981	0.4352549433153267	0	0	11.015100671140939	25.353771861357927	JAK1
abnormal prostate gland physiology MP:0003607	1/7	0.10008568948968981	0.4352549433153267	0	0	11.015100671140939	25.353771861357927	CDKN1B
increased chronic myelocytic leukemia incidence MP:0005481	1/7	0.10008568948968981	0.4352549433153267	0	0	11.015100671140939	25.353771861357927	DDX58
abnormal spleen primary B follicle morphology MP:0008471	1/7	0.10008568948968981	0.4352549433153267	0	0	11.015100671140939	25.353771861357927	NFKB2
abnormal tumor incidence MP:0002019	1/7	0.10008568948968981	0.4352549433153267	0	0	11.015100671140939	25.353771861357927	ATM
abnormal zinc homeostasis MP:0009615	1/7	0.10008568948968981	0.4352549433153267	0	0	11.015100671140939	25.353771861357927	SLC30A4
absent estrus MP:0009021	1/7	0.10008568948968981	0.4352549433153267	0	0	11.015100671140939	25.353771861357927	ATM
absent lymph node germinal center MP:0008523	1/7	0.10008568948968981	0.4352549433153267	0	0	11.015100671140939	25.353771861357927	NFKB2
absent organized vascular network MP:0000263	1/7	0.10008568948968981	0.4352549433153267	0	0	11.015100671140939	25.353771861357927	FOXO1
absent thyroid gland MP:0005314	1/7	0.10008568948968981	0.4352549433153267	0	0	11.015100671140939	25.353771861357927	ABCA5
abnormal brain vasculature morphology MP:0004950	2/36	0.10075888324392489	0.4352549433153267	0	0	3.895226777579719	8.939642488098034	RAPGEF1;CCM2
abnormal cerebellar molecular layer MP:0000889	2/36	0.10075888324392489	0.4352549433153267	0	0	3.895226777579719	8.939642488098034	ATM;CDK5R1
decreased corpus callosum size MP:0000781	2/36	0.10075888324392489	0.4352549433153267	0	0	3.895226777579719	8.939642488098034	AKT3;CDK5R1
increased megakaryocyte cell number MP:0008254	2/36	0.10075888324392489	0.4352549433153267	0	0	3.895226777579719	8.939642488098034	RASA3;ARNTL
dehydration MP:0001429	3/75	0.10219086107401457	0.4365651988364815	0	0	2.7630912162162162	6.302370750374342	GABBR1;NR3C2;ARNTL
decreased birth body size MP:0009703	4/119	0.10331876331368432	0.4365651988364815	0	0	2.3093294030950626	5.242030595255186	RASA3;DNAJB9;SYNE1;JAK1
abnormal gluconeogenesis MP:0003383	2/37	0.10550693579741754	0.4365651988364815	0	0	3.783742183742184	8.509555146450905	FOXO1;ARNTL
diarrhea MP:0005036	2/37	0.10550693579741754	0.4365651988364815	0	0	3.783742183742184	8.509555146450905	ITPKB;JAK3
increased immunoglobulin level MP:0002461	2/37	0.10550693579741754	0.4365651988364815	0	0	3.783742183742184	8.509555146450905	RASGRP1;JAK1
abnormal T cell morphology MP:0008037	2/37	0.10550693579741754	0.4365651988364815	0	0	3.783742183742184	8.509555146450905	RASGRP1;JAK3
increased retinal apoptosis MP:0030005	2/37	0.10550693579741754	0.4365651988364815	0	0	3.783742183742184	8.509555146450905	STK38;SYNE2
seizures MP:0002064	4/120	0.10569816202093515	0.4365651988364815	0	0	2.2893045002922268	5.144451299979701	MECP2;GABBR1;CDKL5;CDK5R1
increased tumor incidence MP:0002020	4/120	0.10569816202093515	0.4365651988364815	0	0	2.2893045002922268	5.144451299979701	CBX7;TRIM62;ATM;PPARD
cervical vertebral transformation MP:0004615	2/38	0.11031427749737964	0.4365651988364815	0	0	3.6784511784511786	8.108858404622246	BTG2;PSIP1
decreased dendritic cell number MP:0008127	2/38	0.11031427749737964	0.4365651988364815	0	0	3.6784511784511786	8.108858404622246	JAK3;NFKB2
aortic dissection MP:0004044	1/8	0.11354409711364633	0.4365651988364815	0	0	9.441035474592521	20.53957686999917	TGFBR2
abnormal artery development MP:0003410	1/8	0.11354409711364633	0.4365651988364815	0	0	9.441035474592521	20.53957686999917	CCM2
priapism MP:0003415	1/8	0.11354409711364633	0.4365651988364815	0	0	9.441035474592521	20.53957686999917	ARNTL
abnormal bony labyrinth MP:0004289	1/8	0.11354409711364633	0.4365651988364815	0	0	9.441035474592521	20.53957686999917	IGF1R
small caudal vertebrae MP:0004652	1/8	0.11354409711364633	0.4365651988364815	0	0	9.441035474592521	20.53957686999917	AKTIP
abnormal cochlear hair cell development MP:0004589	1/8	0.11354409711364633	0.4365651988364815	0	0	9.441035474592521	20.53957686999917	IGF1R
small sebaceous gland MP:0012725	1/8	0.11354409711364633	0.4365651988364815	0	0	9.441035474592521	20.53957686999917	CBX7
stomach epithelial hyperplasia MP:0005493	1/8	0.11354409711364633	0.4365651988364815	0	0	9.441035474592521	20.53957686999917	NFKB2
abnormal germ cell morphology MP:0002208	1/8	0.11354409711364633	0.4365651988364815	0	0	9.441035474592521	20.53957686999917	EHD1
abnormal heartbeat MP:0004085	1/8	0.11354409711364633	0.4365651988364815	0	0	9.441035474592521	20.53957686999917	MECP2
decreased susceptibility to Herpesvirales infection MP:0020917	1/8	0.11354409711364633	0.4365651988364815	0	0	9.441035474592521	20.53957686999917	TNFRSF14
abnormal inhibitory postsynaptic potential MP:0002911	1/8	0.11354409711364633	0.4365651988364815	0	0	9.441035474592521	20.53957686999917	GABBR1
delayed heart looping MP:0009328	1/8	0.11354409711364633	0.4365651988364815	0	0	9.441035474592521	20.53957686999917	FOXO1
distorted hair follicle pattern MP:0000384	1/8	0.11354409711364633	0.4365651988364815	0	0	9.441035474592521	20.53957686999917	LRIG1
enhanced humoral immune response MP:0020155	1/8	0.11354409711364633	0.4365651988364815	0	0	9.441035474592521	20.53957686999917	IKZF1
enlarged inguinal lymph nodes MP:0009623	1/8	0.11354409711364633	0.4365651988364815	0	0	9.441035474592521	20.53957686999917	IRF2
fragmentation of sleep/wake states MP:0009436	1/8	0.11354409711364633	0.4365651988364815	0	0	9.441035474592521	20.53957686999917	ARNTL
immune system phenotype MP:0005387	1/8	0.11354409711364633	0.4365651988364815	0	0	9.441035474592521	20.53957686999917	PLAG1
increased circulating interferon-beta level MP:0008575	1/8	0.11354409711364633	0.4365651988364815	0	0	9.441035474592521	20.53957686999917	IRF9
increased circulating prolactin level MP:0005124	1/8	0.11354409711364633	0.4365651988364815	0	0	9.441035474592521	20.53957686999917	GABBR1
abnormal sebaceous lipid secretion MP:0002992	1/8	0.11354409711364633	0.4365651988364815	0	0	9.441035474592521	20.53957686999917	CERS4
abnormal sixth pharyngeal arch artery morphology MP:0006355	1/8	0.11354409711364633	0.4365651988364815	0	0	9.441035474592521	20.53957686999917	ECE1
increased keratinocyte apoptosis MP:0009580	1/8	0.11354409711364633	0.4365651988364815	0	0	9.441035474592521	20.53957686999917	PPARD
abnormal type IV hypersensitivity reaction MP:0002534	1/8	0.11354409711364633	0.4365651988364815	0	0	9.441035474592521	20.53957686999917	SELL
abnormal vertebral epiphyseal plate morphology MP:0006394	1/8	0.11354409711364633	0.4365651988364815	0	0	9.441035474592521	20.53957686999917	AKTIP
increased white fat cell number MP:0009130	1/8	0.11354409711364633	0.4365651988364815	0	0	9.441035474592521	20.53957686999917	CDKN1B
multifocal hepatic necrosis MP:0001655	1/8	0.11354409711364633	0.4365651988364815	0	0	9.441035474592521	20.53957686999917	IKZF1
muscle hypoplasia MP:0000734	1/8	0.11354409711364633	0.4365651988364815	0	0	9.441035474592521	20.53957686999917	IGF1R
neuronal intranuclear inclusions MP:0004191	1/8	0.11354409711364633	0.4365651988364815	0	0	9.441035474592521	20.53957686999917	ATXN1
anisocytosis MP:0002642	2/39	0.11517808954694927	0.4365651988364815	0	0	3.578851578851579	7.734885107726779	RASA3;JAK1
abnormal compact bone morphology MP:0003797	2/39	0.11517808954694927	0.4365651988364815	0	0	3.578851578851579	7.734885107726779	JAK1;PPARD
abnormal spleen white pulp morphology MP:0002357	2/39	0.11517808954694927	0.4365651988364815	0	0	3.578851578851579	7.734885107726779	JAK3;NFKB2
anemia MP:0001577	6/222	0.11671486880552563	0.4365651988364815	0	0	1.8472696245733788	3.967974569337445	SAMD9L;RASA3;IKZF1;KLF2;ZFP36L1;NFKB2
failure of heart looping MP:0004251	2/40	0.12009562371007661	0.4365651988364815	0	0	3.484494063441432	7.385270141796498	RBL2;CCM2
abnormal spleen B cell follicle morphology MP:0008470	2/40	0.12009562371007661	0.4365651988364815	0	0	3.484494063441432	7.385270141796498	PRKCZ;NFKB2
abnormal vascular endothelial cell morphology MP:0006055	2/40	0.12009562371007661	0.4365651988364815	0	0	3.484494063441432	7.385270141796498	ADAM19;KLF2
decreased anxiety-related response MP:0001364	5/174	0.12038836520702455	0.4365651988364815	0	0	1.9655436138952622	4.161119485276866	MECP2;CDKL5;CREBRF;PRKCZ;VAMP2
abnormal vitelline vasculature morphology MP:0003229	4/127	0.12303351009989208	0.4365651988364815	0	0	2.15824720959074	4.522172185944963	CCM2;FOXO1;ZFP36L1;TGFBR2
increased circulating potassium level MP:0005627	3/82	0.1245230591606162	0.4365651988364815	0	0	2.5173622990078686	5.244331174051172	PPM1M;NR3C2;MAPK13
decreased lymphocyte cell number MP:0005016	5/176	0.12465638375460093	0.4365651988364815	0	0	1.9423558897243107	4.044362278419474	FGD3;BTG1;ATM;JAK3;ARNTL
hemopericardium MP:0005244	2/41	0.12506420077620503	0.4365651988364815	0	0	3.394975394975395	7.057909636477599	CCM2;TGFBR2
increased bone marrow cell number MP:0000321	2/41	0.12506420077620503	0.4365651988364815	0	0	3.394975394975395	7.057909636477599	CNN2;SAMD9L
aneurysm MP:0003279	1/9	0.1268018954068032	0.4365651988364815	0	0	8.260486577181208	17.058972772651494	KLF2
arrhythmic circadian behavior persistence MP:0020472	1/9	0.1268018954068032	0.4365651988364815	0	0	8.260486577181208	17.058972772651494	ARNTL
poor grooming MP:0001443	1/9	0.1268018954068032	0.4365651988364815	0	0	8.260486577181208	17.058972772651494	SYNE1
decreased circulating adrenaline level MP:0005661	1/9	0.1268018954068032	0.4365651988364815	0	0	8.260486577181208	17.058972772651494	ARNTL
decreased cochlear hair cell number MP:0004408	1/9	0.1268018954068032	0.4365651988364815	0	0	8.260486577181208	17.058972772651494	IGF1R
thick tail MP:0000588	1/9	0.1268018954068032	0.4365651988364815	0	0	8.260486577181208	17.058972772651494	LRIG1
abnormal erythroid progenitor cell morphology MP:0008801	1/9	0.1268018954068032	0.4365651988364815	0	0	8.260486577181208	17.058972772651494	IKZF1
decreased level of surface class I molecules MP:0001841	1/9	0.1268018954068032	0.4365651988364815	0	0	8.260486577181208	17.058972772651494	TAP1
decreased myelin sheath thickness MP:0011731	1/9	0.1268018954068032	0.4365651988364815	0	0	8.260486577181208	17.058972772651494	CYTH1
abnormal macrophage activation involved in immune response MP:0011075	1/9	0.1268018954068032	0.4365651988364815	0	0	8.260486577181208	17.058972772651494	IL4R
hemolysis MP:0010163	1/9	0.1268018954068032	0.4365651988364815	0	0	8.260486577181208	17.058972772651494	RASA3
hemothorax MP:0005243	1/9	0.1268018954068032	0.4365651988364815	0	0	8.260486577181208	17.058972772651494	TGFBR2
abnormal pancreatic alpha cell morphology MP:0005216	1/9	0.1268018954068032	0.4365651988364815	0	0	8.260486577181208	17.058972772651494	DNAJB9
abnormal platelet aggregation MP:0009548	1/9	0.1268018954068032	0.4365651988364815	0	0	8.260486577181208	17.058972772651494	PIK3CD
increased hemoglobin concentration distribution width MP:0008850	1/9	0.1268018954068032	0.4365651988364815	0	0	8.260486577181208	17.058972772651494	RASA3
increased neuronal precursor cell number MP:0004980	1/9	0.1268018954068032	0.4365651988364815	0	0	8.260486577181208	17.058972772651494	ZBTB18
abnormal temporal bone squamous part morphology MP:0004423	1/9	0.1268018954068032	0.4365651988364815	0	0	8.260486577181208	17.058972772651494	ECE1
abnormal thymus physiology MP:0003763	1/9	0.1268018954068032	0.4365651988364815	0	0	8.260486577181208	17.058972772651494	NFKB2
increased splenocyte apoptosis MP:0009322	1/9	0.1268018954068032	0.4365651988364815	0	0	8.260486577181208	17.058972772651494	NFKB2
increased susceptibility to Riboviria infection induced morbidity/mortality MP:0031024	1/9	0.1268018954068032	0.4365651988364815	0	0	8.260486577181208	17.058972772651494	DDX60
abnormal visual cortex morphology MP:0000805	1/9	0.1268018954068032	0.4365651988364815	0	0	8.260486577181208	17.058972772651494	HIVEP2
abnormal visual evoked potential MP:0010748	1/9	0.1268018954068032	0.4365651988364815	0	0	8.260486577181208	17.058972772651494	CDKL5
intestine polyps MP:0008011	1/9	0.1268018954068032	0.4365651988364815	0	0	8.260486577181208	17.058972772651494	PPARD
absent CD4-positive, alpha beta T cells MP:0003790	1/9	0.1268018954068032	0.4365651988364815	0	0	8.260486577181208	17.058972772651494	ITPKB
absent enteric neurons MP:0001048	1/9	0.1268018954068032	0.4365651988364815	0	0	8.260486577181208	17.058972772651494	ECE1
liver hyperplasia MP:0005141	1/9	0.1268018954068032	0.4365651988364815	0	0	8.260486577181208	17.058972772651494	JAK1
absent pre-B cells MP:0000238	1/9	0.1268018954068032	0.4365651988364815	0	0	8.260486577181208	17.058972772651494	IKZF1
absent tympanic ring MP:0003138	1/9	0.1268018954068032	0.4365651988364815	0	0	8.260486577181208	17.058972772651494	ECE1
decreased circulating tumor necrosis factor level MP:0008554	2/42	0.13008120917399152	0.4365651988364815	0	0	3.30993265993266	6.750926530927179	IRAK4;FOXO1
decreased liver glycogen level MP:0010398	2/42	0.13008120917399152	0.4365651988364815	0	0	3.30993265993266	6.750926530927179	DNAJB9;FOXO1
impaired neutrophil recruitment MP:0008719	2/42	0.13008120917399152	0.4365651988364815	0	0	3.30993265993266	6.750926530927179	SELL;PIK3R5
increased nucleated erythrocyte cell number MP:0009395	2/42	0.13008120917399152	0.4365651988364815	0	0	3.30993265993266	6.750926530927179	IKZF1;KLF2
weakness MP:0000746	3/84	0.13120352897024215	0.4365651988364815	0	0	2.454954954954955	4.986027028518871	GABBR1;AKNA;SYNE1
abnormal locomotor activation MP:0003313	3/85	0.1345902519658099	0.4365651988364815	0	0	2.4248928806855634	4.8631718651419265	MECP2;EPHA4;ARNTL
prolonged QT interval MP:0003233	2/43	0.13514410349384076	0.4365651988364815	0	0	3.2290383509895704	6.462641388638697	MECP2;SYNE1
chromosomal instability MP:0008866	2/43	0.13514410349384076	0.4365651988364815	0	0	3.2290383509895704	6.462641388638697	CTC1;ATM
abnormal cell nucleus morphology MP:0003111	2/43	0.13514410349384076	0.4365651988364815	0	0	3.2290383509895704	6.462641388638697	MECP2;SYNE2
decreased follicular B cell number MP:0008174	2/43	0.13514410349384076	0.4365651988364815	0	0	3.2290383509895704	6.462641388638697	ARNTL;NFKB2
decreased sensitivity to induced cell death MP:0008944	2/43	0.13514410349384076	0.4365651988364815	0	0	3.2290383509895704	6.462641388638697	STK38;ATM
abnormal immune system morphology MP:0000685	2/43	0.13514410349384076	0.4365651988364815	0	0	3.2290383509895704	6.462641388638697	SERPINB9;MALT1
abnormal organ of Corti morphology MP:0000042	2/43	0.13514410349384076	0.4365651988364815	0	0	3.2290383509895704	6.462641388638697	CDKN1B;SLC44A2
increased spleen red pulp amount MP:0008476	2/43	0.13514410349384076	0.4365651988364815	0	0	3.2290383509895704	6.462641388638697	RASA3;NFKB2
abnormal B cell physiology MP:0002459	3/86	0.13800703246614343	0.4365651988364815	0	0	2.3955551937479647	4.744278805171719	PLCL2;TBC1D10C;PIK3CD
abnormal myelination MP:0000920	3/86	0.13800703246614343	0.4365651988364815	0	0	2.3955551937479647	4.744278805171719	GABBR1;TIRAP;PPARD
abnormal cytokine secretion MP:0003009	4/133	0.13878874985321193	0.4365651988364815	0	0	2.057232952305873	4.062628339362861	IL4R;IRAK4;TIRAP;NFKB2
pharyngeal arch hypoplasia MP:0003873	1/10	0.13986206452524058	0.4365651988364815	0	0	7.342281879194631	14.442992371926008	FOXO1
abnormal anterior commissure pars posterior morphology MP:0010860	1/10	0.13986206452524058	0.4365651988364815	0	0	7.342281879194631	14.442992371926008	EPHA4
bifid ureter MP:0003584	1/10	0.13986206452524058	0.4365651988364815	0	0	7.342281879194631	14.442992371926008	CYFIP2
retarded hair growth MP:0000424	1/10	0.13986206452524058	0.4365651988364815	0	0	7.342281879194631	14.442992371926008	ARNTL
decreased abdominal fat pad weight MP:0009287	1/10	0.13986206452524058	0.4365651988364815	0	0	7.342281879194631	14.442992371926008	PPARD
decreased atrioventricular cushion size MP:0000301	1/10	0.13986206452524058	0.4365651988364815	0	0	7.342281879194631	14.442992371926008	ADAM19
decreased B-1b cell number MP:0008170	1/10	0.13986206452524058	0.4365651988364815	0	0	7.342281879194631	14.442992371926008	IKZF1
decreased bone mineral density of femur MP:0020010	1/10	0.13986206452524058	0.4365651988364815	0	0	7.342281879194631	14.442992371926008	PPARD
skin fibrosis MP:0009932	1/10	0.13986206452524058	0.4365651988364815	0	0	7.342281879194631	14.442992371926008	IRF2
small first pharyngeal arch MP:0006341	1/10	0.13986206452524058	0.4365651988364815	0	0	7.342281879194631	14.442992371926008	FOXO1
small myocardial fiber MP:0004565	1/10	0.13986206452524058	0.4365651988364815	0	0	7.342281879194631	14.442992371926008	CDKN1B
decreased circulating parathyroid hormone level MP:0002905	1/10	0.13986206452524058	0.4365651988364815	0	0	7.342281879194631	14.442992371926008	JAK1
small thymus medulla MP:0013588	1/10	0.13986206452524058	0.4365651988364815	0	0	7.342281879194631	14.442992371926008	JAK3
decreased effector memory CD8-positive, alpha-beta T cell number MP:0010851	1/10	0.13986206452524058	0.4365651988364815	0	0	7.342281879194631	14.442992371926008	NFKB2
vascular smooth muscle hyperplasia MP:0005489	1/10	0.13986206452524058	0.4365651988364815	0	0	7.342281879194631	14.442992371926008	ARNTL
decreased mesenteric fat pad weight MP:0009299	1/10	0.13986206452524058	0.4365651988364815	0	0	7.342281879194631	14.442992371926008	PPARD
decreased muscle weight MP:0004232	1/10	0.13986206452524058	0.4365651988364815	0	0	7.342281879194631	14.442992371926008	ARNTL
abnormal gonadal fat pad morphology MP:0005335	1/10	0.13986206452524058	0.4365651988364815	0	0	7.342281879194631	14.442992371926008	PPARD
abnormal inferior vena cava valve morphology MP:0010490	1/10	0.13986206452524058	0.4365651988364815	0	0	7.342281879194631	14.442992371926008	CYFIP2
abnormal interferon secretion MP:0008555	1/10	0.13986206452524058	0.4365651988364815	0	0	7.342281879194631	14.442992371926008	TIRAP
delayed circadian behavior phase MP:0020475	1/10	0.13986206452524058	0.4365651988364815	0	0	7.342281879194631	14.442992371926008	ARNTL
ear inflammation MP:0001849	1/10	0.13986206452524058	0.4365651988364815	0	0	7.342281879194631	14.442992371926008	JAK1
enlarged thyroid gland MP:0005355	1/10	0.13986206452524058	0.4365651988364815	0	0	7.342281879194631	14.442992371926008	LAMTOR4
heart hyperplasia MP:0000275	1/10	0.13986206452524058	0.4365651988364815	0	0	7.342281879194631	14.442992371926008	CDKN1B
abnormal pillar cell morphology MP:0003825	1/10	0.13986206452524058	0.4365651988364815	0	0	7.342281879194631	14.442992371926008	CDKN1B
abnormal pulmonary valve morphology MP:0002748	1/10	0.13986206452524058	0.4365651988364815	0	0	7.342281879194631	14.442992371926008	ADAM19
increased circulating progesterone level MP:0005186	1/10	0.13986206452524058	0.4365651988364815	0	0	7.342281879194631	14.442992371926008	LDOC1
abnormal sphingomyelin level MP:0009823	1/10	0.13986206452524058	0.4365651988364815	0	0	7.342281879194631	14.442992371926008	CERS4
abnormal spinal cord dorsal column morphology MP:0009677	1/10	0.13986206452524058	0.4365651988364815	0	0	7.342281879194631	14.442992371926008	EPHA4
absent spleen marginal zone MP:0008234	1/10	0.13986206452524058	0.4365651988364815	0	0	7.342281879194631	14.442992371926008	NFKB2
decreased B-1 B cell number MP:0004978	2/44	0.14025040317852472	0.4365651988364815	0	0	3.151996151996152	6.191547551577639	PIK3CD;JAK3
abnormal cell cycle checkpoint function MP:0004045	2/44	0.14025040317852472	0.4365651988364815	0	0	3.151996151996152	6.191547551577639	RASA3;ATM
small seminal vesicle MP:0001157	2/44	0.14025040317852472	0.4365651988364815	0	0	3.151996151996152	6.191547551577639	GPR155;ARNTL
decreased fibroblast proliferation MP:0011704	3/87	0.14145316901548494	0.4365651988364815	0	0	2.366916023166023	4.629182588650788	CTC1;AKTIP;ATM
increased neuron apoptosis MP:0003203	3/88	0.1449279602789809	0.4365651988364815	0	0	2.3389507154213036	4.517726543936617	RBL2;ZBTB18;BTG1
decreased IgA level MP:0001807	2/45	0.14539769109631362	0.4365651988364815	0	0	3.0785373110954506	5.936289910969077	PIK3CD;NFKB2
abnormal immunoglobulin level MP:0002490	2/45	0.14539769109631362	0.4365651988364815	0	0	3.0785373110954506	5.936289910969077	RASGRP1;NFKB2
abnormal lymphocyte morphology MP:0002619	2/45	0.14539769109631362	0.4365651988364815	0	0	3.0785373110954506	5.936289910969077	ATM;JAK3
abnormal miniature inhibitory postsynaptic currents MP:0009435	2/45	0.14539769109631362	0.4365651988364815	0	0	3.0785373110954506	5.936289910969077	MECP2;BAIAP3
increased interleukin-4 secretion MP:0008699	2/45	0.14539769109631362	0.4365651988364815	0	0	3.0785373110954506	5.936289910969077	IL4R;NFKB2
overriding aortic valve MP:0000273	2/45	0.14539769109631362	0.4365651988364815	0	0	3.0785373110954506	5.936289910969077	ADAM19;ECE1
increased leukocyte cell number MP:0000218	5/186	0.14701088851529118	0.4365651988364815	0	0	1.8341038072687639	3.5164329996843557	SAMD9L;CERK;PIK3CD;JAK3;ARNTL
abnormal lymph node morphology MP:0002339	4/137	0.14971889546286152	0.4365651988364815	0	0	1.9949534854084363	3.788408236770801	RASGRP1;JAK3;GPR155;NFKB2
decreased interleukin-2 secretion MP:0008688	2/46	0.15058361228132686	0.4365651988364815	0	0	3.008417508417508	5.695646693771133	PRKD2;MALT1
decreased marginal zone B cell number MP:0008182	2/46	0.15058361228132686	0.4365651988364815	0	0	3.008417508417508	5.695646693771133	PIK3CD;NFKB2
abnormal leukocyte physiology MP:0002442	2/46	0.15058361228132686	0.4365651988364815	0	0	3.008417508417508	5.695646693771133	JAK3;GPSM3
abnormal skin condition MP:0001191	2/46	0.15058361228132686	0.4365651988364815	0	0	3.008417508417508	5.695646693771133	LRIG1;LSR
increased sarcoma incidence MP:0002032	2/46	0.15058361228132686	0.4365651988364815	0	0	3.008417508417508	5.695646693771133	TRIM62;ATM
enlarged kidney MP:0003068	4/138	0.15250197099747276	0.4365651988364815	0	0	1.9799645838603592	3.7234773589158103	BTG1;DDX58;GPR155;TGFBR2
aorta stenosis MP:0010463	1/11	0.15272754050288706	0.4365651988364815	0	0	6.6077181208053695	12.416561310898693	CCM2
petechiae MP:0008816	1/11	0.15272754050288706	0.4365651988364815	0	0	6.6077181208053695	12.416561310898693	RASA3
decreased core body temperature MP:0011014	1/11	0.15272754050288706	0.4365651988364815	0	0	6.6077181208053695	12.416561310898693	GRK5
abnormal corticospinal tract morphology MP:0002878	1/11	0.15272754050288706	0.4365651988364815	0	0	6.6077181208053695	12.416561310898693	EPHA4
tachypnea MP:0005426	1/11	0.15272754050288706	0.4365651988364815	0	0	6.6077181208053695	12.416561310898693	MECP2
abnormal developmental vascular remodeling MP:0009577	1/11	0.15272754050288706	0.4365651988364815	0	0	6.6077181208053695	12.416561310898693	CCM2
thin cortical plate MP:0008441	1/11	0.15272754050288706	0.4365651988364815	0	0	6.6077181208053695	12.416561310898693	CDK5R1
thoracic vertebral fusion MP:0004623	1/11	0.15272754050288706	0.4365651988364815	0	0	6.6077181208053695	12.416561310898693	ARNTL
abnormal fear/anxiety-related behavior MP:0002065	1/11	0.15272754050288706	0.4365651988364815	0	0	6.6077181208053695	12.416561310898693	MECP2
decreased pancreatic islet number MP:0009168	1/11	0.15272754050288706	0.4365651988364815	0	0	6.6077181208053695	12.416561310898693	ARNTL
abnormal granulocyte morphology MP:0002441	1/11	0.15272754050288706	0.4365651988364815	0	0	6.6077181208053695	12.416561310898693	DDX58
abnormal heart and great artery attachment MP:0010426	1/11	0.15272754050288706	0.4365651988364815	0	0	6.6077181208053695	12.416561310898693	ECE1
decreased spongiotrophoblast cell number MP:0030989	1/11	0.15272754050288706	0.4365651988364815	0	0	6.6077181208053695	12.416561310898693	LDOC1
abnormal ion homeostasis MP:0001765	1/11	0.15272754050288706	0.4365651988364815	0	0	6.6077181208053695	12.416561310898693	NR3C2
abnormal lateral semicircular canal morphology MP:0000037	1/11	0.15272754050288706	0.4365651988364815	0	0	6.6077181208053695	12.416561310898693	IGF1R
abnormal lymph circulation MP:0003659	1/11	0.15272754050288706	0.4365651988364815	0	0	6.6077181208053695	12.416561310898693	PPP1R13B
fused joints MP:0003189	1/11	0.15272754050288706	0.4365651988364815	0	0	6.6077181208053695	12.416561310898693	ARNTL
abnormal neurotransmitter level MP:0002204	1/11	0.15272754050288706	0.4365651988364815	0	0	6.6077181208053695	12.416561310898693	MECP2
increased adenocarcinoma incidence MP:0009308	1/11	0.15272754050288706	0.4365651988364815	0	0	6.6077181208053695	12.416561310898693	TRIM62
abnormal posterior semicircular canal morphology MP:0002858	1/11	0.15272754050288706	0.4365651988364815	0	0	6.6077181208053695	12.416561310898693	IGF1R
increased CD4-positive, alpha-beta memory T cell number MP:0010835	1/11	0.15272754050288706	0.4365651988364815	0	0	6.6077181208053695	12.416561310898693	RASGRP1
increased circulating interleukin-4 level MP:0008602	1/11	0.15272754050288706	0.4365651988364815	0	0	6.6077181208053695	12.416561310898693	IL4R
abnormal secondary ovarian follicle morphology MP:0009363	1/11	0.15272754050288706	0.4365651988364815	0	0	6.6077181208053695	12.416561310898693	CDKN1B
abnormal styloid process morphology MP:0008023	1/11	0.15272754050288706	0.4365651988364815	0	0	6.6077181208053695	12.416561310898693	ECE1
increased number of Howell-Jolly bodies MP:0010178	1/11	0.15272754050288706	0.4365651988364815	0	0	6.6077181208053695	12.416561310898693	SAMD9L
abnormal thrombopoiesis MP:0000228	1/11	0.15272754050288706	0.4365651988364815	0	0	6.6077181208053695	12.416561310898693	S1PR4
absent second pharyngeal arch MP:0006345	1/11	0.15272754050288706	0.4365651988364815	0	0	6.6077181208053695	12.416561310898693	FOXO1
absent stapes MP:0004204	1/11	0.15272754050288706	0.4365651988364815	0	0	6.6077181208053695	12.416561310898693	ECE1
decreased tumor necrosis factor secretion MP:0008561	3/91	0.15551725681613243	0.4365651988364815	0	0	2.2588682432432434	4.203750586782177	TNFRSF14;IRAK4;TIRAP
