Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
positive regulation of homotypic cell-cell adhesion (GO:0034112)	1/8	0.11354409711364633	0.4474178112454397	0	0	9.441035474592521	20.53957686999917	JAK1
positive regulation of myeloid cell apoptotic process (GO:0033034)	1/8	0.11354409711364633	0.4474178112454397	0	0	9.441035474592521	20.53957686999917	PIK3CD
positive regulation of T-helper 2 cell cytokine production (GO:2000553)	1/8	0.11354409711364633	0.4474178112454397	0	0	9.441035474592521	20.53957686999917	PRKCZ
neuron projection development (GO:0031175)	5/171	0.11411869804955023	0.4485170310592966	0	0	2.0013728382919433	4.3440120903212	EHD1;EPHA4;BTG2;MINK1;CDK5R1
negative regulation of NF-kappaB transcription factor activity (GO:0032088)	3/79	0.11474528142991468	0.4485170310592966	0	0	2.617131934566145	5.666196766499226	AIM2;NLRC5;ERBIN
organophosphate biosynthetic process (GO:0090407)	2/39	0.11517808954694927	0.4485170310592966	0	0	3.578851578851579	7.734885107726779	ITPKB;TPK1
positive regulation of intracellular transport (GO:0032388)	2/39	0.11517808954694927	0.4485170310592966	0	0	3.578851578851579	7.734885107726779	EHD1;VAMP2
protein acylation (GO:0043543)	2/39	0.11517808954694927	0.4485170310592966	0	0	3.578851578851579	7.734885107726779	KAT2B;FOXO1
positive regulation of ERK1 and ERK2 cascade (GO:0070374)	5/172	0.11619075314590104	0.44983414197763255	0	0	1.9892867326571346	4.281983485770965	PRKD2;ABCA7;PRKCZ;RASGRP1;TIRAP
positive regulation of MAPK cascade (GO:0043410)	7/274	0.11793331095162474	0.44983414197763255	0	0	1.7448822533476989	3.7299230781292576	PRKD2;ABCA7;PRKCZ;RASGRP1;TIRAP;PIK3R5;IGF1R
positive regulation of cell adhesion (GO:0045785)	3/80	0.11797122085911833	0.44983414197763255	0	0	2.583011583011583	5.520708304506179	EPHA4;PRKD2;ATM
negative regulation of programmed cell death (GO:0043069)	9/381	0.119342211494926	0.44983414197763255	0	0	1.6125417130144606	3.4278769718141913	FCMR;TNFAIP8;NUAK2;GRK5;SERPINB9;PIM2;FOXO1;MALT1;IGF1R
regulation of microtubule polymerization (GO:0031113)	2/40	0.12009562371007661	0.44983414197763255	0	0	3.484494063441432	7.385270141796498	PRUNE1;CDK5R1
circulatory system development (GO:0072359)	4/126	0.12048610398861298	0.44983414197763255	0	0	2.176048902472909	4.605000063032947	KAT2B;CDKN1B;ECE1;TGFBR2
regulation of interleukin-8 production (GO:0032677)	3/81	0.12123071200824431	0.44983414197763255	0	0	2.5497661122661124	5.380159069886007	DDX58;PRKD2;TIRAP
positive regulation of tumor necrosis factor superfamily cytokine production (GO:1903557)	3/81	0.12123071200824431	0.44983414197763255	0	0	2.5497661122661124	5.380159069886007	DDX58;RASGRP1;TIRAP
regulation of intracellular signal transduction (GO:1902531)	10/437	0.12147665569822214	0.44983414197763255	0	0	1.561874508723451	3.292483269943281	FGD3;PPP1R13B;MINK1;TAGAP;WWC3;PRKD2;ATM;PPP2R5C;CDK5R1;ARHGAP45
regulation of gene expression, epigenetic (GO:0040029)	3/82	0.1245230591606162	0.44983414197763255	0	0	2.5173622990078686	5.244331174051172	MECP2;KAT2B;PHF1
ephrin receptor signaling pathway (GO:0048013)	3/82	0.1245230591606162	0.44983414197763255	0	0	2.5173622990078686	5.244331174051172	EPHA4;NCK2;CDK5R1
endosome organization (GO:0007032)	2/41	0.12506420077620503	0.44983414197763255	0	0	3.394975394975395	7.057909636477599	EXOC8;AKTIP
gluconeogenesis (GO:0006094)	2/41	0.12506420077620503	0.44983414197763255	0	0	3.394975394975395	7.057909636477599	CRTC2;ALDOC
T cell differentiation (GO:0030217)	2/41	0.12506420077620503	0.44983414197763255	0	0	3.394975394975395	7.057909636477599	PIK3CD;ZFP36L1
positive regulation of cation transmembrane transport (GO:1904064)	2/41	0.12506420077620503	0.44983414197763255	0	0	3.394975394975395	7.057909636477599	GABBR1;GNG2
amyloid-beta formation (GO:0034205)	1/9	0.1268018954068032	0.44983414197763255	0	0	8.260486577181208	17.058972772651494	ABCA7
quaternary ammonium group transport (GO:0015697)	1/9	0.1268018954068032	0.44983414197763255	0	0	8.260486577181208	17.058972772651494	SLC25A45
regulation of aspartic-type endopeptidase activity involved in amyloid precursor protein catabolic process (GO:1902959)	1/9	0.1268018954068032	0.44983414197763255	0	0	8.260486577181208	17.058972772651494	EPHA4
regulation of DNA-templated transcription in response to stress (GO:0043620)	1/9	0.1268018954068032	0.44983414197763255	0	0	8.260486577181208	17.058972772651494	RGS14
regulation of endothelial cell differentiation (GO:0045601)	1/9	0.1268018954068032	0.44983414197763255	0	0	8.260486577181208	17.058972772651494	BTG1
regulation of epidermis development (GO:0045682)	1/9	0.1268018954068032	0.44983414197763255	0	0	8.260486577181208	17.058972772651494	SGPP1
cellular response to muramyl dipeptide (GO:0071225)	1/9	0.1268018954068032	0.44983414197763255	0	0	8.260486577181208	17.058972772651494	LDOC1
cellular response to nitric oxide (GO:0071732)	1/9	0.1268018954068032	0.44983414197763255	0	0	8.260486577181208	17.058972772651494	FOXO1
cellular response to reactive nitrogen species (GO:1902170)	1/9	0.1268018954068032	0.44983414197763255	0	0	8.260486577181208	17.058972772651494	FOXO1
regulation of PERK-mediated unfolded protein response (GO:1903897)	1/9	0.1268018954068032	0.44983414197763255	0	0	8.260486577181208	17.058972772651494	ABCA7
regulation of skeletal muscle cell differentiation (GO:2001014)	1/9	0.1268018954068032	0.44983414197763255	0	0	8.260486577181208	17.058972772651494	ARNTL
fatty acid alpha-oxidation (GO:0001561)	1/9	0.1268018954068032	0.44983414197763255	0	0	8.260486577181208	17.058972772651494	PECR
fructose 1,6-bisphosphate metabolic process (GO:0030388)	1/9	0.1268018954068032	0.44983414197763255	0	0	8.260486577181208	17.058972772651494	ALDOC
galactose metabolic process (GO:0006012)	1/9	0.1268018954068032	0.44983414197763255	0	0	8.260486577181208	17.058972772651494	GALM
response to type I interferon (GO:0034340)	1/9	0.1268018954068032	0.44983414197763255	0	0	8.260486577181208	17.058972772651494	MX1
negative regulation of alpha-beta T cell activation (GO:0046636)	1/9	0.1268018954068032	0.44983414197763255	0	0	8.260486577181208	17.058972772651494	TNFRSF14
negative regulation of leukocyte degranulation (GO:0043301)	1/9	0.1268018954068032	0.44983414197763255	0	0	8.260486577181208	17.058972772651494	HLA-F
negative regulation of T cell cytokine production (GO:0002725)	1/9	0.1268018954068032	0.44983414197763255	0	0	8.260486577181208	17.058972772651494	HLA-F
positive regulation of cell-cell adhesion mediated by cadherin (GO:2000049)	1/9	0.1268018954068032	0.44983414197763255	0	0	8.260486577181208	17.058972772651494	ADAM19
positive regulation of phagocytosis, engulfment (GO:0060100)	1/9	0.1268018954068032	0.44983414197763255	0	0	8.260486577181208	17.058972772651494	ABCA7
regulation of defense response (GO:0031347)	3/83	0.12784756456737428	0.44983414197763255	0	0	2.4857685810810812	5.113018724223482	ZBP1;AKNA;TIRAP
regulation of mitotic cell cycle (GO:0007346)	5/178	0.12899365683262462	0.44983414197763255	0	0	1.9197042979041328	3.9315391359847376	BTG2;BTG1;CDKN1B;PIM2;PSMB9
regulation of nervous system development (GO:0051960)	2/42	0.13008120917399152	0.44983414197763255	0	0	3.30993265993266	6.750926530927179	PRUNE1;ARNTL
phosphatidylinositol phosphate biosynthetic process (GO:0046854)	2/42	0.13008120917399152	0.44983414197763255	0	0	3.30993265993266	6.750926530927179	ITPKB;PIK3CD
regulation of primary metabolic process (GO:0080090)	4/130	0.13081199017023018	0.44983414197763255	0	0	2.1065375302663436	4.284685068491979	ABCA7;TBL1X;PPARD;PSMB9
regulation of autophagy (GO:0010506)	6/231	0.13360396043577358	0.44983414197763255	0	0	1.7725597269624573	3.567941823947127	EXOC8;ATM;PIM2;LAMTOR4;FOXO1;CDK5R1
natural killer cell activation (GO:0030101)	2/43	0.13514410349384076	0.44983414197763255	0	0	3.2290383509895704	6.462641388638697	PIK3CD;RASGRP1
negative regulation of type I interferon production (GO:0032480)	2/43	0.13514410349384076	0.44983414197763255	0	0	3.2290383509895704	6.462641388638697	DDX58;NLRC5
positive regulation of leukocyte mediated cytotoxicity (GO:0001912)	2/43	0.13514410349384076	0.44983414197763255	0	0	3.2290383509895704	6.462641388638697	HLA-F;RASGRP1
regulation of interferon-gamma production (GO:0032649)	3/86	0.13800703246614343	0.44983414197763255	0	0	2.3955551937479647	4.744278805171719	BTN3A1;BTN3A2;RASGRP1
glucose homeostasis (GO:0042593)	3/86	0.13800703246614343	0.44983414197763255	0	0	2.3955551937479647	4.744278805171719	CRTC2;FOXO1;IGF1R
negative regulation of cellular amide metabolic process (GO:0034249)	3/86	0.13800703246614343	0.44983414197763255	0	0	2.3955551937479647	4.744278805171719	BTG2;ABCA7;PATL2
positive regulation of endothelial cell migration (GO:0010595)	3/86	0.13800703246614343	0.44983414197763255	0	0	2.3955551937479647	4.744278805171719	AKT3;PIK3CD;PRKD2
Rap protein signal transduction (GO:0032486)	1/10	0.13986206452524058	0.44983414197763255	0	0	7.342281879194631	14.442992371926008	RAPGEF1
receptor recycling (GO:0001881)	1/10	0.13986206452524058	0.44983414197763255	0	0	7.342281879194631	14.442992371926008	LMTK2
regulation of DNA methylation (GO:0044030)	1/10	0.13986206452524058	0.44983414197763255	0	0	7.342281879194631	14.442992371926008	MECP2
regulation of epithelial cell apoptotic process (GO:1904035)	1/10	0.13986206452524058	0.44983414197763255	0	0	7.342281879194631	14.442992371926008	ZFP36L1
cellular response to interleukin-4 (GO:0071353)	1/10	0.13986206452524058	0.44983414197763255	0	0	7.342281879194631	14.442992371926008	JAK3
regulation of hair cycle (GO:0042634)	1/10	0.13986206452524058	0.44983414197763255	0	0	7.342281879194631	14.442992371926008	ARNTL
cellular response to prostaglandin stimulus (GO:0071379)	1/10	0.13986206452524058	0.44983414197763255	0	0	7.342281879194631	14.442992371926008	GNG2
chloride ion homeostasis (GO:0055064)	1/10	0.13986206452524058	0.44983414197763255	0	0	7.342281879194631	14.442992371926008	SLC12A9
cytoplasmic pattern recognition receptor signaling pathway in response to virus (GO:0039528)	1/10	0.13986206452524058	0.44983414197763255	0	0	7.342281879194631	14.442992371926008	DDX58
regulation of microtubule nucleation (GO:0010968)	1/10	0.13986206452524058	0.44983414197763255	0	0	7.342281879194631	14.442992371926008	MECP2
regulation of organ growth (GO:0046620)	1/10	0.13986206452524058	0.44983414197763255	0	0	7.342281879194631	14.442992371926008	WWC3
dosage compensation (GO:0007549)	1/10	0.13986206452524058	0.44983414197763255	0	0	7.342281879194631	14.442992371926008	LRIF1
ESCRT complex disassembly (GO:1904896)	1/10	0.13986206452524058	0.44983414197763255	0	0	7.342281879194631	14.442992371926008	CHMP7
ESCRT III complex disassembly (GO:1904903)	1/10	0.13986206452524058	0.44983414197763255	0	0	7.342281879194631	14.442992371926008	CHMP7
regulation of T-helper 17 cell differentiation (GO:2000319)	1/10	0.13986206452524058	0.44983414197763255	0	0	7.342281879194631	14.442992371926008	MALT1
genetic imprinting (GO:0071514)	1/10	0.13986206452524058	0.44983414197763255	0	0	7.342281879194631	14.442992371926008	MECP2
granulocyte migration (GO:0097530)	1/10	0.13986206452524058	0.44983414197763255	0	0	7.342281879194631	14.442992371926008	IRAK4
response to interleukin-4 (GO:0070670)	1/10	0.13986206452524058	0.44983414197763255	0	0	7.342281879194631	14.442992371926008	JAK3
response to laminar fluid shear stress (GO:0034616)	1/10	0.13986206452524058	0.44983414197763255	0	0	7.342281879194631	14.442992371926008	KLF2
histone H3-K36 demethylation (GO:0070544)	1/10	0.13986206452524058	0.44983414197763255	0	0	7.342281879194631	14.442992371926008	KDM7A
ionotropic glutamate receptor signaling pathway (GO:0035235)	1/10	0.13986206452524058	0.44983414197763255	0	0	7.342281879194631	14.442992371926008	CDK5R1
SNARE complex assembly (GO:0035493)	1/10	0.13986206452524058	0.44983414197763255	0	0	7.342281879194631	14.442992371926008	VAMP2
L-glutamate transmembrane transport (GO:0015813)	1/10	0.13986206452524058	0.44983414197763255	0	0	7.342281879194631	14.442992371926008	PRAF2
methylguanosine-cap decapping (GO:0110156)	1/10	0.13986206452524058	0.44983414197763255	0	0	7.342281879194631	14.442992371926008	PATL2
monovalent inorganic anion homeostasis (GO:0055083)	1/10	0.13986206452524058	0.44983414197763255	0	0	7.342281879194631	14.442992371926008	SLC12A9
myeloid dendritic cell differentiation (GO:0043011)	1/10	0.13986206452524058	0.44983414197763255	0	0	7.342281879194631	14.442992371926008	TGFBR2
negative regulation of alpha-beta T cell proliferation (GO:0046642)	1/10	0.13986206452524058	0.44983414197763255	0	0	7.342281879194631	14.442992371926008	TNFRSF14
negative regulation of cellular protein catabolic process (GO:1903363)	1/10	0.13986206452524058	0.44983414197763255	0	0	7.342281879194631	14.442992371926008	EPHA4
negative regulation of cholesterol storage (GO:0010887)	1/10	0.13986206452524058	0.44983414197763255	0	0	7.342281879194631	14.442992371926008	PPARD
nerve growth factor signaling pathway (GO:0038180)	1/10	0.13986206452524058	0.44983414197763255	0	0	7.342281879194631	14.442992371926008	RAPGEF1
peptidyl-lysine acetylation (GO:0018394)	1/10	0.13986206452524058	0.44983414197763255	0	0	7.342281879194631	14.442992371926008	KAT2B
positive regulation of circadian rhythm (GO:0042753)	1/10	0.13986206452524058	0.44983414197763255	0	0	7.342281879194631	14.442992371926008	ARNTL
positive regulation of keratinocyte migration (GO:0051549)	1/10	0.13986206452524058	0.44983414197763255	0	0	7.342281879194631	14.442992371926008	IQSEC1
positive regulation of mesenchymal cell proliferation (GO:0002053)	1/10	0.13986206452524058	0.44983414197763255	0	0	7.342281879194631	14.442992371926008	TGFBR2
positive regulation of monocyte differentiation (GO:0045657)	1/10	0.13986206452524058	0.44983414197763255	0	0	7.342281879194631	14.442992371926008	ZFP36L1
positive regulation of myoblast fusion (GO:1901741)	1/10	0.13986206452524058	0.44983414197763255	0	0	7.342281879194631	14.442992371926008	EHD1
positive regulation of receptor recycling (GO:0001921)	1/10	0.13986206452524058	0.44983414197763255	0	0	7.342281879194631	14.442992371926008	ECE1
positive regulation of RIG-I signaling pathway (GO:1900246)	1/10	0.13986206452524058	0.44983414197763255	0	0	7.342281879194631	14.442992371926008	DDX60
positive regulation of toll-like receptor 4 signaling pathway (GO:0034145)	1/10	0.13986206452524058	0.44983414197763255	0	0	7.342281879194631	14.442992371926008	TIRAP
positive regulation of vascular endothelial growth factor receptor signaling pathway (GO:0030949)	1/10	0.13986206452524058	0.44983414197763255	0	0	7.342281879194631	14.442992371926008	PRKD2
response to amyloid-beta (GO:1904645)	2/44	0.14025040317852472	0.44983414197763255	0	0	3.151996151996152	6.191547551577639	EPHA4;IGF1R
hexose biosynthetic process (GO:0019319)	2/44	0.14025040317852472	0.44983414197763255	0	0	3.151996151996152	6.191547551577639	CRTC2;ALDOC
positive regulation of potassium ion transmembrane transport (GO:1901381)	2/44	0.14025040317852472	0.44983414197763255	0	0	3.151996151996152	6.191547551577639	GABBR1;GNG2
retrograde transport, endosome to Golgi (GO:0042147)	3/88	0.1449279602789809	0.45132807756297233	0	0	2.3389507154213036	4.517726543936617	TBC1D10C;TBC1D10A;BAIAP3
zymogen activation (GO:0031638)	2/45	0.14539769109631362	0.45132807756297233	0	0	3.0785373110954506	5.936289910969077	CYFIP2;TBC1D10A
positive regulation of Notch signaling pathway (GO:0045747)	2/45	0.14539769109631362	0.45132807756297233	0	0	3.0785373110954506	5.936289910969077	KAT2B;MAML2
protein deacetylation (GO:0006476)	2/45	0.14539769109631362	0.45132807756297233	0	0	3.0785373110954506	5.936289910969077	MSL3;TBL1X
regulation of apoptotic process (GO:0042981)	15/742	0.14702152482712236	0.45132807756297233	0	0	1.378470271422206	2.642770500890545	ZBP1;FCMR;TNFAIP8;PPP1R13B;SERPINB9;FOXO1;MALT1;IGF1R;FGD3;NUAK2;GRK5;STK17A;ATM;PIM2;JAK3
negative regulation of transcription by RNA polymerase II (GO:0000122)	14/684	0.14712757207985447	0.45132807756297233	0	0	1.3953076721654885	2.674044687564609	ZBTB18;CBX7;ZHX2;KLF2;MECP2;ATXN1;THAP5;IRF2;WWC3;ZNF217;TBL1X;EZH1;ZNF398;PPARD
regulation of ERK1 and ERK2 cascade (GO:0070372)	6/238	0.14749738816171054	0.45132807756297233	0	0	1.7184594562786866	3.289036558806989	RGS14;PRKD2;ABCA7;PRKCZ;RASGRP1;TIRAP
regulation of B cell proliferation (GO:0030888)	2/46	0.15058361228132686	0.45132807756297233	0	0	3.008417508417508	5.695646693771133	ATM;TIRAP
erythrocyte differentiation (GO:0030218)	2/46	0.15058361228132686	0.45132807756297233	0	0	3.008417508417508	5.695646693771133	IKZF1;JAK3
interleukin-12-mediated signaling pathway (GO:0035722)	2/46	0.15058361228132686	0.45132807756297233	0	0	3.008417508417508	5.695646693771133	CNN2;JAK1
vesicle organization (GO:0016050)	2/46	0.15058361228132686	0.45132807756297233	0	0	3.008417508417508	5.695646693771133	EXOC8;AKTIP
positive regulation of response to stimulus (GO:0048584)	2/46	0.15058361228132686	0.45132807756297233	0	0	3.008417508417508	5.695646693771133	DDX58;YPEL3
regulation of amyloid precursor protein biosynthetic process (GO:0042984)	1/11	0.15272754050288706	0.45132807756297233	0	0	6.6077181208053695	12.416561310898693	ABCA7
regulation of CD4-positive, alpha-beta T cell proliferation (GO:2000561)	1/11	0.15272754050288706	0.45132807756297233	0	0	6.6077181208053695	12.416561310898693	TGFBR2
cell proliferation in forebrain (GO:0021846)	1/11	0.15272754050288706	0.45132807756297233	0	0	6.6077181208053695	12.416561310898693	AKNA
cellular glucan metabolic process (GO:0006073)	1/11	0.15272754050288706	0.45132807756297233	0	0	6.6077181208053695	12.416561310898693	PYGM
regulation of endocytic recycling (GO:2001135)	1/11	0.15272754050288706	0.45132807756297233	0	0	6.6077181208053695	12.416561310898693	EHD1
cellular response to increased oxygen levels (GO:0036295)	1/11	0.15272754050288706	0.45132807756297233	0	0	6.6077181208053695	12.416561310898693	FOXO1
regulation of lipid kinase activity (GO:0043550)	1/11	0.15272754050288706	0.45132807756297233	0	0	6.6077181208053695	12.416561310898693	RBL2
regulation of mesenchymal cell proliferation (GO:0010464)	1/11	0.15272754050288706	0.45132807756297233	0	0	6.6077181208053695	12.416561310898693	TGFBR2
regulation of mRNA 3'-end processing (GO:0031440)	1/11	0.15272754050288706	0.45132807756297233	0	0	6.6077181208053695	12.416561310898693	ZFP36L1
regulation of phospholipase activity (GO:0010517)	1/11	0.15272754050288706	0.45132807756297233	0	0	6.6077181208053695	12.416561310898693	RASGRP1
regulation of T cell apoptotic process (GO:0070232)	1/11	0.15272754050288706	0.45132807756297233	0	0	6.6077181208053695	12.416561310898693	JAK3
regulation of T-helper 2 cell cytokine production (GO:2000551)	1/11	0.15272754050288706	0.45132807756297233	0	0	6.6077181208053695	12.416561310898693	PRKCZ
regulation of toll-like receptor 2 signaling pathway (GO:0034135)	1/11	0.15272754050288706	0.45132807756297233	0	0	6.6077181208053695	12.416561310898693	TIRAP
response to prostaglandin E (GO:0034695)	1/11	0.15272754050288706	0.45132807756297233	0	0	6.6077181208053695	12.416561310898693	GNG2
response to sterol (GO:0036314)	1/11	0.15272754050288706	0.45132807756297233	0	0	6.6077181208053695	12.416561310898693	TGFBR2
induction of positive chemotaxis (GO:0050930)	1/11	0.15272754050288706	0.45132807756297233	0	0	6.6077181208053695	12.416561310898693	IL16
inositol phosphate biosynthetic process (GO:0032958)	1/11	0.15272754050288706	0.45132807756297233	0	0	6.6077181208053695	12.416561310898693	ITPKB
insulin-like growth factor receptor signaling pathway (GO:0048009)	1/11	0.15272754050288706	0.45132807756297233	0	0	6.6077181208053695	12.416561310898693	IGF1R
interleukin-35-mediated signaling pathway (GO:0070757)	1/11	0.15272754050288706	0.45132807756297233	0	0	6.6077181208053695	12.416561310898693	JAK1
T cell chemotaxis (GO:0010818)	1/11	0.15272754050288706	0.45132807756297233	0	0	6.6077181208053695	12.416561310898693	PIK3CD
T cell homeostasis (GO:0043029)	1/11	0.15272754050288706	0.45132807756297233	0	0	6.6077181208053695	12.416561310898693	JAK3
miRNA mediated inhibition of translation (GO:0035278)	1/11	0.15272754050288706	0.45132807756297233	0	0	6.6077181208053695	12.416561310898693	TNRC6C
negative regulation of centrosome duplication (GO:0010826)	1/11	0.15272754050288706	0.45132807756297233	0	0	6.6077181208053695	12.416561310898693	KAT2B
negative regulation of natural killer cell mediated immunity (GO:0002716)	1/11	0.15272754050288706	0.45132807756297233	0	0	6.6077181208053695	12.416561310898693	HLA-F
negative regulation of sprouting angiogenesis (GO:1903671)	1/11	0.15272754050288706	0.45132807756297233	0	0	6.6077181208053695	12.416561310898693	KLF2
negative regulation of T-helper cell differentiation (GO:0045623)	1/11	0.15272754050288706	0.45132807756297233	0	0	6.6077181208053695	12.416561310898693	JAK3
negative regulation of translation, ncRNA-mediated (GO:0040033)	1/11	0.15272754050288706	0.45132807756297233	0	0	6.6077181208053695	12.416561310898693	TNRC6C
nucleus localization (GO:0051647)	1/11	0.15272754050288706	0.45132807756297233	0	0	6.6077181208053695	12.416561310898693	SYNE2
positive regulation of interleukin-13 production (GO:0032736)	1/11	0.15272754050288706	0.45132807756297233	0	0	6.6077181208053695	12.416561310898693	PRKCZ
positive regulation of leukocyte apoptotic process (GO:2000108)	1/11	0.15272754050288706	0.45132807756297233	0	0	6.6077181208053695	12.416561310898693	PIK3CD
positive regulation of phospholipid transport (GO:2001140)	1/11	0.15272754050288706	0.45132807756297233	0	0	6.6077181208053695	12.416561310898693	ABCA7
regulation of GTPase activity (GO:0043087)	5/189	0.1540314520801297	0.45132807756297233	0	0	1.8039226560189292	3.3744149479632974	FGD3;EPHA4;CDKL5;RAPGEF1;RASGRP1
regulation of cellular metabolic process (GO:0031323)	2/47	0.15580587255332862	0.45132807756297233	0	0	2.9414141414141413	5.468513786041833	STK17A;PDK3
epidermal growth factor receptor signaling pathway (GO:0007173)	2/47	0.15580587255332862	0.45132807756297233	0	0	2.9414141414141413	5.468513786041833	NCK2;ERBIN
glycosphingolipid metabolic process (GO:0006687)	2/47	0.15580587255332862	0.45132807756297233	0	0	2.9414141414141413	5.468513786041833	CERK;ST6GALNAC3
histone deacetylation (GO:0016575)	2/47	0.15580587255332862	0.45132807756297233	0	0	2.9414141414141413	5.468513786041833	MSL3;TBL1X
negative regulation of cold-induced thermogenesis (GO:0120163)	2/47	0.15580587255332862	0.45132807756297233	0	0	2.9414141414141413	5.468513786041833	PLCL2;ARNTL
positive regulation of cell-cell adhesion (GO:0022409)	2/47	0.15580587255332862	0.45132807756297233	0	0	2.9414141414141413	5.468513786041833	ADAM19;JAK1
regulation of endothelial cell proliferation (GO:0001936)	3/92	0.1590996665913778	0.45132807756297233	0	0	2.2333738232614637	4.10544234386064	AKT3;PIK3CD;PRKD2
regulation of lipid metabolic process (GO:0019216)	3/92	0.1590996665913778	0.45132807756297233	0	0	2.2333738232614637	4.10544234386064	ABCA7;TBL1X;PPARD
T cell activation (GO:0042110)	3/92	0.1590996665913778	0.45132807756297233	0	0	2.2333738232614637	4.10544234386064	NCK2;PIK3CD;RASGRP1
negative regulation of mitotic cell cycle phase transition (GO:1901991)	3/92	0.1590996665913778	0.45132807756297233	0	0	2.2333738232614637	4.10544234386064	RBL2;ZFP36L1;PSMB9
cellular response to interleukin-12 (GO:0071349)	2/48	0.16106223726044563	0.45132807756297233	0	0	2.877323964280486	5.253891188942254	CNN2;JAK1
regulation of interleukin-10 production (GO:0032653)	2/48	0.16106223726044563	0.45132807756297233	0	0	2.877323964280486	5.253891188942254	PRKCZ;JAK3
regulation of interleukin-2 production (GO:0032663)	2/48	0.16106223726044563	0.45132807756297233	0	0	2.877323964280486	5.253891188942254	PRKD2;MALT1
regulation of protein metabolic process (GO:0051246)	2/48	0.16106223726044563	0.45132807756297233	0	0	2.877323964280486	5.253891188942254	ABCA7;KLF2
Golgi to plasma membrane transport (GO:0006893)	2/48	0.16106223726044563	0.45132807756297233	0	0	2.877323964280486	5.253891188942254	EXOC8;VAMP2
negative regulation of MAP kinase activity (GO:0043407)	2/48	0.16106223726044563	0.45132807756297233	0	0	2.877323964280486	5.253891188942254	RGS14;STK38
nucleus organization (GO:0006997)	2/48	0.16106223726044563	0.45132807756297233	0	0	2.877323964280486	5.253891188942254	CHMP7;SYNE1
positive regulation of blood vessel endothelial cell migration (GO:0043536)	2/48	0.16106223726044563	0.45132807756297233	0	0	2.877323964280486	5.253891188942254	AKT3;PRKD2
positive regulation of peptidyl-serine phosphorylation (GO:0033138)	3/93	0.16270723722720237	0.45132807756297233	0	0	2.208445945945946	4.010102296323431	SH2D3A;SH2D3C;PRKD2
chromatin organization (GO:0006325)	4/142	0.16382703073111574	0.45132807756297233	0	0	1.9221812822402358	3.4771184865623512	TADA2B;KAT2B;PHF1;EZH1
protein mono-ADP-ribosylation (GO:0140289)	1/12	0.16540121597909763	0.45132807756297233	0	0	6.006711409395973	10.80836325155149	PARP12
pyrimidine-containing compound metabolic process (GO:0072527)	1/12	0.16540121597909763	0.45132807756297233	0	0	6.006711409395973	10.80836325155149	TPK1
regulation of amyloid precursor protein catabolic process (GO:1902991)	1/12	0.16540121597909763	0.45132807756297233	0	0	6.006711409395973	10.80836325155149	ABCA7
regulation of astrocyte differentiation (GO:0048710)	1/12	0.16540121597909763	0.45132807756297233	0	0	6.006711409395973	10.80836325155149	EPHA4
regulation of axon regeneration (GO:0048679)	1/12	0.16540121597909763	0.45132807756297233	0	0	6.006711409395973	10.80836325155149	EPHA4
autophagy of peroxisome (GO:0030242)	1/12	0.16540121597909763	0.45132807756297233	0	0	6.006711409395973	10.80836325155149	ATM
regulation of DNA-dependent DNA replication (GO:0090329)	1/12	0.16540121597909763	0.45132807756297233	0	0	6.006711409395973	10.80836325155149	METTL4
cellular response to fluid shear stress (GO:0071498)	1/12	0.16540121597909763	0.45132807756297233	0	0	6.006711409395973	10.80836325155149	KLF2
regulation of keratinocyte migration (GO:0051547)	1/12	0.16540121597909763	0.45132807756297233	0	0	6.006711409395973	10.80836325155149	IQSEC1
regulation of myoblast fusion (GO:1901739)	1/12	0.16540121597909763	0.45132807756297233	0	0	6.006711409395973	10.80836325155149	EHD1
exit from mitosis (GO:0010458)	1/12	0.16540121597909763	0.45132807756297233	0	0	6.006711409395973	10.80836325155149	CHMP7
replicative senescence (GO:0090399)	1/12	0.16540121597909763	0.45132807756297233	0	0	6.006711409395973	10.80836325155149	ATM
histone H3-K9 demethylation (GO:0033169)	1/12	0.16540121597909763	0.45132807756297233	0	0	6.006711409395973	10.80836325155149	KDM7A
sphingoid metabolic process (GO:0046519)	1/12	0.16540121597909763	0.45132807756297233	0	0	6.006711409395973	10.80836325155149	SGPP1
mitochondrial genome maintenance (GO:0000002)	1/12	0.16540121597909763	0.45132807756297233	0	0	6.006711409395973	10.80836325155149	AKT3
negative regulation of B cell proliferation (GO:0030889)	1/12	0.16540121597909763	0.45132807756297233	0	0	6.006711409395973	10.80836325155149	ATM
negative regulation of cardiac muscle hypertrophy (GO:0010614)	1/12	0.16540121597909763	0.45132807756297233	0	0	6.006711409395973	10.80836325155149	FOXO1
P-body assembly (GO:0033962)	1/12	0.16540121597909763	0.45132807756297233	0	0	6.006711409395973	10.80836325155149	PATL2
phosphate ion transmembrane transport (GO:0035435)	1/12	0.16540121597909763	0.45132807756297233	0	0	6.006711409395973	10.80836325155149	SLC37A3
phospholipid efflux (GO:0033700)	1/12	0.16540121597909763	0.45132807756297233	0	0	6.006711409395973	10.80836325155149	ABCA7
positive regulation of cellular senescence (GO:2000774)	1/12	0.16540121597909763	0.45132807756297233	0	0	6.006711409395973	10.80836325155149	YPEL3
