Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
HDL-mediated lipid transport Homo sapiens R-HSA-194223	3/19	0.00268399202454809	0.014544680590170127	0	0	12.469383445945946	73.82436161355268	SCARB1;BMP1;PLTP
PCNA-Dependent Long Patch Base Excision Repair Homo sapiens R-HSA-5651801	3/19	0.00268399202454809	0.014544680590170127	0	0	12.469383445945946	73.82436161355268	RFC3;PCNA;POLE2
Phosphorylation of the APC/C Homo sapiens R-HSA-176412	3/19	0.00268399202454809	0.014544680590170127	0	0	12.469383445945946	73.82436161355268	CCNB1;PLK1;CDK1
Cellular Senescence Homo sapiens R-HSA-2559583	8/161	0.0029715945536618253	0.01595129529276961	0	0	3.512431776834445	20.437634282319078	CCNA2;CCNA1;CDK6;CDKN2C;CCNE2;CCNE1;HIST1H1B;EZH2
Condensation of Prophase Chromosomes Homo sapiens R-HSA-2299718	4/41	0.003208273728786028	0.01691873818620184	0	0	7.206229958772331	41.37833287495083	CCNB1;PLK1;CDK1;SMC4
Assembly of the ORC complex at the origin of replication Homo sapiens R-HSA-68616	2/6	0.0032112894975567644	0.01691873818620184	0	0	33.15993265993266	190.37391605441363	ORC6;ORC1
Resolution of AP sites via the multiple-nucleotide patch replacement pathway Homo sapiens R-HSA-110373	3/22	0.004126807837997613	0.021346851452914924	0	0	10.498933143669985	57.64177915107378	RFC3;PCNA;POLE2
Telomere C-strand (Lagging Strand) Synthesis Homo sapiens R-HSA-174417	3/22	0.004126807837997613	0.021346851452914924	0	0	10.498933143669985	57.64177915107378	RFC3;PCNA;POLE2
Cdc20:Phospho-APC/C mediated degradation of Cyclin A Homo sapiens R-HSA-174184	5/71	0.004206156780080462	0.021561290160952998	0	0	5.059523809523809	27.681696654748816	CCNA2;CCNA1;CDK1;BUB1B;PSMD1
APC:Cdc20 mediated degradation of cell cycle proteins prior to satisfation of the cell cycle checkpoint Homo sapiens R-HSA-179419	5/72	0.004465923924699794	0.022688488510305208	0	0	4.983754695908214	26.968487924696287	CCNA2;CCNA1;CDK1;BUB1B;PSMD1
Gap-filling DNA repair synthesis and ligation in GG-NER Homo sapiens R-HSA-5696397	3/23	0.004693872777632281	0.023635518676750157	0	0	9.97347972972973	53.472784494038535	RFC3;PCNA;POLE2
Pyrimidine metabolism Homo sapiens R-HSA-73848	3/24	0.005305741770795712	0.026482167259497896	0	0	9.498069498069498	49.760060239165455	UCK2;TK1;TYMS
Mitotic Prophase Homo sapiens R-HSA-68875	6/107	0.005440550279967135	0.02691889660262	0	0	3.9739127496367384	20.71948461101411	CCNB2;CCNB1;PLK1;LMNA;CDK1;SMC4
Linoleic acid (LA) metabolism Homo sapiens R-HSA-2046105	2/8	0.005876954897996975	0.02882747704276102	0	0	22.104377104377104	113.54391916247398	FADS2;FADS1
Basigin interactions Homo sapiens R-HSA-210991	3/25	0.00596334474840099	0.02900122360547148	0	0	9.065878378378379	46.4365510101936	SLC7A5;BSG;ATP1B1
Centrosome maturation Homo sapiens R-HSA-380287	5/79	0.006612814088411986	0.03161925391854135	0	0	4.510709689281118	22.63810613686528	PLK4;CCNB1;CENPJ;PLK1;CDK1
Recruitment of mitotic centrosome proteins and complexes Homo sapiens R-HSA-380270	5/79	0.006612814088411986	0.03161925391854135	0	0	4.510709689281118	22.63810613686528	PLK4;CCNB1;CENPJ;PLK1;CDK1
Pyrimidine salvage reactions Homo sapiens R-HSA-73614	2/9	0.0074818276378999325	0.03519794328574977	0	0	18.945646945646946	92.7442121032424	UCK2;TK1
Deposition of new CENPA-containing nucleosomes at the centromere Homo sapiens R-HSA-606279	4/52	0.007546834940002588	0.03519794328574977	0	0	5.551694915254237	27.129062362247485	CENPU;CENPW;CENPI;HJURP
Nucleosome assembly Homo sapiens R-HSA-774815	4/52	0.007546834940002588	0.03519794328574977	0	0	5.551694915254237	27.129062362247485	CENPU;CENPW;CENPI;HJURP
Extension of Telomeres Homo sapiens R-HSA-180786	3/28	0.008218779389797492	0.03802020709589246	0	0	7.976756756756757	38.29907002517975	RFC3;PCNA;POLE2
Establishment of Sister Chromatid Cohesion Homo sapiens R-HSA-2468052	2/10	0.009260487378632035	0.04215373854753302	0	0	16.576599326599325	77.61161482377749	CDCA5;ESCO2
MASTL Facilitates Mitotic Progression Homo sapiens R-HSA-2465910	2/10	0.009260487378632035	0.04215373854753302	0	0	16.576599326599325	77.61161482377749	CCNB1;CDK1
Phenylalanine and tyrosine catabolism Homo sapiens R-HSA-71182	2/11	0.01120741468231519	0.05021274767116018	0	0	14.734006734006734	66.17307186263885	PCBD1;FAH
Recruitment of NuMA to mitotic centrosomes Homo sapiens R-HSA-380320	2/11	0.01120741468231519	0.05021274767116018	0	0	14.734006734006734	66.17307186263885	CCNB1;CDK1
Hyaluronan uptake and degradation Homo sapiens R-HSA-2160916	2/12	0.013317215329957988	0.058740275370124766	0	0	13.25993265993266	57.26564061481428	HMMR;GUSB
P2Y receptors Homo sapiens R-HSA-417957	2/12	0.013317215329957988	0.058740275370124766	0	0	13.25993265993266	57.26564061481428	P2RY1;LPAR4
Lipoprotein metabolism Homo sapiens R-HSA-174824	3/34	0.014059092371487508	0.0610658286975297	0	0	6.430906713164777	27.424511315251635	SCARB1;BMP1;PLTP
Nuclear Pore Complex (NPC) Disassembly Homo sapiens R-HSA-3301854	3/34	0.014059092371487508	0.0610658286975297	0	0	6.430906713164777	27.424511315251635	CCNB2;CCNB1;CDK1
Regulation of TP53 Degradation Homo sapiens R-HSA-6804757	3/35	0.015210334318237508	0.06458716587371001	0	0	6.229624155405405	26.075837398236022	CCNA2;CCNA1;CDK1
Base Excision Repair Homo sapiens R-HSA-73884	3/35	0.015210334318237508	0.06458716587371001	0	0	6.229624155405405	26.075837398236022	RFC3;PCNA;POLE2
Resolution of Abasic Sites (AP sites) Homo sapiens R-HSA-73933	3/35	0.015210334318237508	0.06458716587371001	0	0	6.229624155405405	26.075837398236022	RFC3;PCNA;POLE2
alpha-linolenic (omega3) and linoleic (omega6) acid metabolism Homo sapiens R-HSA-2046104	2/13	0.015584617828066713	0.06520329076595559	0	0	12.053872053872054	50.161837637972695	FADS2;FADS1
alpha-linolenic acid (ALA) metabolism Homo sapiens R-HSA-2046106	2/13	0.015584617828066713	0.06520329076595559	0	0	12.053872053872054	50.161837637972695	FADS2;FADS1
Regulation of TP53 Expression and Degradation Homo sapiens R-HSA-6806003	3/36	0.016413246083637263	0.06816888336926717	0	0	6.04054054054054	24.824607597459543	CCNA2;CCNA1;CDK1
Synthesis of bile acids and bile salts via 24-hydroxycholesterol Homo sapiens R-HSA-193775	2/14	0.01800447097727441	0.07114266656992457	0	0	11.048821548821548	44.38460956787663	AKR1C3;SLC27A2
Synthesis of Prostaglandins (PG) and Thromboxanes (TX) Homo sapiens R-HSA-2162123	2/14	0.01800447097727441	0.07114266656992457	0	0	11.048821548821548	44.38460956787663	AKR1C3;PTGR1
Polymerase switching on the C-strand of the telomere Homo sapiens R-HSA-174411	2/14	0.01800447097727441	0.07114266656992457	0	0	11.048821548821548	44.38460956787663	RFC3;PCNA
Polymerase switching Homo sapiens R-HSA-69091	2/14	0.01800447097727441	0.07114266656992457	0	0	11.048821548821548	44.38460956787663	RFC3;PCNA
Leading Strand Synthesis Homo sapiens R-HSA-69109	2/14	0.01800447097727441	0.07114266656992457	0	0	11.048821548821548	44.38460956787663	RFC3;PCNA
Mismatch repair (MMR) directed by MSH2:MSH3 (MutSbeta) Homo sapiens R-HSA-5358606	2/14	0.01800447097727441	0.07114266656992457	0	0	11.048821548821548	44.38460956787663	PCNA;EXO1
Mismatch repair (MMR) directed by MSH2:MSH6 (MutSalpha) Homo sapiens R-HSA-5358565	2/14	0.01800447097727441	0.07114266656992457	0	0	11.048821548821548	44.38460956787663	PCNA;EXO1
Loss of Nlp from mitotic centrosomes Homo sapiens R-HSA-380259	4/69	0.019805856259548244	0.07718857679234897	0	0	4.096166883963494	16.064255590083473	PLK4;CENPJ;PLK1;CDK1
Loss of proteins required for interphase microtubule organization?from the centrosome Homo sapiens R-HSA-380284	4/69	0.019805856259548244	0.07718857679234897	0	0	4.096166883963494	16.064255590083473	PLK4;CENPJ;PLK1;CDK1
Association of TriC/CCT with target proteins during biosynthesis Homo sapiens R-HSA-390471	3/39	0.02033382280524661	0.07817530524449541	0	0	5.5363175675675675	21.56655695412117	CCNE2;CCNE1;TCP1
Dual Incision in GG-NER Homo sapiens R-HSA-5696400	3/39	0.02033382280524661	0.07817530524449541	0	0	5.5363175675675675	21.56655695412117	RFC3;PCNA;POLE2
Mismatch Repair Homo sapiens R-HSA-5358508	2/15	0.020571741465247532	0.07855920062903252	0	0	10.1983941983942	39.60889989674108	PCNA;EXO1
Degradation of the extracellular matrix Homo sapiens R-HSA-1474228	5/106	0.02153776166076148	0.08169990923315522	0	0	3.3003300330033003	12.66649349215896	CAPN11;BMP1;BSG;CTSG;ELANE
Nucleotide-like (purinergic) receptors Homo sapiens R-HSA-418038	2/16	0.02328151152663562	0.08658287620036384	0	0	9.46945646945647	35.60606283723314	P2RY1;LPAR4
Metabolism of folate and pterines Homo sapiens R-HSA-196757	2/16	0.02328151152663562	0.08658287620036384	0	0	9.46945646945647	35.60606283723314	DHFR;MTHFD1L
Translesion synthesis by REV1 Homo sapiens R-HSA-110312	2/16	0.02328151152663562	0.08658287620036384	0	0	9.46945646945647	35.60606283723314	RFC3;PCNA
Retinoid metabolism and transport Homo sapiens R-HSA-975634	3/42	0.02472409806275645	0.09099073753504261	0	0	5.10966735966736	18.905651099831935	AKR1C3;LRP8;LRP12
Membrane Trafficking Homo sapiens R-HSA-199991	12/420	0.024786580523605634	0.09099073753504261	0	0	1.9771469563435131	7.310407708275499	SPTA1;RACGAP1;TFRC;KIF4B;KIF4A;RAB13;GOLIM4;KIF23;KIF2C;KIF20A;KIF11;KIF15
Hyaluronan metabolism Homo sapiens R-HSA-2142845	2/17	0.026128976618467595	0.09409739048043077	0	0	8.837710437710438	32.21089483713391	HMMR;GUSB
Translesion synthesis by POLK Homo sapiens R-HSA-5655862	2/17	0.026128976618467595	0.09409739048043077	0	0	8.837710437710438	32.21089483713391	RFC3;PCNA
Translesion synthesis by POLI Homo sapiens R-HSA-5656121	2/17	0.026128976618467595	0.09409739048043077	0	0	8.837710437710438	32.21089483713391	RFC3;PCNA
SUMOylation of DNA replication proteins Homo sapiens R-HSA-4615885	3/44	0.027911872630333474	0.0998858838154701	0	0	4.859920896506263	17.392214164539443	TOP2A;PCNA;BIRC5
Senescence-Associated Secretory Phenotype (SASP) Homo sapiens R-HSA-2559582	4/77	0.02828771057805718	0.10059817074321584	0	0	3.6457859298815882	12.998422015576182	CCNA2;CCNA1;CDKN2C;CDK6
Translesion Synthesis by POLH Homo sapiens R-HSA-110320	2/19	0.03221832631638354	0.11386476816162878	0	0	7.797187561893444	26.785053471743293	RFC3;PCNA
Vesicle-mediated transport Homo sapiens R-HSA-5653656	13/492	0.03455439491605526	0.12136697967429287	0	0	1.8240652875308407	6.138381957930135	SCARB1;TFRC;GOLIM4;KIF23;KIF11;KIF15;SPTA1;RACGAP1;KIF4B;KIF4A;RAB13;KIF2C;KIF20A
Lagging Strand Synthesis Homo sapiens R-HSA-69186	2/20	0.03545114779240657	0.12375277971705116	0	0	7.363636363636363	24.59159741348717	RFC3;PCNA
Metabolism of fat-soluble vitamins Homo sapiens R-HSA-6806667	3/51	0.04069543190358299	0.14033758032205285	0	0	4.149704391891892	13.285857208381932	AKR1C3;LRP8;LRP12
Apoptotic execution  phase Homo sapiens R-HSA-75153	3/51	0.04069543190358299	0.14033758032205285	0	0	4.149704391891892	13.285857208381932	LMNA;CLSPN;HIST1H1B
p53-Independent DNA Damage Response Homo sapiens R-HSA-69610	3/52	0.042724940715761016	0.14470530516230962	0	0	4.064809707666851	12.816232972194692	CHEK1;PSMD1;CDC25A
p53-Independent G1/S DNA damage checkpoint Homo sapiens R-HSA-69613	3/52	0.042724940715761016	0.14470530516230962	0	0	4.064809707666851	12.816232972194692	CHEK1;PSMD1;CDC25A
Ubiquitin Mediated Degradation of Phosphorylated Cdc25A Homo sapiens R-HSA-69601	3/52	0.042724940715761016	0.14470530516230962	0	0	4.064809707666851	12.816232972194692	CHEK1;PSMD1;CDC25A
APC/C:Cdc20 mediated degradation of Cyclin B Homo sapiens R-HSA-174048	2/23	0.0458500128371079	0.15437075327996683	0	0	6.31072631072631	19.452055305399217	CCNB1;CDK1
IRE1alpha activates chaperones Homo sapiens R-HSA-381070	3/55	0.04911107677928456	0.1643776628671348	0	0	3.829716735966736	11.541505014249235	HSPA5;LMNA;HDGF
Synthesis of bile acids and bile salts via 7alpha-hydroxycholesterol Homo sapiens R-HSA-193368	2/24	0.049535861605753115	0.16482985528464048	0	0	6.023569023569023	18.101176661115765	AKR1C3;SLC27A2
Cellular responses to stress Homo sapiens R-HSA-2262752	10/367	0.05008076915627049	0.16567417238324364	0	0	1.8749091332034544	5.613699547364708	CCNA2;CCNA1;CDKN2C;CDK6;CCNE2;HSPA5;CCNE1;TNFRSF21;HIST1H1B;EZH2
ADP signalling through P2Y purinoceptor 1 Homo sapiens R-HSA-418592	2/25	0.05332478191603534	0.17437816615071325	0	0	5.761381935294978	16.888650582734375	GNA15;P2RY1
Synthesis and interconversion of nucleotide di- and triphosphates Homo sapiens R-HSA-499943	2/25	0.05332478191603534	0.17437816615071325	0	0	5.761381935294978	16.888650582734375	RRM2;NME4
L1CAM interactions Homo sapiens R-HSA-373760	4/96	0.05594924629919848	0.1819149779671082	0	0	2.8900515843773027	8.332915544942203	SPTA1;KIF4B;KIF4A;ITGA9
Recycling pathway of L1 Homo sapiens R-HSA-437239	2/26	0.057212891165168846	0.18496667655102883	0	0	5.521043771043771	15.795573922486396	KIF4B;KIF4A
Anchoring of the basal body to the plasma membrane Homo sapiens R-HSA-5620912	4/97	0.057699973118991936	0.18548748420738087	0	0	2.85882996172772	8.154808381542452	PLK4;CENPJ;PLK1;CDK1
Telomere Maintenance Homo sapiens R-HSA-157579	3/59	0.0583046153007099	0.1863782365511457	0	0	3.5554416023166024	10.104828222082183	RFC3;PCNA;POLE2
Synthesis of bile acids and bile salts Homo sapiens R-HSA-192105	2/27	0.06119639911184974	0.1945293357242598	0	0	5.29993265993266	14.80624659923459	AKR1C3;SLC27A2
Assembly of the primary cilium Homo sapiens R-HSA-5617833	6/187	0.062392503620424325	0.19722963644456357	0	0	2.208436256670375	6.126887111712748	PLK4;CENPJ;PLK1;TCP1;CDK1;IFT122
Generic Transcription Pathway Homo sapiens R-HSA-212436	18/812	0.06295507733714267	0.19774317512955278	0	0	1.525345787355343	4.218090361727902	FANCI;ZNF660;STEAP3;RFC3;PCNA;CCNA2;TPX2;CCNA1;BRIP1;CCNB1;CCNE2;CCNE1;EXO1;CENPJ;CHEK1;CDK1;BIRC5;E2F7
Extracellular matrix organization Homo sapiens R-HSA-1474244	8/283	0.06325001383757224	0.19774317512955278	0	0	1.9419931271477664	5.361182615498864	CAPN11;BMP1;COL24A1;BSG;CTSG;LTBP1;ELANE;ITGA9
Gap-filling DNA repair synthesis and ligation in TC-NER Homo sapiens R-HSA-6782210	3/62	0.06569213851381873	0.20425588423149105	0	0	3.374141090242785	9.187030441777065	RFC3;PCNA;POLE2
Dual incision in TC-NER Homo sapiens R-HSA-6782135	3/63	0.0682456392268827	0.21104222130487096	0	0	3.3177364864864867	8.906933857492522	RFC3;PCNA;POLE2
Transferrin endocytosis and recycling Homo sapiens R-HSA-917977	2/29	0.06943490067962689	0.21355923506328486	0	0	4.906846240179574	13.088353092435552	STEAP3;TFRC
Metabolism of vitamins and cofactors Homo sapiens R-HSA-196854	5/148	0.0716670898334477	0.21843248300954565	0	0	2.326007326007326	6.13071248407842	DHFR;MTHFD1L;AKR1C3;LRP8;LRP12
Extrinsic Pathway of Fibrin Clot Formation Homo sapiens R-HSA-140834	1/5	0.0725549020892867	0.21843248300954565	0	0	16.524328859060404	43.35011821721803	TFPI
Scavenging by Class B Receptors Homo sapiens R-HSA-3000471	1/5	0.0725549020892867	0.21843248300954565	0	0	16.524328859060404	43.35011821721803	SCARB1
Alpha-oxidation of phytanate Homo sapiens R-HSA-389599	1/5	0.0725549020892867	0.21843248300954565	0	0	16.524328859060404	43.35011821721803	SLC27A2
Signal amplification Homo sapiens R-HSA-392518	2/32	0.08241849239213007	0.2429850889695441	0	0	4.415488215488216	11.020817698947672	GNA15;P2RY1
Activation of Matrix Metalloproteinases Homo sapiens R-HSA-1592389	2/32	0.08241849239213007	0.2429850889695441	0	0	4.415488215488216	11.020817698947672	CTSG;ELANE
DNA methylation Homo sapiens R-HSA-5334118	2/32	0.08241849239213007	0.2429850889695441	0	0	4.415488215488216	11.020817698947672	UHRF1;DNMT3B
Oncogene Induced Senescence Homo sapiens R-HSA-2559585	2/32	0.08241849239213007	0.2429850889695441	0	0	4.415488215488216	11.020817698947672	CDKN2C;CDK6
Proton-coupled monocarboxylate transport Homo sapiens R-HSA-433692	1/6	0.08642364783811024	0.24465201800937675	0	0	13.218791946308725	32.366131958684925	BSG
Synthesis of Lipoxins (LX) Homo sapiens R-HSA-2142700	1/6	0.08642364783811024	0.24465201800937675	0	0	13.218791946308725	32.366131958684925	PTGR1
Pyrimidine biosynthesis Homo sapiens R-HSA-500753	1/6	0.08642364783811024	0.24465201800937675	0	0	13.218791946308725	32.366131958684925	TYMS
Protein repair Homo sapiens R-HSA-5676934	1/6	0.08642364783811024	0.24465201800937675	0	0	13.218791946308725	32.366131958684925	MSRB3
Sensing of DNA Double Strand Breaks Homo sapiens R-HSA-5693548	1/6	0.08642364783811024	0.24465201800937675	0	0	13.218791946308725	32.366131958684925	KPNA2
DNA replication initiation Homo sapiens R-HSA-68952	1/6	0.08642364783811024	0.24465201800937675	0	0	13.218791946308725	32.366131958684925	POLE2
Telomere C-strand synthesis initiation Homo sapiens R-HSA-174430	1/6	0.08642364783811024	0.24465201800937675	0	0	13.218791946308725	32.366131958684925	POLE2
PTK6 Regulates Cell Cycle Homo sapiens R-HSA-8849470	1/6	0.08642364783811024	0.24465201800937675	0	0	13.218791946308725	32.366131958684925	CCNE1
Lipid digestion, mobilization, and transport Homo sapiens R-HSA-73923	3/71	0.09022809108309515	0.2529053390457199	0	0	2.926222178060413	7.0387771675566	SCARB1;BMP1;PLTP
APC/C:Cdh1 mediated degradation of Cdc20 and other APC/C:Cdh1 targeted proteins in late mitosis/early G1 Homo sapiens R-HSA-174178	3/71	0.09022809108309515	0.2529053390457199	0	0	2.926222178060413	7.0387771675566	PTTG1;PLK1;PSMD1
Bile acid and bile salt metabolism Homo sapiens R-HSA-194068	2/35	0.09607301060454969	0.2666611855316525	0	0	4.013468013468014	9.402138197070174	AKR1C3;SLC27A2
Fanconi Anemia Pathway Homo sapiens R-HSA-6783310	2/35	0.09607301060454969	0.2666611855316525	0	0	4.013468013468014	9.402138197070174	FANCI;FANCA
Anchoring fibril formation Homo sapiens R-HSA-2214320	1/7	0.10008568948968981	0.27511476966006526	0	0	11.015100671140939	25.353771861357927	BMP1
Interleukin-1 processing Homo sapiens R-HSA-448706	1/7	0.10008568948968981	0.27511476966006526	0	0	11.015100671140939	25.353771861357927	IL18
Transcription-Coupled Nucleotide Excision Repair (TC-NER) Homo sapiens R-HSA-6781827	3/76	0.10527569181008227	0.2872413706637827	0	0	2.72510181414291	6.1346749000078455	RFC3;PCNA;POLE2
Apoptotic cleavage of cellular proteins Homo sapiens R-HSA-111465	2/37	0.10550693579741754	0.2872413706637827	0	0	3.783742183742184	8.509555146450905	LMNA;CLSPN
G1 Phase Homo sapiens R-HSA-69236	2/38	0.11031427749737964	0.29748257770620384	0	0	3.6784511784511786	8.108858404622246	CDKN2C;CDK6
Cyclin D associated events in G1 Homo sapiens R-HSA-69231	2/38	0.11031427749737964	0.29748257770620384	0	0	3.6784511784511786	8.108858404622246	CDKN2C;CDK6
Terminal pathway of complement Homo sapiens R-HSA-166665	1/8	0.11354409711364633	0.29910458915585536	0	0	9.441035474592521	20.53957686999917	CLU
Insulin-like Growth Factor-2 mRNA Binding Proteins (IGF2BPs/IMPs/VICKZs) bind RNA Homo sapiens R-HSA-428359	1/8	0.11354409711364633	0.29910458915585536	0	0	9.441035474592521	20.53957686999917	IGF2BP2
Relaxin receptors Homo sapiens R-HSA-444821	1/8	0.11354409711364633	0.29910458915585536	0	0	9.441035474592521	20.53957686999917	RXFP1
Free fatty acids regulate insulin secretion Homo sapiens R-HSA-400451	1/8	0.11354409711364633	0.29910458915585536	0	0	9.441035474592521	20.53957686999917	GNA15
Fatty Acids bound to GPR40 (FFAR1) regulate insulin secretion Homo sapiens R-HSA-434316	1/8	0.11354409711364633	0.29910458915585536	0	0	9.441035474592521	20.53957686999917	GNA15
Formation of Fibrin Clot (Clotting Cascade) Homo sapiens R-HSA-140877	2/39	0.11517808954694927	0.3020107509318624	0	0	3.578851578851579	7.734885107726779	PRTN3;TFPI
Metabolism Homo sapiens R-HSA-1430728	35/1908	0.11965449210559614	0.3106109540501527	0	0	1.2619116957077448	2.679223932094004	SCARB1;SLC4A1;HMMR;TYMS;LRP8;PFAS;AQP1;FADS2;BRIP1;CA1;GNA15;MTHFD1L;BSG;PSMD1;PCBD1;TK1;GUSB;PLTP;FADS1;CPT1A;RRM2;GPT2;AKR1C3;NME4;CMBL;PTGR1;FAH;DHFR;UCK2;BMP1;STAR;B4GALT6;SLC27A2;LRP12;TNFRSF21
PRC2 methylates histones and DNA Homo sapiens R-HSA-212300	2/40	0.12009562371007661	0.3106109540501527	0	0	3.484494063441432	7.385270141796498	DNMT3B;EZH2
PKMTs methylate histone lysines Homo sapiens R-HSA-3214841	2/40	0.12009562371007661	0.3106109540501527	0	0	3.484494063441432	7.385270141796498	WHSC1;EZH2
Global Genome Nucleotide Excision Repair (GG-NER) Homo sapiens R-HSA-5696399	3/82	0.1245230591606162	0.31924901985164167	0	0	2.5173622990078686	5.244331174051172	RFC3;PCNA;POLE2
Histidine, lysine, phenylalanine, tyrosine, proline and tryptophan catabolism Homo sapiens R-HSA-6788656	2/41	0.12506420077620503	0.31924901985164167	0	0	3.394975394975395	7.057909636477599	PCBD1;FAH
Bicarbonate transporters Homo sapiens R-HSA-425381	1/9	0.1268018954068032	0.31924901985164167	0	0	8.260486577181208	17.058972772651494	SLC4A1
Organic cation transport Homo sapiens R-HSA-549127	1/9	0.1268018954068032	0.31924901985164167	0	0	8.260486577181208	17.058972772651494	SLC22A16
Crosslinking of collagen fibrils Homo sapiens R-HSA-2243919	1/9	0.1268018954068032	0.31924901985164167	0	0	8.260486577181208	17.058972772651494	BMP1
Pregnenolone biosynthesis Homo sapiens R-HSA-196108	1/9	0.1268018954068032	0.31924901985164167	0	0	8.260486577181208	17.058972772651494	STAR
Signaling by Retinoic Acid Homo sapiens R-HSA-5362517	2/42	0.13008120917399152	0.32606259039648094	0	0	3.30993265993266	6.750926530927179	CPT1A;AKR1C3
Meiosis Homo sapiens R-HSA-1500620	3/85	0.1345902519658099	0.33158964464525786	0	0	2.4248928806855634	4.8631718651419265	RAD51;LMNA;BRCA2
TP53 Regulates Transcription of Cell Death Genes Homo sapiens R-HSA-5633008	2/43	0.13514410349384076	0.33158964464525786	0	0	3.2290383509895704	6.462641388638697	STEAP3;BIRC5
Iron uptake and transport Homo sapiens R-HSA-917937	2/43	0.13514410349384076	0.33158964464525786	0	0	3.2290383509895704	6.462641388638697	STEAP3;TFRC
Unfolded Protein Response (UPR) Homo sapiens R-HSA-381119	3/86	0.13800703246614343	0.33158964464525786	0	0	2.3955551937479647	4.744278805171719	HSPA5;LMNA;HDGF
Folding of actin by CCT/TriC Homo sapiens R-HSA-390450	1/10	0.13986206452524058	0.33158964464525786	0	0	7.342281879194631	14.442992371926008	TCP1
Activation of Ca-permeable Kainate Receptor Homo sapiens R-HSA-451308	1/10	0.13986206452524058	0.33158964464525786	0	0	7.342281879194631	14.442992371926008	GRIK5
Ionotropic activity of Kainate Receptors Homo sapiens R-HSA-451306	1/10	0.13986206452524058	0.33158964464525786	0	0	7.342281879194631	14.442992371926008	GRIK5
Tetrahydrobiopterin (BH4) synthesis, recycling, salvage and regulation Homo sapiens R-HSA-1474151	1/10	0.13986206452524058	0.33158964464525786	0	0	7.342281879194631	14.442992371926008	DHFR
Acetylcholine regulates insulin secretion Homo sapiens R-HSA-399997	1/10	0.13986206452524058	0.33158964464525786	0	0	7.342281879194631	14.442992371926008	GNA15
ATF6-alpha activates chaperone genes Homo sapiens R-HSA-381183	1/10	0.13986206452524058	0.33158964464525786	0	0	7.342281879194631	14.442992371926008	HSPA5
HDR through MMEJ (alt-NHEJ) Homo sapiens R-HSA-5685939	1/10	0.13986206452524058	0.33158964464525786	0	0	7.342281879194631	14.442992371926008	POLQ
Removal of the Flap Intermediate from the C-strand Homo sapiens R-HSA-174437	1/10	0.13986206452524058	0.33158964464525786	0	0	7.342281879194631	14.442992371926008	PCNA
MAPK3 (ERK1) activation Homo sapiens R-HSA-110056	1/10	0.13986206452524058	0.33158964464525786	0	0	7.342281879194631	14.442992371926008	CDK1
RHO GTPases activate IQGAPs Homo sapiens R-HSA-5626467	1/11	0.15272754050288706	0.3576212779676656	0	0	6.6077181208053695	12.416561310898693	IQGAP3
Import of palmitoyl-CoA into the mitochondrial matrix Homo sapiens R-HSA-200425	1/11	0.15272754050288706	0.3576212779676656	0	0	6.6077181208053695	12.416561310898693	CPT1A
Processive synthesis on the C-strand of the telomere Homo sapiens R-HSA-174414	1/11	0.15272754050288706	0.3576212779676656	0	0	6.6077181208053695	12.416561310898693	PCNA
Oxidative Stress Induced Senescence Homo sapiens R-HSA-2559580	3/91	0.15551725681613243	0.3626611439687678	0	0	2.2588682432432434	4.203750586782177	CDKN2C;CDK6;EZH2
Reversible hydration of carbon dioxide Homo sapiens R-HSA-1475029	1/12	0.16540121597909763	0.37861380650473003	0	0	6.006711409395973	10.80836325155149	CA1
Passive transport by Aquaporins Homo sapiens R-HSA-432047	1/12	0.16540121597909763	0.37861380650473003	0	0	6.006711409395973	10.80836325155149	AQP1
ATF6-alpha activates chaperones Homo sapiens R-HSA-381033	1/12	0.16540121597909763	0.37861380650473003	0	0	6.006711409395973	10.80836325155149	HSPA5
Purine ribonucleoside monophosphate biosynthesis Homo sapiens R-HSA-73817	1/12	0.16540121597909763	0.37861380650473003	0	0	6.006711409395973	10.80836325155149	PFAS
Amino acid and oligopeptide SLC transporters Homo sapiens R-HSA-425374	2/49	0.16635053009873904	0.37861380650473003	0	0	2.8159610287269863	5.050871279950759	SLC7A5;SLC1A3
Cross-presentation of soluble exogenous antigens (endosomes) Homo sapiens R-HSA-1236978	2/49	0.16635053009873904	0.37861380650473003	0	0	2.8159610287269863	5.050871279950759	MRC1;PSMD1
Chaperonin-mediated protein folding Homo sapiens R-HSA-390466	3/95	0.1699950876791118	0.38441665700956446	0	0	2.1602159224441833	3.827871806337614	CCNE2;CCNE1;TCP1
Adaptive Immune System Homo sapiens R-HSA-1280218	15/762	0.17025131382497408	0.38441665700956446	0	0	1.340149329713219	2.3727070719246766	HSPA5;KIF23;KIF11;KIF15;RACGAP1;KIF4B;NRG4;KIF4A;KIT;MRC1;PSMD1;KIF2C;KIF20A;CD34;RNF220
CDK-mediated phosphorylation and removal of Cdc6 Homo sapiens R-HSA-69017	2/50	0.17166863172360886	0.3860847883428199	0	0	2.7571548821548824	4.8586286115301025	PSMD1;CDC6
SUMO E3 ligases SUMOylate target proteins Homo sapiens R-HSA-3108232	3/96	0.17367398688783414	0.3863248102946717	0	0	2.136878814298169	3.7407674333782177	TOP2A;PCNA;BIRC5
