Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
Striated Muscle Contraction Pathway WP383	1/38	0.4361248310054185	0.6194954985872422	0	0	1.783421004897515	1.479930486634131	TPM4
G13 Signaling Pathway WP524	1/39	0.4445707950893649	0.6243971841142766	0	0	1.7364005651713175	1.4076061164120515	CIT
Kisspeptin/kisspeptin receptor system in the ovary WP4871	1/39	0.4445707950893649	0.6243971841142766	0	0	1.7364005651713175	1.4076061164120515	STAR
Integrin-mediated Cell Adhesion WP185	2/101	0.44720043191289305	0.6245816088168897	0	0	1.3333333333333333	1.072997855101018	CAPN11;ITGA9
Wnt signaling pathway and pluripotency WP399	2/102	0.4522205586728445	0.62553959715214	0	0	1.31993265993266	1.0474790984939346	RACGAP1;PLAU
Oxidative Damage WP3941	1/40	0.4528906683381494	0.62553959715214	0	0	1.6917914300464636	1.3400756604200188	PCNA
Nucleotide-binding Oligomerization Domain (NOD) pathway WP1433	1/41	0.46108632700868885	0.6333603392976496	0	0	1.6494127516778523	1.2769258587405046	IL18
Senescence and Autophagy in Cancer WP615	2/105	0.46712375477907786	0.6374451351176634	0	0	1.2812918832336309	0.9752694840298655	PCNA;PLAU
Fas ligand pathway and stress induction of heat shock proteins WP314	1/42	0.4691596194466003	0.6374451351176634	0	0	1.609101325912588	1.2177875602930124	LMNA
Vitamin A and carotenoid metabolism WP716	1/43	0.4771123665485661	0.6412800625652769	0	0	1.5707094918504314	1.1623301233588548	SCARB1
Genes controlling nephrogenesis WP4823	1/43	0.4771123665485661	0.6412800625652769	0	0	1.5707094918504314	1.1623301233588548	WT1
Interleukin-11 Signaling Pathway WP2332	1/44	0.4849463623745183	0.6448754818810084	0	0	1.5341033244888402	1.1102566360567794	BIRC5
Neurodegeneration with brain iron accumulation (NBIA) subtypes pathway WP4577	1/44	0.4849463623745183	0.6448754818810084	0	0	1.5341033244888402	1.1102566360567794	DEPTOR
Prostaglandin Synthesis and Regulation WP98	1/45	0.49266337419257916	0.651671129884364	0	0	1.4991610738255035	1.061299823401245	AKR1C3
Aryl Hydrocarbon Receptor Pathway WP2873	1/46	0.5002651431675317	0.6542926724592758	0	0	1.465771812080537	1.015218526142923	SLC7A5
Oxysterols derived from cholesterol WP4545	1/46	0.5002651431675317	0.6542926724592758	0	0	1.465771812080537	1.015218526142923	SLC27A2
Thymic Stromal LymphoPoietin (TSLP) Signaling Pathway WP2203	1/47	0.5077533845548972	0.6542926724592758	0	0	1.4338342573679603	0.971794664260005	TEC
Development of ureteric collection system WP5053	1/47	0.5077533845548972	0.6542926724592758	0	0	1.4338342573679603	0.971794664260005	WT1
Endoplasmic reticulum stress response in coronavirus infection WP4861	1/47	0.5077533845548972	0.6542926724592758	0	0	1.4338342573679603	0.971794664260005	HSPA5
Gastrin signaling pathway WP4659	2/114	0.5103482845182351	0.6542926724592758	0	0	1.1777898027898028	0.7922542977143129	KIT;BIRC5
Differentiation Pathway WP2848	1/48	0.5151297882328668	0.6564350048057995	0	0	1.40325574753677	0.9308306075472099	KIT
Ciliopathies WP4803	3/183	0.51727078378697	0.6564350048057995	0	0	1.0991554054054054	0.7245509127478428	PLK4;CENPF;IFT122
Spinal Cord Injury WP2431	2/118	0.5288108065483411	0.6676904123085114	0	0	1.1369441541855334	0.7243750379195139	CDK1;AQP1
Synaptic Vesicle Pathway WP2267	1/51	0.5366044979106933	0.6693964943509955	0	0	1.3188590604026846	0.8209817975887707	SLC1A3
Fragile X Syndrome  WP4549	2/121	0.5423454042938127	0.6693964943509955	0	0	1.1081119316413435	0.6780007267919839	CPT1A;DEPTOR
Copper homeostasis WP3286	1/52	0.5435499534130083	0.6693964943509955	0	0	1.2929332806948282	0.7882156558562535	STEAP3
Wnt Signaling Pathway WP363	1/52	0.5435499534130083	0.6693964943509955	0	0	1.2929332806948282	0.7882156558562535	CDK6
One-carbon metabolism and related pathways WP3940	1/52	0.5435499534130083	0.6693964943509955	0	0	1.2929332806948282	0.7882156558562535	TYMS
TGF-beta Receptor Signaling WP560	1/54	0.5571311379851935	0.679428217055114	0	0	1.244016715208307	0.727693338013451	LTBP1
IL-4 signaling pathway WP395	1/54	0.5571311379851935	0.679428217055114	0	0	1.244016715208307	0.727693338013451	BIRC5
The Overlap Between Signal Transduction Pathways that Contribute to a Range of LMNA Laminopathies WP4879	1/55	0.5637699338623814	0.6841868129397832	0	0	1.220917225950783	0.6997186863292785	LMNA
TGF-beta receptor signaling in skeletal dysplasias WP4816	1/58	0.583097062373604	0.7042235052821305	0	0	1.1564818085482163	0.6238081595428839	LTBP1
TGF-beta Signaling Pathway WP366	2/132	0.5896331607247003	0.7086937027941109	0	0	1.0137788137788137	0.5355334200366777	CCNB2;CDK1
Proteasome Degradation WP183	1/62	0.6075453609347689	0.7267289006396757	0	0	1.0804268896468259	0.5384074446686015	PSMD1
3q29 copy number variation syndrome WP4906	1/63	0.6134307834106423	0.726793704080943	0	0	1.0629465252219095	0.5194490453500268	TFRC
Lung fibrosis WP3624	1/63	0.6134307834106423	0.726793704080943	0	0	1.0629465252219095	0.5194490453500268	PLAU
Endochondral Ossification with Skeletal Dysplasias WP4808	1/64	0.6192282358769634	0.726793704080943	0	0	1.0460210930009588	0.5013384090817403	PLAU
Endochondral Ossification WP474	1/64	0.6192282358769634	0.726793704080943	0	0	1.0460210930009588	0.5013384090817403	PLAU
Thyroid stimulating hormone (TSH) signaling pathway WP2032	1/66	0.6305644536007277	0.7332144809310787	0	0	1.0137325761486835	0.4674725414591183	CCNE1
SARS-CoV-2 innate immunity evasion and cell-specific immune response WP5039	1/66	0.6305644536007277	0.7332144809310787	0	0	1.0137325761486835	0.4674725414591183	BSG
Sterol regulatory element-binding proteins (SREBP) signaling WP1982	1/69	0.6469411425350784	0.7487744705267111	0	0	0.9688610343466245	0.4219389401784486	SCARB1
Non-small cell lung cancer WP4255	1/72	0.6625941867787223	0.7587006912295582	0	0	0.9277814538236128	0.38186794602310986	CDK6
Hepatitis B infection WP4666	2/152	0.6661039821779074	0.7587006912295582	0	0	0.8777104377104377	0.35662208139550927	PCNA;BIRC5
Chromosomal and microsatellite instability in colorectal cancer  WP4216	1/73	0.6676566082820111	0.7587006912295582	0	0	0.9148489932885906	0.36958188293869715	BIRC5
Head and Neck Squamous Cell Carcinoma WP4674	1/73	0.6676566082820111	0.7587006912295582	0	0	0.9148489932885906	0.36958188293869715	CDK6
Cytosolic DNA-sensing pathway WP4655	1/75	0.6775554600286852	0.7664654525211371	0	0	0.8900326500997642	0.3464575535885137	IL18
Prolactin Signaling Pathway WP2037	1/76	0.682394130397914	0.7684618585562094	0	0	0.8781208053691275	0.3355720078890498	TEC
Epithelial to mesenchymal transition in colorectal cancer WP4239	2/160	0.6933195485441526	0.7772640678746104	0	0	0.8329284405233772	0.30507193311101055	FOXM1;EZH2
EGF/EGFR signaling pathway WP437	2/162	0.6998315904582714	0.7810620429221778	0	0	0.8224326599326599	0.293539011690882	PCNA;STMN1
Pathways in clear cell renal cell carcinoma WP4018	1/85	0.7228116122569045	0.8031240136187828	0	0	0.7836768935762224	0.2543867348177409	DEPTOR
GPCRs, Class A Rhodopsin-like WP455	3/257	0.7419137683402127	0.8118104682754106	0	0	0.7759762715471377	0.2316461885373855	SUCNR1;P2RY1;LPAR4
Androgen receptor signaling pathway WP138	1/90	0.7430062287065774	0.8118104682754106	0	0	0.7394615790664354	0.21965769142804722	CCNE1
Apoptosis Modulation and Signaling WP1772	1/90	0.7430062287065774	0.8118104682754106	0	0	0.7394615790664354	0.21965769142804722	BIRC5
ErbB signaling pathway WP673	1/91	0.7468656308133778	0.8118104682754106	0	0	0.7312080536912752	0.2134176861917063	NRG4
GPCRs, Other WP117	1/91	0.7468656308133778	0.8118104682754106	0	0	0.7312080536912752	0.2134176861917063	RXFP1
TNF-alpha signaling pathway WP231	1/92	0.7506672649039106	0.8124104598527171	0	0	0.7231359244782064	0.20739016314731734	PLK1
G Protein Signaling Pathways WP35	1/93	0.7544119927713022	0.8129439577276965	0	0	0.7152392763349869	0.2015663372990158	GNA15
Vitamin D Receptor Pathway WP2877	2/182	0.7588235159721404	0.8141883218585196	0	0	0.7303030303030303	0.20155344892828228	CDKN2C;CCNE1
Ras signaling WP4223	2/184	0.7641361341479349	0.8163847587050587	0	0	0.7222037222037222	0.1942795319452591	FLT3;KIT
B Cell Receptor Signaling Pathway WP23	1/97	0.7688386338453568	0.8179134402610179	0	0	0.6852978187919463	0.18014709562509146	TEC
Neural Crest Differentiation WP2064	1/101	0.782420467686913	0.8288352411937638	0	0	0.657751677852349	0.16138792524345308	MYB
Genes related to primary cilium development (based on CRISPR) WP4536	1/103	0.7889101067582833	0.8320191319501105	0	0	0.6447887879984209	0.15288129007749102	IFT122
7q11.23 copy number variation syndrome WP4932	1/104	0.7920822136165051	0.8320191319501105	0	0	0.6384961230207858	0.14882711717294378	PCNA
Thermogenesis WP4321	1/108	0.8043025653709556	0.8413206750742213	0	0	0.6145016621714859	0.1338260217466238	CPT1A
DNA damage response (only ATM dependent) WP710	1/110	0.81014157018468	0.843897468942375	0	0	0.6031648297518626	0.12699410424401383	PLAU
Wnt signaling WP428	1/115	0.823990563418604	0.8547619952475146	0	0	0.5765630519251148	0.11162041666271195	PLAU
Focal Adhesion-PI3K-Akt-mTOR-signaling pathway WP3932	3/303	0.833971847034711	0.8615411642920566	0	0	0.6554391891891892	0.118998677375378	KIT;LPAR4;ITGA9
mRNA Processing WP411	1/126	0.8510158502794802	0.8755307101640742	0	0	0.5255302013422819	0.08478091016088506	HNRNPAB
Regulation of toll-like receptor signaling pathway WP1449	1/139	0.877670992720971	0.8992530663124703	0	0	0.4757076159906624	0.06207198478113011	PLK1
Calcium Regulation in the Cardiac Cell WP536	1/150	0.8964748599471712	0.9110516869381823	0	0	0.4403405252015675	0.048122626967951616	ATP1B1
Regulation of Actin Cytoskeleton WP51	1/150	0.8964748599471712	0.9110516869381823	0	0	0.4403405252015675	0.048122626967951616	DIAPH3
Myometrial relaxation and contraction pathways WP289	1/156	0.9054868248516726	0.9164846405381302	0	0	0.4231651872699719	0.04201291966770944	RXFP1
Metapathway biotransformation Phase I and II WP702	1/183	0.937287557309092	0.9448463279325524	0	0	0.3598901098901099	0.023308337797534207	AKR1C3
Focal Adhesion WP306	1/198	0.9500790012928582	0.9538945796113034	0	0	0.33223179913467105	0.01701363647750868	ITGA9
MAPK Signaling Pathway WP382	1/246	0.9759697506581677	0.9759697506581677	0	0	0.26648404328174224	0.006481874253407273	STMN1
