Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
negative regulation of mitotic cell cycle phase transition (GO:1901991)	4/92	0.04923913837261615	0.29110360229354915	0	0	3.022033898305085	9.099544961562358	CDKN2C;CDK6;PSMD1;E2F7
amino acid import across plasma membrane (GO:0089718)	2/24	0.049535861605753115	0.29110360229354915	0	0	6.023569023569023	18.101176661115765	SLC7A5;SLC1A3
C21-steroid hormone metabolic process (GO:0008207)	2/24	0.049535861605753115	0.29110360229354915	0	0	6.023569023569023	18.101176661115765	STAR;AKR1C3
dendritic cell differentiation (GO:0097028)	2/24	0.049535861605753115	0.29110360229354915	0	0	6.023569023569023	18.101176661115765	FLT3;PRTN3
DNA packaging (GO:0006323)	2/24	0.049535861605753115	0.29110360229354915	0	0	6.023569023569023	18.101176661115765	CHAF1B;CHAF1A
nucleotide-excision repair, DNA gap filling (GO:0006297)	2/24	0.049535861605753115	0.29110360229354915	0	0	6.023569023569023	18.101176661115765	RFC3;PCNA
regulation of cellular macromolecule biosynthetic process (GO:2000112)	12/468	0.04973796641975956	0.2913453696432518	0	0	1.7646249770768385	5.2956161319497745	TOM1L1;CCNA2;CCDC88A;WT1;DSCC1;MYB;GMNN;ESCO2;BRCA2;SOX4;FADS1;EZH2
positive regulation of peptidyl-tyrosine phosphorylation (GO:0050731)	5/134	0.0509869518476922	0.2976980091752351	0	0	2.5802879291251384	7.679415585292994	TEC;FLT3;KIT;IL18;LRP8
peptidyl-tyrosine modification (GO:0018212)	3/56	0.05133763977297198	0.29878176202276296	0	0	3.7572667006629272	11.156568779133933	TEC;FLT3;KIT
negative regulation of cell death (GO:0060548)	4/94	0.052535467655928265	0.3047730655680454	0	0	2.9545762711864407	8.70496986679204	TM7SF3;CLU;CD34;SOX4
proteasome-mediated ubiquitin-dependent protein catabolic process (GO:0043161)	9/321	0.052902416834657434	0.3051523321186041	0	0	1.9286140583554376	5.668787363866553	CCNB1;PTTG1;HSPA5;PLK1;ERLIN1;KIF14;CDK1;PSMD1;BUB1B
acylglycerol homeostasis (GO:0055090)	2/25	0.05332478191603534	0.3051523321186041	0	0	5.761381935294978	16.888650582734375	SCARB1;IL18
regulation of spindle assembly (GO:0090169)	2/25	0.05332478191603534	0.3051523321186041	0	0	5.761381935294978	16.888650582734375	SPAG5;PLK1
positive regulation of peptidyl-threonine phosphorylation (GO:0010800)	2/25	0.05332478191603534	0.3051523321186041	0	0	5.761381935294978	16.888650582734375	PLK1;AZU1
dicarboxylic acid metabolic process (GO:0043648)	3/57	0.053612398681611106	0.3051523321186041	0	0	3.6875	10.789532513696892	DHFR;MTHFD1L;GPT2
positive regulation of gene expression, epigenetic (GO:0045815)	3/57	0.053612398681611106	0.3051523321186041	0	0	3.6875	10.789532513696892	CDCA4;CHEK1;ATAD2
positive regulation of cellular biosynthetic process (GO:0031328)	6/180	0.05379943913121018	0.3052570057288101	0	0	2.298105213604802	6.7161946464294955	SCARB1;CDT1;PCNA;STAR;CLU;SOX4
ciliary basal body-plasma membrane docking (GO:0097711)	4/95	0.05422771473785064	0.30672551148596766	0	0	2.9219593965356676	8.516235209822746	PLK4;CENPJ;PLK1;CDK1
organelle assembly (GO:0070925)	11/425	0.05560291376847609	0.3131764033780913	0	0	1.779362922705314	5.1415041709034615	PLK4;ANLN;GOLGA8R;CENPF;CENPW;CENPJ;RCC1;IFT122;GOLGA8O;CD34;DLGAP5
regulation of myelination (GO:0031641)	2/26	0.057212891165168846	0.3131764033780913	0	0	5.521043771043771	15.795573922486396	KIF14;TNFRSF21
glial cell development (GO:0021782)	2/26	0.057212891165168846	0.3131764033780913	0	0	5.521043771043771	15.795573922486396	CDK6;SOX4
lamellipodium assembly (GO:0030032)	2/26	0.057212891165168846	0.3131764033780913	0	0	5.521043771043771	15.795573922486396	CCDC88A;KIT
meiosis I (GO:0007127)	2/26	0.057212891165168846	0.3131764033780913	0	0	5.521043771043771	15.795573922486396	CCNA1;PTTG1
positive regulation of histone methylation (GO:0031062)	2/26	0.057212891165168846	0.3131764033780913	0	0	5.521043771043771	15.795573922486396	MYB;DNMT3B
regulation of MAP kinase activity (GO:0043405)	4/97	0.057699973118991936	0.3131764033780913	0	0	2.85882996172772	8.154808381542452	FLT3;KIT;ELANE;EZH2
positive regulation of tyrosine phosphorylation of STAT protein (GO:0042531)	3/59	0.0583046153007099	0.3131764033780913	0	0	3.5554416023166024	10.104828222082183	FLT3;KIT;IL18
protein localization to cell periphery (GO:1990778)	5/140	0.05935856445392992	0.3131764033780913	0	0	2.4648526077097506	6.961135340869576	BSG;P2RY1;RAB13;MAP7;ATP1B1
peptidyl-threonine phosphorylation (GO:0018107)	3/60	0.060721083286247604	0.3131764033780913	0	0	3.492887624466572	9.785200002616268	CHEK1;CDK1;CIT
regulation of blood coagulation (GO:0030193)	2/27	0.06119639911184974	0.3131764033780913	0	0	5.29993265993266	14.80624659923459	TFPI;CD34
camera-type eye development (GO:0043010)	2/27	0.06119639911184974	0.3131764033780913	0	0	5.29993265993266	14.80624659923459	WT1;IFT122
cellular response to unfolded protein (GO:0034620)	2/27	0.06119639911184974	0.3131764033780913	0	0	5.29993265993266	14.80624659923459	HSPA5;TM7SF3
L-alpha-amino acid transmembrane transport (GO:1902475)	2/27	0.06119639911184974	0.3131764033780913	0	0	5.29993265993266	14.80624659923459	SLC7A5;SLC1A3
organic anion transport (GO:0015711)	4/99	0.061288611306392536	0.3131764033780913	0	0	2.79835860838537	7.81346844053515	CA1;SLC17A9;SLC4A1;AQP1
negative regulation of apoptotic process (GO:0043066)	12/485	0.06168210636609699	0.3131764033780913	0	0	1.6997001863706345	4.734959171453962	STIL;TFRC;HSPA5;WT1;PLK1;KIF14;CDK1;BIRC5;CTSG;AZU1;MPO;AQP1
negative regulation of response to stimulus (GO:0048585)	3/61	0.06318376964870079	0.3131764033780913	0	0	3.432490680335508	9.479536354531186	CDK6;CLU;CD34
carbohydrate derivative biosynthetic process (GO:1901137)	2/28	0.0652716059831827	0.3131764033780913	0	0	5.095830095830096	13.907530128399603	RRM2;SCCPDH
regulation of multicellular organismal development (GO:2000026)	2/28	0.0652716059831827	0.3131764033780913	0	0	5.095830095830096	13.907530128399603	RACGAP1;CDK1
L-amino acid transport (GO:0015807)	2/28	0.0652716059831827	0.3131764033780913	0	0	5.095830095830096	13.907530128399603	SLC7A5;SLC1A3
positive regulation of cytosolic calcium ion concentration involved in phospholipase C-activating G protein-coupled signaling pathway (GO:0051482)	2/28	0.0652716059831827	0.3131764033780913	0	0	5.095830095830096	13.907530128399603	GNA15;LPAR4
positive regulation of fibroblast proliferation (GO:0048146)	2/28	0.0652716059831827	0.3131764033780913	0	0	5.095830095830096	13.907530128399603	CDK6;AQP1
positive regulation of phosphatidylinositol 3-kinase activity (GO:0043552)	2/28	0.0652716059831827	0.3131764033780913	0	0	5.095830095830096	13.907530128399603	FLT3;KIT
positive regulation of vasculature development (GO:1904018)	4/102	0.06688780040657752	0.3131764033780913	0	0	2.712279488066413	7.336007253554513	TIE1;GATA2;CD34;AQP1
positive regulation of DNA metabolic process (GO:0051054)	3/63	0.0682456392268827	0.3131764033780913	0	0	3.3177364864864867	8.906933857492522	PCNA;RAD51;WT1
negative regulation of cellular macromolecule biosynthetic process (GO:2000113)	13/547	0.06846611232816635	0.3131764033780913	0	0	1.631511746680286	4.374762299948694	GMNN;CDC6;TYMS;FOXM1;DHFR;CENPF;SCML2;WT1;MYB;DEPDC1;BIRC5;IGF2BP2;EZH2
hydrogen peroxide metabolic process (GO:0042743)	2/29	0.06943490067962689	0.3131764033780913	0	0	4.906846240179574	13.088353092435552	HBD;MPO
lamellipodium organization (GO:0097581)	2/29	0.06943490067962689	0.3131764033780913	0	0	4.906846240179574	13.088353092435552	CCDC88A;KIT
mismatch repair (GO:0006298)	2/29	0.06943490067962689	0.3131764033780913	0	0	4.906846240179574	13.088353092435552	PCNA;EXO1
negative regulation of wound healing (GO:0061045)	2/29	0.06943490067962689	0.3131764033780913	0	0	4.906846240179574	13.088353092435552	TFPI;CD34
regulation of programmed cell death (GO:0043067)	6/194	0.07175182123897121	0.3131764033780913	0	0	2.1254447752523418	5.599573617380213	STEAP3;FLT3;BIRC5;TM7SF3;CLU;LRP8
ADP transport (GO:0015866)	1/5	0.0725549020892867	0.3131764033780913	0	0	16.524328859060404	43.35011821721803	SLC17A9
pyrimidine deoxyribonucleotide biosynthetic process (GO:0009221)	1/5	0.0725549020892867	0.3131764033780913	0	0	16.524328859060404	43.35011821721803	TYMS
reelin-mediated signaling pathway (GO:0038026)	1/5	0.0725549020892867	0.3131764033780913	0	0	16.524328859060404	43.35011821721803	LRP8
apoptotic chromosome condensation (GO:0030263)	1/5	0.0725549020892867	0.3131764033780913	0	0	16.524328859060404	43.35011821721803	TOP2A
carbon dioxide transport (GO:0015670)	1/5	0.0725549020892867	0.3131764033780913	0	0	16.524328859060404	43.35011821721803	AQP1
cardiac cell fate commitment (GO:0060911)	1/5	0.0725549020892867	0.3131764033780913	0	0	16.524328859060404	43.35011821721803	WT1
caveolin-mediated endocytosis (GO:0072584)	1/5	0.0725549020892867	0.3131764033780913	0	0	16.524328859060404	43.35011821721803	MLC1
regulation of dendritic cell cytokine production (GO:0002730)	1/5	0.0725549020892867	0.3131764033780913	0	0	16.524328859060404	43.35011821721803	KIT
regulation of DNA topoisomerase (ATP-hydrolyzing) activity (GO:2000371)	1/5	0.0725549020892867	0.3131764033780913	0	0	16.524328859060404	43.35011821721803	UHRF1
cellular response to erythropoietin (GO:0036018)	1/5	0.0725549020892867	0.3131764033780913	0	0	16.524328859060404	43.35011821721803	KIT
regulation of granulocyte colony-stimulating factor production (GO:0071655)	1/5	0.0725549020892867	0.3131764033780913	0	0	16.524328859060404	43.35011821721803	CD34
regulation of guanyl-nucleotide exchange factor activity (GO:1905097)	1/5	0.0725549020892867	0.3131764033780913	0	0	16.524328859060404	43.35011821721803	STMN1
regulation of heart growth (GO:0060420)	1/5	0.0725549020892867	0.3131764033780913	0	0	16.524328859060404	43.35011821721803	WT1
cellular response to salt stress (GO:0071472)	1/5	0.0725549020892867	0.3131764033780913	0	0	16.524328859060404	43.35011821721803	AQP1
copper ion import (GO:0015677)	1/5	0.0725549020892867	0.3131764033780913	0	0	16.524328859060404	43.35011821721803	STEAP3
regulation of metaphase plate congression (GO:0090235)	1/5	0.0725549020892867	0.3131764033780913	0	0	16.524328859060404	43.35011821721803	SPAG5
de novo centriole assembly (GO:0097742)	1/5	0.0725549020892867	0.3131764033780913	0	0	16.524328859060404	43.35011821721803	PLK4
de novo centriole assembly involved in multi-ciliated epithelial cell differentiation (GO:0098535)	1/5	0.0725549020892867	0.3131764033780913	0	0	16.524328859060404	43.35011821721803	PLK4
regulation of microvillus assembly (GO:0032534)	1/5	0.0725549020892867	0.3131764033780913	0	0	16.524328859060404	43.35011821721803	FSCN1
deoxyribonucleotide metabolic process (GO:0009262)	1/5	0.0725549020892867	0.3131764033780913	0	0	16.524328859060404	43.35011821721803	RRM2
diaphragm development (GO:0060539)	1/5	0.0725549020892867	0.3131764033780913	0	0	16.524328859060404	43.35011821721803	WT1
regulation of NK T cell proliferation (GO:0051140)	1/5	0.0725549020892867	0.3131764033780913	0	0	16.524328859060404	43.35011821721803	IL18
embryonic viscerocranium morphogenesis (GO:0048703)	1/5	0.0725549020892867	0.3131764033780913	0	0	16.524328859060404	43.35011821721803	MTHFD1L
erythrose 4-phosphate/phosphoenolpyruvate family amino acid catabolic process (GO:1902222)	1/5	0.0725549020892867	0.3131764033780913	0	0	16.524328859060404	43.35011821721803	FAH
establishment of monopolar cell polarity (GO:0061162)	1/5	0.0725549020892867	0.3131764033780913	0	0	16.524328859060404	43.35011821721803	FSCN1
establishment of protein localization to telomere (GO:0070200)	1/5	0.0725549020892867	0.3131764033780913	0	0	16.524328859060404	43.35011821721803	BRCA2
extracellular exosome biogenesis (GO:0097734)	1/5	0.0725549020892867	0.3131764033780913	0	0	16.524328859060404	43.35011821721803	CD34
regulation of T-helper 1 cell cytokine production (GO:2000554)	1/5	0.0725549020892867	0.3131764033780913	0	0	16.524328859060404	43.35011821721803	IL18
glomerular visceral epithelial cell migration (GO:0090521)	1/5	0.0725549020892867	0.3131764033780913	0	0	16.524328859060404	43.35011821721803	ANLN
response to prostaglandin (GO:0034694)	1/5	0.0725549020892867	0.3131764033780913	0	0	16.524328859060404	43.35011821721803	AKR1C3
response to salt stress (GO:0009651)	1/5	0.0725549020892867	0.3131764033780913	0	0	16.524328859060404	43.35011821721803	AQP1
immature B cell differentiation (GO:0002327)	1/5	0.0725549020892867	0.3131764033780913	0	0	16.524328859060404	43.35011821721803	KIT
RNA localization to Cajal body (GO:0090670)	1/5	0.0725549020892867	0.3131764033780913	0	0	16.524328859060404	43.35011821721803	TCP1
scaRNA localization to Cajal body (GO:0090666)	1/5	0.0725549020892867	0.3131764033780913	0	0	16.524328859060404	43.35011821721803	TCP1
kidney morphogenesis (GO:0060993)	1/5	0.0725549020892867	0.3131764033780913	0	0	16.524328859060404	43.35011821721803	SOX4
L-aspartate transmembrane transport (GO:0070778)	1/5	0.0725549020892867	0.3131764033780913	0	0	16.524328859060404	43.35011821721803	SLC1A3
L-phenylalanine catabolic process (GO:0006559)	1/5	0.0725549020892867	0.3131764033780913	0	0	16.524328859060404	43.35011821721803	FAH
leukotriene B4 metabolic process (GO:0036102)	1/5	0.0725549020892867	0.3131764033780913	0	0	16.524328859060404	43.35011821721803	PTGR1
mature conventional dendritic cell differentiation (GO:0097029)	1/5	0.0725549020892867	0.3131764033780913	0	0	16.524328859060404	43.35011821721803	PRTN3
thorax and anterior abdomen determination (GO:0007356)	1/5	0.0725549020892867	0.3131764033780913	0	0	16.524328859060404	43.35011821721803	WT1
metanephric epithelium development (GO:0072207)	1/5	0.0725549020892867	0.3131764033780913	0	0	16.524328859060404	43.35011821721803	WT1
microtubule nucleation by microtubule organizing center (GO:0051418)	1/5	0.0725549020892867	0.3131764033780913	0	0	16.524328859060404	43.35011821721803	CENPJ
zygotic determination of anterior/posterior axis, embryo (GO:0007354)	1/5	0.0725549020892867	0.3131764033780913	0	0	16.524328859060404	43.35011821721803	WT1
negative regulation of cholesterol biosynthetic process (GO:0045541)	1/5	0.0725549020892867	0.3131764033780913	0	0	16.524328859060404	43.35011821721803	ERLIN1
negative regulation of cholesterol metabolic process (GO:0090206)	1/5	0.0725549020892867	0.3131764033780913	0	0	16.524328859060404	43.35011821721803	ERLIN1
negative regulation of interleukin-13 production (GO:0032696)	1/5	0.0725549020892867	0.3131764033780913	0	0	16.524328859060404	43.35011821721803	TNFRSF21
negative regulation of interleukin-5 production (GO:0032714)	1/5	0.0725549020892867	0.3131764033780913	0	0	16.524328859060404	43.35011821721803	TNFRSF21
negative regulation of IRE1-mediated unfolded protein response (GO:1903895)	1/5	0.0725549020892867	0.3131764033780913	0	0	16.524328859060404	43.35011821721803	HSPA5
negative regulation of myelination (GO:0031642)	1/5	0.0725549020892867	0.3131764033780913	0	0	16.524328859060404	43.35011821721803	TNFRSF21
negative regulation of organelle organization (GO:0010639)	1/5	0.0725549020892867	0.3131764033780913	0	0	16.524328859060404	43.35011821721803	IQCJ-SCHIP1
negative regulation of sterol biosynthetic process (GO:0106119)	1/5	0.0725549020892867	0.3131764033780913	0	0	16.524328859060404	43.35011821721803	ERLIN1
positive regulation of attachment of spindle microtubules to kinetochore (GO:0051987)	1/5	0.0725549020892867	0.3131764033780913	0	0	16.524328859060404	43.35011821721803	CCNB1
positive regulation of deoxyribonuclease activity (GO:0032077)	1/5	0.0725549020892867	0.3131764033780913	0	0	16.524328859060404	43.35011821721803	PCNA
positive regulation of DNA ligation (GO:0051106)	1/5	0.0725549020892867	0.3131764033780913	0	0	16.524328859060404	43.35011821721803	RAD51
positive regulation of DNA topoisomerase (ATP-hydrolyzing) activity (GO:2000373)	1/5	0.0725549020892867	0.3131764033780913	0	0	16.524328859060404	43.35011821721803	UHRF1
positive regulation of gamma-delta T cell activation (GO:0046645)	1/5	0.0725549020892867	0.3131764033780913	0	0	16.524328859060404	43.35011821721803	SOX4
positive regulation of hippo signaling (GO:0035332)	1/5	0.0725549020892867	0.3131764033780913	0	0	16.524328859060404	43.35011821721803	IQCJ-SCHIP1
positive regulation of leukocyte mediated immunity (GO:0002705)	1/5	0.0725549020892867	0.3131764033780913	0	0	16.524328859060404	43.35011821721803	KIT
positive regulation of natural killer cell proliferation (GO:0032819)	1/5	0.0725549020892867	0.3131764033780913	0	0	16.524328859060404	43.35011821721803	IL18
positive regulation of protein localization to cilium (GO:1903566)	1/5	0.0725549020892867	0.3131764033780913	0	0	16.524328859060404	43.35011821721803	CCDC88A
positive regulation of smooth muscle cell differentiation (GO:0051152)	1/5	0.0725549020892867	0.3131764033780913	0	0	16.524328859060404	43.35011821721803	KIT
positive regulation of T-helper 1 cell cytokine production (GO:2000556)	1/5	0.0725549020892867	0.3131764033780913	0	0	16.524328859060404	43.35011821721803	IL18
nucleotide-excision repair (GO:0006289)	4/105	0.07274325678667529	0.3131764033780913	0	0	2.6313139788555127	6.896197848216625	BRIP1;RFC3;PCNA;BRCA2
positive regulation of cellular metabolic process (GO:0031325)	4/105	0.07274325678667529	0.3131764033780913	0	0	2.6313139788555127	6.896197848216625	CCNB1;UHRF1;CDK1;AKR1C3
steroid biosynthetic process (GO:0006694)	3/65	0.07348576482367426	0.3131764033780913	0	0	3.210385789014821	8.381237216645399	STAR;AKR1C3;SLC27A2
microtubule polymerization (GO:0046785)	2/30	0.07368275891436864	0.3131764033780913	0	0	4.731361231361231	12.339325949211295	TPX2;CENPJ
negative regulation of gene expression, epigenetic (GO:0045814)	2/30	0.07368275891436864	0.3131764033780913	0	0	4.731361231361231	12.339325949211295	DNMT3B;EZH2
positive regulation of DNA recombination (GO:0045911)	2/30	0.07368275891436864	0.3131764033780913	0	0	4.731361231361231	12.339325949211295	RAD51AP1;TFRC
positive regulation of lipid kinase activity (GO:0090218)	2/30	0.07368275891436864	0.3131764033780913	0	0	4.731361231361231	12.339325949211295	FLT3;KIT
positive regulation of protein serine/threonine kinase activity (GO:0071902)	4/106	0.07475131703908978	0.3131764033780913	0	0	2.605383848454636	6.757293450953406	FLT3;KIT;ELANE;EZH2
embryonic organ development (GO:0048568)	3/66	0.0761712220742716	0.3131764033780913	0	0	3.1592664092664093	8.134389271628105	STIL;KIT;IFT122
activation of protein kinase B activity (GO:0032148)	2/31	0.07801174145842542	0.3131764033780913	0	0	4.567978636944154	11.652438122914264	CCDC88A;IL18
cellular response to cAMP (GO:0071320)	2/31	0.07801174145842542	0.3131764033780913	0	0	4.567978636944154	11.652438122914264	WT1;AQP1
regulation of transmembrane receptor protein serine/threonine kinase signaling pathway (GO:0090092)	2/31	0.07801174145842542	0.3131764033780913	0	0	4.567978636944154	11.652438122914264	TWSG1;NREP
triglyceride homeostasis (GO:0070328)	2/31	0.07801174145842542	0.3131764033780913	0	0	4.567978636944154	11.652438122914264	SCARB1;IL18
negative regulation of osteoblast differentiation (GO:0045668)	2/31	0.07801174145842542	0.3131764033780913	0	0	4.567978636944154	11.652438122914264	CDK6;NOCT
prostaglandin metabolic process (GO:0006693)	2/31	0.07801174145842542	0.3131764033780913	0	0	4.567978636944154	11.652438122914264	AKR1C3;PTGR1
protein acetylation (GO:0006473)	2/31	0.07801174145842542	0.3131764033780913	0	0	4.567978636944154	11.652438122914264	DSCC1;ESCO2
peptidyl-threonine modification (GO:0018210)	3/67	0.07889947753795964	0.3131764033780913	0	0	3.109744510135135	7.8974470558381284	CHEK1;CDK1;CIT
lipid transport (GO:0006869)	4/109	0.0809418417788016	0.3131764033780913	0	0	2.5305569007263924	6.361881755873857	SCARB1;PRELID2;NME4;PLTP
regulation of tyrosine phosphorylation of STAT protein (GO:0042509)	3/68	0.08166991897316614	0.3131764033780913	0	0	3.0617463617463616	7.669887530841718	FLT3;KIT;IL18
supramolecular fiber organization (GO:0097435)	9/351	0.0820694711466114	0.3131764033780913	0	0	1.756715063520871	4.392119996427449	SPTA1;CCDC88A;BMP1;COL24A1;TPM4;CENPJ;STMN1;KIF14;KIF2C
regulation of centrosome duplication (GO:0010824)	2/32	0.08241849239213007	0.3131764033780913	0	0	4.415488215488216	11.020817698947672	STIL;CENPJ
cellular response to topologically incorrect protein (GO:0035967)	2/32	0.08241849239213007	0.3131764033780913	0	0	4.415488215488216	11.020817698947672	HSPA5;TM7SF3
hematopoietic progenitor cell differentiation (GO:0002244)	2/32	0.08241849239213007	0.3131764033780913	0	0	4.415488215488216	11.020817698947672	FLT3;KIT
liver development (GO:0001889)	2/32	0.08241849239213007	0.3131764033780913	0	0	4.415488215488216	11.020817698947672	E2F7;E2F8
long-chain fatty acid transport (GO:0015909)	2/32	0.08241849239213007	0.3131764033780913	0	0	4.415488215488216	11.020817698947672	CPT1A;SLC27A2
metal ion export (GO:0070839)	2/32	0.08241849239213007	0.3131764033780913	0	0	4.415488215488216	11.020817698947672	KCNK5;ATP1B1
negative regulation of microtubule polymerization or depolymerization (GO:0031111)	2/32	0.08241849239213007	0.3131764033780913	0	0	4.415488215488216	11.020817698947672	TPX2;STMN1
positive regulation of receptor signaling pathway via STAT (GO:1904894)	2/32	0.08241849239213007	0.3131764033780913	0	0	4.415488215488216	11.020817698947672	CENPJ;KIT
cell chemotaxis (GO:0060326)	3/69	0.08448192417505432	0.3131764033780913	0	0	3.0152027027027026	7.451222235512739	KIT;RAB13;AZU1
peptidyl-tyrosine phosphorylation (GO:0018108)	3/69	0.08448192417505432	0.3131764033780913	0	0	3.0152027027027026	7.451222235512739	TEC;FLT3;KIT
protein repair (GO:0030091)	1/6	0.08642364783811024	0.3131764033780913	0	0	13.218791946308725	32.366131958684925	MSRB3
pteridine-containing compound biosynthetic process (GO:0042559)	1/6	0.08642364783811024	0.3131764033780913	0	0	13.218791946308725	32.366131958684925	DHFR
amino-acid betaine transport (GO:0015838)	1/6	0.08642364783811024	0.3131764033780913	0	0	13.218791946308725	32.366131958684925	SLC22A16
astrocyte development (GO:0014002)	1/6	0.08642364783811024	0.3131764033780913	0	0	13.218791946308725	32.366131958684925	CDK6
regulation of cardiac muscle hypertrophy in response to stress (GO:1903242)	1/6	0.08642364783811024	0.3131764033780913	0	0	13.218791946308725	32.366131958684925	LMNA
regulation of cellular response to hypoxia (GO:1900037)	1/6	0.08642364783811024	0.3131764033780913	0	0	13.218791946308725	32.366131958684925	CD34
regulation of centriole elongation (GO:1903722)	1/6	0.08642364783811024	0.3131764033780913	0	0	13.218791946308725	32.366131958684925	CENPJ
cardiac ventricle formation (GO:0003211)	1/6	0.08642364783811024	0.3131764033780913	0	0	13.218791946308725	32.366131958684925	SOX4
carnitine transport (GO:0015879)	1/6	0.08642364783811024	0.3131764033780913	0	0	13.218791946308725	32.366131958684925	SLC22A16
cellular carbohydrate catabolic process (GO:0044275)	1/6	0.08642364783811024	0.3131764033780913	0	0	13.218791946308725	32.366131958684925	GUSB
cellular hyperosmotic response (GO:0071474)	1/6	0.08642364783811024	0.3131764033780913	0	0	13.218791946308725	32.366131958684925	AQP1
cellular response to iron ion (GO:0071281)	1/6	0.08642364783811024	0.3131764033780913	0	0	13.218791946308725	32.366131958684925	TFR2
cellular water homeostasis (GO:0009992)	1/6	0.08642364783811024	0.3131764033780913	0	0	13.218791946308725	32.366131958684925	AQP1
cholesterol import (GO:0070508)	1/6	0.08642364783811024	0.3131764033780913	0	0	13.218791946308725	32.366131958684925	SCARB1
regulation of mitotic sister chromatid segregation (GO:0033047)	1/6	0.08642364783811024	0.3131764033780913	0	0	13.218791946308725	32.366131958684925	CCNB1
regulation of mitotic spindle checkpoint (GO:1903504)	1/6	0.08642364783811024	0.3131764033780913	0	0	13.218791946308725	32.366131958684925	CCNB1
regulation of protein localization to cilium (GO:1903564)	1/6	0.08642364783811024	0.3131764033780913	0	0	13.218791946308725	32.366131958684925	CCDC88A
erythrose 4-phosphate/phosphoenolpyruvate family amino acid metabolic process (GO:1902221)	1/6	0.08642364783811024	0.3131764033780913	0	0	13.218791946308725	32.366131958684925	PCBD1
regulation of response to reactive oxygen species (GO:1901031)	1/6	0.08642364783811024	0.3131764033780913	0	0	13.218791946308725	32.366131958684925	DHFR
regulation of resting membrane potential (GO:0060075)	1/6	0.08642364783811024	0.3131764033780913	0	0	13.218791946308725	32.366131958684925	KCNK5
regulation of saliva secretion (GO:0046877)	1/6	0.08642364783811024	0.3131764033780913	0	0	13.218791946308725	32.366131958684925	AQP1
regulation of superoxide metabolic process (GO:0090322)	1/6	0.08642364783811024	0.3131764033780913	0	0	13.218791946308725	32.366131958684925	DHFR
regulation of T-helper cell differentiation (GO:0045622)	1/6	0.08642364783811024	0.3131764033780913	0	0	13.218791946308725	32.366131958684925	MYB
regulation of translational elongation (GO:0006448)	1/6	0.08642364783811024	0.3131764033780913	0	0	13.218791946308725	32.366131958684925	EIF5AL1
glomerular epithelial cell differentiation (GO:0072311)	1/6	0.08642364783811024	0.3131764033780913	0	0	13.218791946308725	32.366131958684925	WT1
glomerulus vasculature development (GO:0072012)	1/6	0.08642364783811024	0.3131764033780913	0	0	13.218791946308725	32.366131958684925	CD34
glycolipid transport (GO:0046836)	1/6	0.08642364783811024	0.3131764033780913	0	0	13.218791946308725	32.366131958684925	PLTP
renal filtration cell differentiation (GO:0061318)	1/6	0.08642364783811024	0.3131764033780913	0	0	13.218791946308725	32.366131958684925	WT1
guanine nucleotide transmembrane transport (GO:1903790)	1/6	0.08642364783811024	0.3131764033780913	0	0	13.218791946308725	32.366131958684925	SLC17A9
response to gonadotropin (GO:0034698)	1/6	0.08642364783811024	0.3131764033780913	0	0	13.218791946308725	32.366131958684925	WT1
IMP biosynthetic process (GO:0006188)	1/6	0.08642364783811024	0.3131764033780913	0	0	13.218791946308725	32.366131958684925	PFAS
leucine transport (GO:0015820)	1/6	0.08642364783811024	0.3131764033780913	0	0	13.218791946308725	32.366131958684925	SLC7A5
spinal cord motor neuron differentiation (GO:0021522)	1/6	0.08642364783811024	0.3131764033780913	0	0	13.218791946308725	32.366131958684925	SOX4
sterol import (GO:0035376)	1/6	0.08642364783811024	0.3131764033780913	0	0	13.218791946308725	32.366131958684925	SCARB1
lipoxin metabolic process (GO:2001300)	1/6	0.08642364783811024	0.3131764033780913	0	0	13.218791946308725	32.366131958684925	PTGR1
lymphocyte apoptotic process (GO:0070227)	1/6	0.08642364783811024	0.3131764033780913	0	0	13.218791946308725	32.366131958684925	TNFRSF21
maintenance of DNA methylation (GO:0010216)	1/6	0.08642364783811024	0.3131764033780913	0	0	13.218791946308725	32.366131958684925	UHRF1
megakaryocyte development (GO:0035855)	1/6	0.08642364783811024	0.3131764033780913	0	0	13.218791946308725	32.366131958684925	KIT
tyrosine catabolic process (GO:0006572)	1/6	0.08642364783811024	0.3131764033780913	0	0	13.218791946308725	32.366131958684925	FAH
negative regulation of cell size (GO:0045792)	1/6	0.08642364783811024	0.3131764033780913	0	0	13.218791946308725	32.366131958684925	DEPTOR
negative regulation of cellular response to hypoxia (GO:1900038)	1/6	0.08642364783811024	0.3131764033780913	0	0	13.218791946308725	32.366131958684925	CD34
negative regulation of fat cell proliferation (GO:0070345)	1/6	0.08642364783811024	0.3131764033780913	0	0	13.218791946308725	32.366131958684925	GATA2
negative regulation of hematopoietic progenitor cell differentiation (GO:1901533)	1/6	0.08642364783811024	0.3131764033780913	0	0	13.218791946308725	32.366131958684925	MYB
negative regulation of histone H3-K9 methylation (GO:0051573)	1/6	0.08642364783811024	0.3131764033780913	0	0	13.218791946308725	32.366131958684925	DNMT3B
